probe	pvalue	adj.pvalue	symbol	entrez	group
ILMN_1790518	0	0.000686	PHF16	NA	GSE25906_PEvC
ILMN_1685286	0	3.70E-05	PPP1R12C	54776	GSE25906_PEvC
ILMN_1691809	0	0.000339	PSMA1	5682	GSE25906_PEvC
ILMN_1749044	0	0.00108	PVRL4	NA	GSE25906_PEvC
ILMN_1677843	0	0.000779	RAB24	53917	GSE25906_PEvC
ILMN_1721457	0	0.001355	RANBP1	5902	GSE25906_PEvC
ILMN_1733110	0	0.001682	RASSF7	8045	GSE25906_PEvC
ILMN_1709042	0	0.000634	RBM4	5936	GSE25906_PEvC
ILMN_1660723	0	3.70E-05	RDH13	112724	GSE25906_PEvC
ILMN_1800796	0	0.000849	RPL37	6167	GSE25906_PEvC
ILMN_1732725	0	0.000133	SAPS3	NA	GSE25906_PEvC
ILMN_1795839	0	0.001184	SCCPDH	51097	GSE25906_PEvC
ILMN_1736481	0	0.001393	SECISBP2	79048	GSE25906_PEvC
ILMN_1728432	0	0.000339	SEMA4C	54910	GSE25906_PEvC
ILMN_1669146	0	9.00E-06	SIAE	54414	GSE25906_PEvC
ILMN_1774062	0	0.000339	SLC25A5	292	GSE25906_PEvC
ILMN_1806349	0	0.000119	SLC6A8	6535	GSE25906_PEvC
ILMN_1655740	0	0.000147	SNAI2	6591	GSE25906_PEvC
ILMN_1687519	0	0.001413	SNAP23	8773	GSE25906_PEvC
ILMN_1740180	0	0.00039	SNX3	8724	GSE25906_PEvC
ILMN_1684620	0	3.70E-05	SPAG4	6676	GSE25906_PEvC
ILMN_1754529	0	0.000663	SPG7	6687	GSE25906_PEvC
ILMN_1750693	0	0.0013	SSR1	6745	GSE25906_PEvC
ILMN_1756501	0	0.0013	ST6GAL1	6480	GSE25906_PEvC
ILMN_1660186	0	0.000224	SYF2	25949	GSE25906_PEvC
ILMN_1754579	0	0.000237	SYNE2	23224	GSE25906_PEvC
ILMN_1691458	0	0.00125	SYPL1	6856	GSE25906_PEvC
ILMN_1803036	0	0.001644	TARBP1	6894	GSE25906_PEvC
ILMN_1662619	0	0.00039	TFPI	7035	GSE25906_PEvC
ILMN_1707124	0	0.001682	TFPI	7035	GSE25906_PEvC
ILMN_1698987	0	0.00037	THOC4	NA	GSE25906_PEvC
ILMN_1730999	0	3.90E-05	TPR	7175	GSE25906_PEvC
ILMN_1798032	0	5.00E-06	TRIM24	8805	GSE25906_PEvC
ILMN_1687035	0	0.00057	TSRC1	NA	GSE25906_PEvC
ILMN_1704750	0	0.000634	TUBB	203068	GSE25906_PEvC
ILMN_1783753	0	0.000532	TXNDC12	51060	GSE25906_PEvC
ILMN_1762436	0	0.00039	UBB	7314	GSE25906_PEvC
ILMN_1814465	0	0.001024	UBE2G1	7326	GSE25906_PEvC
ILMN_1813073	0	0.001764	UBE2Z	65264	GSE25906_PEvC
ILMN_1776038	0	0.001027	UBXD4	NA	GSE25906_PEvC
ILMN_1691188	0	0.000602	UIMC1	51720	GSE25906_PEvC
ILMN_1801869	0	0.000147	WDR75	84128	GSE25906_PEvC
ILMN_1698185	0	0.000634	WDR90	197335	GSE25906_PEvC
ILMN_1804841	0	0.000964	WWOX	51741	GSE25906_PEvC
ILMN_1742618	0	0.000499	XAF1	54739	GSE25906_PEvC
ILMN_1800750	0	0.000499	ZNF692	55657	GSE25906_PEvC
ILMN_1866866	0	0.001184	NA	NA	GSE25906_PEvC
ILMN_1894569	0	0.000297	NA	NA	GSE25906_PEvC
ILMN_1667018	1.00E-05	0.003125	ACE2	59272	GSE25906_PEvC
ILMN_1747650	1.00E-05	0.003028	BMP6	654	GSE25906_PEvC
ILMN_1806149	1.00E-05	0.003718	C16orf74	404550	GSE25906_PEvC
ILMN_1787844	1.00E-05	0.003443	C19orf10	NA	GSE25906_PEvC
ILMN_1759184	1.00E-05	0.002541	C19orf48	84798	GSE25906_PEvC
ILMN_1748291	1.00E-05	0.002271	C1orf55	NA	GSE25906_PEvC
ILMN_1732278	1.00E-05	0.002163	C1orf80	NA	GSE25906_PEvC
ILMN_1673544	1.00E-05	0.002207	C1orf83	NA	GSE25906_PEvC
ILMN_1695917	1.00E-05	0.00209	C5orf15	56951	GSE25906_PEvC
ILMN_1811555	1.00E-05	0.003733	C9orf119	NA	GSE25906_PEvC
ILMN_1658743	1.00E-05	0.002989	CCNDBP1	23582	GSE25906_PEvC
ILMN_1702247	1.00E-05	0.003664	CCNDBP1	23582	GSE25906_PEvC
ILMN_1788022	1.00E-05	0.002335	CDKAL1	54901	GSE25906_PEvC
ILMN_1716336	1.00E-05	0.002257	CKAP5	9793	GSE25906_PEvC
ILMN_1758543	1.00E-05	0.002014	CNIH	NA	GSE25906_PEvC
ILMN_1718013	1.00E-05	0.001966	CPSF3L	NA	GSE25906_PEvC
ILMN_1716876	1.00E-05	0.002335	CRSP8	NA	GSE25906_PEvC
ILMN_1719286	1.00E-05	0.002335	CTSA	5476	GSE25906_PEvC
ILMN_1753243	1.00E-05	0.003733	DNAJB11	51726	GSE25906_PEvC
ILMN_1712112	1.00E-05	0.003042	DSCR1	NA	GSE25906_PEvC
ILMN_1694398	1.00E-05	0.003132	EIF3S5	NA	GSE25906_PEvC
ILMN_1807563	1.00E-05	0.002001	FKBP2	2286	GSE25906_PEvC
ILMN_1739199	1.00E-05	0.001985	FLJ00038	NA	GSE25906_PEvC
ILMN_1719951	1.00E-05	0.002014	FLJ31951	NA	GSE25906_PEvC
ILMN_1750911	1.00E-05	0.002048	FNBP4	23360	GSE25906_PEvC
ILMN_1796458	1.00E-05	0.002207	GABARAPL2	11345	GSE25906_PEvC
ILMN_1771385	1.00E-05	0.002927	GBP4	115361	GSE25906_PEvC
ILMN_1746457	1.00E-05	0.003125	GTF3C2	2976	GSE25906_PEvC
ILMN_1746171	1.00E-05	0.002698	H2AFY	9555	GSE25906_PEvC
ILMN_1678300	1.00E-05	0.002014	KPNA2	3838	GSE25906_PEvC
ILMN_1673282	1.00E-05	0.003577	LAMP2	3920	GSE25906_PEvC
ILMN_1766222	1.00E-05	0.003443	LARP5	NA	GSE25906_PEvC
ILMN_1757278	1.00E-05	0.002963	LOC643300	NA	GSE25906_PEvC
ILMN_1771182	1.00E-05	0.002167	LOC643430	NA	GSE25906_PEvC
ILMN_1661366	1.00E-05	0.002335	LOC643576	643576	GSE25906_PEvC
ILMN_1665332	1.00E-05	0.002199	LOC653157	NA	GSE25906_PEvC
ILMN_1682793	1.00E-05	0.003443	LOC727957	NA	GSE25906_PEvC
ILMN_1689257	1.00E-05	0.003565	MAEA	10296	GSE25906_PEvC
ILMN_1671149	1.00E-05	0.00189	MEG3	55384	GSE25906_PEvC
ILMN_1801610	1.00E-05	0.001985	METRNL	284207	GSE25906_PEvC
ILMN_1726884	1.00E-05	0.001966	NARF	26502	GSE25906_PEvC
ILMN_1769040	1.00E-05	0.001966	NCOA2	10499	GSE25906_PEvC
ILMN_1755138	1.00E-05	0.003125	NEK8	284086	GSE25906_PEvC
ILMN_1689747	1.00E-05	0.002541	NOL8	55035	GSE25906_PEvC
ILMN_1814074	1.00E-05	0.003042	PHKA2	5256	GSE25906_PEvC
ILMN_1760303	1.00E-05	0.002919	PIK3R1	5295	GSE25906_PEvC
ILMN_1689445	1.00E-05	0.003047	POLR2H	5437	GSE25906_PEvC
ILMN_1708328	1.00E-05	0.002207	RAB11FIP3	9727	GSE25906_PEvC
ILMN_1812571	1.00E-05	0.00283	RAB35	11021	GSE25906_PEvC
ILMN_1786893	1.00E-05	0.003125	RBM5	10181	GSE25906_PEvC
ILMN_1797534	1.00E-05	0.001977	RIOK1	83732	GSE25906_PEvC
ILMN_1689842	1.00E-05	0.003432	SC4MOL	NA	GSE25906_PEvC
ILMN_1795317	1.00E-05	0.00349	SCAND1	51282	GSE25906_PEvC
ILMN_1696419	1.00E-05	0.002765	STOM	2040	GSE25906_PEvC
ILMN_1813870	1.00E-05	0.001966	TCL6	27004	GSE25906_PEvC
ILMN_1750518	1.00E-05	0.003664	THOC4	NA	GSE25906_PEvC
ILMN_1723586	1.00E-05	0.001985	TMEM4	NA	GSE25906_PEvC
ILMN_1657554	1.00E-05	0.002284	TSPYL2	64061	GSE25906_PEvC
ILMN_1742981	1.00E-05	0.003029	TUBA1A	7846	GSE25906_PEvC
ILMN_1800261	1.00E-05	0.002335	TUBA1B	10376	GSE25906_PEvC
ILMN_1782538	1.00E-05	0.002765	VIM	7431	GSE25906_PEvC
ILMN_1793290	1.00E-05	0.00189	WDR60	55112	GSE25906_PEvC
ILMN_1795228	1.00E-05	0.003197	ZFAND5	7763	GSE25906_PEvC
ILMN_1826776	1.00E-05	0.003444	NA	NA	GSE25906_PEvC
ILMN_1914149	1.00E-05	0.001953	NA	NA	GSE25906_PEvC
ILMN_1762294	2.00E-05	0.004368	ADAMTSL4	54507	GSE25906_PEvC
ILMN_1651826	2.00E-05	0.004381	BASP1	10409	GSE25906_PEvC
ILMN_1745969	2.00E-05	0.004775	COG3	83548	GSE25906_PEvC
ILMN_1719517	2.00E-05	0.003922	CTTNBP2NL	55917	GSE25906_PEvC
ILMN_1797425	2.00E-05	0.003913	DDX55	57696	GSE25906_PEvC
ILMN_1664993	2.00E-05	0.004761	GIYD2	NA	GSE25906_PEvC
ILMN_1703894	2.00E-05	0.004119	GIYD2	NA	GSE25906_PEvC
ILMN_1710078	2.00E-05	0.004761	GPR178	NA	GSE25906_PEvC
ILMN_1768973	2.00E-05	0.004799	HIST2H2AC	8338	GSE25906_PEvC
ILMN_1692056	2.00E-05	0.003922	HS3ST3A1	9955	GSE25906_PEvC
ILMN_1808713	2.00E-05	0.004381	HSD17B2	3294	GSE25906_PEvC
ILMN_1726320	2.00E-05	0.003913	KCNN4	3783	GSE25906_PEvC
ILMN_1705814	2.00E-05	0.004775	KRT80	144501	GSE25906_PEvC
ILMN_1663173	2.00E-05	0.004389	LOC442582	NA	GSE25906_PEvC
ILMN_1733175	2.00E-05	0.004782	LOC647044	NA	GSE25906_PEvC
ILMN_1725981	2.00E-05	0.004594	LOC654189	NA	GSE25906_PEvC
ILMN_1813120	2.00E-05	0.003758	MAP4K3	8491	GSE25906_PEvC
ILMN_1716169	2.00E-05	0.00401	MIF	4282	GSE25906_PEvC
ILMN_1652085	2.00E-05	0.004045	MPHOSPH10	10199	GSE25906_PEvC
ILMN_1704870	2.00E-05	0.004775	PGLYRP1	8993	GSE25906_PEvC
ILMN_1718222	2.00E-05	0.004803	PPM1K	152926	GSE25906_PEvC
ILMN_1800855	2.00E-05	0.003913	PPTC7	160760	GSE25906_PEvC
ILMN_1717262	2.00E-05	0.004594	PROCR	10544	GSE25906_PEvC
ILMN_1665994	2.00E-05	0.004379	SILV	NA	GSE25906_PEvC
ILMN_1720703	2.00E-05	0.003863	SLC25A3	5250	GSE25906_PEvC
ILMN_1800739	2.00E-05	0.004118	SPINT2	10653	GSE25906_PEvC
ILMN_1715705	2.00E-05	0.003913	SSNA1	8636	GSE25906_PEvC
ILMN_1714622	2.00E-05	0.004513	TNRC6A	27327	GSE25906_PEvC
ILMN_1688231	2.00E-05	0.005222	TREM1	54210	GSE25906_PEvC
ILMN_1788387	2.00E-05	0.004625	UGCGL2	NA	GSE25906_PEvC
ILMN_1728228	2.00E-05	0.004775	ZNF548	147694	GSE25906_PEvC
ILMN_1911503	2.00E-05	0.004985	NA	NA	GSE25906_PEvC
ILMN_1818487	2.00E-05	0.003913	NA	NA	GSE25906_PEvC
ILMN_1822945	2.00E-05	0.004775	NA	NA	GSE25906_PEvC
ILMN_1836550	2.00E-05	0.004607	NA	NA	GSE25906_PEvC
ILMN_1897247	2.00E-05	0.004573	NA	NA	GSE25906_PEvC
ILMN_1766309	3.00E-05	0.005673	ANKRD54	129138	GSE25906_PEvC
ILMN_1686135	3.00E-05	0.006161	CCDC45	NA	GSE25906_PEvC
ILMN_1681914	3.00E-05	0.006328	CCNC	892	GSE25906_PEvC
ILMN_1736752	3.00E-05	0.005286	COMTD1	118881	GSE25906_PEvC
ILMN_1737580	3.00E-05	0.005286	D15Wsu75e	NA	GSE25906_PEvC
ILMN_1710863	3.00E-05	0.006368	GATAD1	57798	GSE25906_PEvC
ILMN_1755123	3.00E-05	0.005487	GBA	2629	GSE25906_PEvC
ILMN_1807925	3.00E-05	0.005286	GNG2	54331	GSE25906_PEvC
ILMN_1675584	3.00E-05	0.006571	HTRA4	203100	GSE25906_PEvC
ILMN_1732516	3.00E-05	0.006122	KNTC1	9735	GSE25906_PEvC
ILMN_1742887	3.00E-05	0.005634	LOC645058	NA	GSE25906_PEvC
ILMN_1688818	3.00E-05	0.005634	LOC652864	NA	GSE25906_PEvC
ILMN_1673746	3.00E-05	0.006161	LOC653252	NA	GSE25906_PEvC
ILMN_1660341	3.00E-05	0.005487	LRPAP1	4043	GSE25906_PEvC
ILMN_1680246	3.00E-05	0.006236	MAT2B	27430	GSE25906_PEvC
ILMN_1684183	3.00E-05	0.005399	RAD9A	5883	GSE25906_PEvC
ILMN_1759159	3.00E-05	0.005267	RGL2	5863	GSE25906_PEvC
ILMN_1680018	3.00E-05	0.005286	RIPK4	54101	GSE25906_PEvC
ILMN_1771593	3.00E-05	0.005286	RRM1	6240	GSE25906_PEvC
ILMN_1663149	3.00E-05	0.005793	SRP54	6729	GSE25906_PEvC
ILMN_1741540	3.00E-05	0.006316	TBC1D22A	25771	GSE25906_PEvC
ILMN_1674421	3.00E-05	0.006204	TM9SF4	9777	GSE25906_PEvC
ILMN_1697971	3.00E-05	0.006462	TRIM38	10475	GSE25906_PEvC
ILMN_1798163	3.00E-05	0.006456	UPF3B	65109	GSE25906_PEvC
ILMN_1664537	3.00E-05	0.005487	USP11	8237	GSE25906_PEvC
ILMN_1700248	3.00E-05	0.005772	WDR86	349136	GSE25906_PEvC
ILMN_1779346	3.00E-05	0.006456	ZNF508	NA	GSE25906_PEvC
ILMN_1735038	4.00E-05	0.006673	3-Mar	NA	GSE25906_PEvC
ILMN_1761058	4.00E-05	0.007637	ACAD11	84129	GSE25906_PEvC
ILMN_1678652	4.00E-05	0.007239	C10orf61	NA	GSE25906_PEvC
ILMN_1697742	4.00E-05	0.006878	C3orf38	285237	GSE25906_PEvC
ILMN_1764096	4.00E-05	0.007446	CCBL1	NA	GSE25906_PEvC
ILMN_1682399	4.00E-05	0.006682	CLOCK	9575	GSE25906_PEvC
ILMN_1651433	4.00E-05	0.0071	DCK	1633	GSE25906_PEvC
ILMN_1752665	4.00E-05	0.006682	ELMO3	79767	GSE25906_PEvC
ILMN_1790562	4.00E-05	0.007406	EYA3	2140	GSE25906_PEvC
ILMN_1730670	4.00E-05	0.007096	FSTL3	10272	GSE25906_PEvC
ILMN_1673380	4.00E-05	0.007492	GNG12	55970	GSE25906_PEvC
ILMN_1784709	4.00E-05	0.007492	GNPDA1	10007	GSE25906_PEvC
ILMN_1738821	4.00E-05	0.007535	GOLGA2	2801	GSE25906_PEvC
ILMN_1700584	4.00E-05	0.006878	IER2	9592	GSE25906_PEvC
ILMN_1705602	4.00E-05	0.007272	KLHL17	339451	GSE25906_PEvC
ILMN_1662932	4.00E-05	0.007272	LCP1	3936	GSE25906_PEvC
ILMN_1714741	4.00E-05	0.007033	LOC346887	NA	GSE25906_PEvC
ILMN_1687521	4.00E-05	0.007033	LOC653037	NA	GSE25906_PEvC
ILMN_1785528	4.00E-05	0.007224	LOC653635	NA	GSE25906_PEvC
ILMN_1777721	4.00E-05	0.006798	MAPRE1	22919	GSE25906_PEvC
ILMN_1760441	4.00E-05	0.006798	MRPS5	64969	GSE25906_PEvC
ILMN_1691476	4.00E-05	0.006571	MYLK	4638	GSE25906_PEvC
ILMN_1659255	4.00E-05	0.007558	RP2	6102	GSE25906_PEvC
ILMN_1667519	4.00E-05	0.007096	RRAS2	22800	GSE25906_PEvC
ILMN_1690085	4.00E-05	0.0071	STK11IP	114790	GSE25906_PEvC
ILMN_1713036	4.00E-05	0.007558	TBXAS1	6916	GSE25906_PEvC
ILMN_1853824	4.00E-05	0.007535	NA	NA	GSE25906_PEvC
ILMN_1662954	5.00E-05	0.00851	CCT7	10574	GSE25906_PEvC
ILMN_1715886	5.00E-05	0.007952	CNOT7	29883	GSE25906_PEvC
ILMN_1744689	5.00E-05	0.007702	DNAJB2	3300	GSE25906_PEvC
ILMN_1686968	5.00E-05	0.007901	FLJ25476	NA	GSE25906_PEvC
ILMN_1673950	5.00E-05	0.008133	GENX-3414	NA	GSE25906_PEvC
ILMN_1656145	5.00E-05	0.008408	GOT1	2805	GSE25906_PEvC
ILMN_1750527	5.00E-05	0.00814	GPT2	84706	GSE25906_PEvC
ILMN_1667711	5.00E-05	0.008338	HRASLS3	NA	GSE25906_PEvC
ILMN_1805177	5.00E-05	0.008701	KIAA1772	NA	GSE25906_PEvC
ILMN_1683498	5.00E-05	0.007768	LOC441034	NA	GSE25906_PEvC
ILMN_1708605	5.00E-05	0.008602	LOC652481	NA	GSE25906_PEvC
ILMN_1795762	5.00E-05	0.008113	PLEK	5341	GSE25906_PEvC
ILMN_1701913	5.00E-05	0.008338	RAB17	64284	GSE25906_PEvC
ILMN_1724438	5.00E-05	0.008443	RABGAP1	23637	GSE25906_PEvC
ILMN_1719881	5.00E-05	0.007918	RBM4	5936	GSE25906_PEvC
ILMN_1697682	5.00E-05	0.008113	RECQL5	9400	GSE25906_PEvC
ILMN_1730679	5.00E-05	0.008158	TNPO3	23534	GSE25906_PEvC
ILMN_1866954	5.00E-05	0.008286	NA	NA	GSE25906_PEvC
ILMN_1881526	5.00E-05	0.007679	NA	NA	GSE25906_PEvC
ILMN_1911721	5.00E-05	0.008513	NA	NA	GSE25906_PEvC
ILMN_1653933	6.00E-05	0.009045	ABCB6	10058	GSE25906_PEvC
ILMN_1763852	6.00E-05	0.009739	ACACB	32	GSE25906_PEvC
ILMN_1775235	6.00E-05	0.00923	AFF3	3899	GSE25906_PEvC
ILMN_1712806	6.00E-05	0.009198	AP1S1	1174	GSE25906_PEvC
ILMN_1737314	6.00E-05	0.009516	BCL6	604	GSE25906_PEvC
ILMN_1768940	6.00E-05	0.00923	COL15A1	1306	GSE25906_PEvC
ILMN_1762876	6.00E-05	0.009007	DSCR4	10281	GSE25906_PEvC
ILMN_1706523	6.00E-05	0.009448	FCGR2A	2212	GSE25906_PEvC
ILMN_1747112	6.00E-05	0.009045	LOC440895	440895	GSE25906_PEvC
ILMN_1764082	6.00E-05	0.009516	MBOAT1	154141	GSE25906_PEvC
ILMN_1726743	6.00E-05	0.009204	MRPS30	10884	GSE25906_PEvC
ILMN_1654552	6.00E-05	0.009007	MRPS31	10240	GSE25906_PEvC
ILMN_1662331	6.00E-05	0.009045	PDSS2	57107	GSE25906_PEvC
ILMN_1690494	6.00E-05	0.009007	RPL6	6128	GSE25906_PEvC
ILMN_1726624	6.00E-05	0.009516	YPEL4	219539	GSE25906_PEvC
ILMN_1660868	6.00E-05	0.009007	ZBTB8OS	339487	GSE25906_PEvC
ILMN_1693227	6.00E-05	0.009026	ZC3H7A	29066	GSE25906_PEvC
ILMN_1708604	7.00E-05	0.010776	C7orf28A	NA	GSE25906_PEvC
ILMN_1669599	7.00E-05	0.009865	DENND4C	55667	GSE25906_PEvC
ILMN_1754145	7.00E-05	0.010246	GPIAP1	NA	GSE25906_PEvC
ILMN_1723486	7.00E-05	0.010086	HK2	3099	GSE25906_PEvC
ILMN_1698741	7.00E-05	0.010888	NAPB	63908	GSE25906_PEvC
ILMN_1725840	7.00E-05	0.010776	NASP	4678	GSE25906_PEvC
ILMN_1776088	7.00E-05	0.010888	NAT9	26151	GSE25906_PEvC
ILMN_1682699	7.00E-05	0.010888	PBX2	5089	GSE25906_PEvC
ILMN_1653501	7.00E-05	0.010086	SEMA3B	7869	GSE25906_PEvC
ILMN_1725642	7.00E-05	0.010844	SUMO3	6612	GSE25906_PEvC
ILMN_1696716	7.00E-05	0.010514	WDR20	91833	GSE25906_PEvC
ILMN_1837665	7.00E-05	0.010888	NA	NA	GSE25906_PEvC
ILMN_1768962	8.00E-05	0.011264	AKAP8L	26993	GSE25906_PEvC
ILMN_1747347	8.00E-05	0.011085	C17orf60	NA	GSE25906_PEvC
ILMN_1653143	8.00E-05	0.011264	ECD	11319	GSE25906_PEvC
ILMN_1706015	8.00E-05	0.011264	FAM43A	131583	GSE25906_PEvC
ILMN_1744517	8.00E-05	0.010997	GNS	2799	GSE25906_PEvC
ILMN_1674034	8.00E-05	0.011508	H2AFY	9555	GSE25906_PEvC
ILMN_1750324	8.00E-05	0.011508	IGFBP5	3488	GSE25906_PEvC
ILMN_1700203	8.00E-05	0.011349	KIAA1984	NA	GSE25906_PEvC
ILMN_1714765	8.00E-05	0.011085	LOC389599	NA	GSE25906_PEvC
ILMN_1681260	8.00E-05	0.011264	LOC643272	NA	GSE25906_PEvC
ILMN_1678165	8.00E-05	0.011146	LSM7	51690	GSE25906_PEvC
ILMN_1659197	8.00E-05	0.011508	PDE8B	8622	GSE25906_PEvC
ILMN_1684278	8.00E-05	0.011508	SNORD38A	94162	GSE25906_PEvC
ILMN_1693045	8.00E-05	0.011508	TMED1	11018	GSE25906_PEvC
ILMN_1654737	8.00E-05	0.011508	TRIM32	22954	GSE25906_PEvC
ILMN_1683827	8.00E-05	0.010997	VPS24	NA	GSE25906_PEvC
ILMN_1676874	9.00E-05	0.0125	BCL10	8915	GSE25906_PEvC
ILMN_1787324	9.00E-05	0.011796	C16orf48	NA	GSE25906_PEvC
ILMN_1714352	9.00E-05	0.012336	DMWD	1762	GSE25906_PEvC
ILMN_1664068	9.00E-05	0.011968	ERGIC1	57222	GSE25906_PEvC
ILMN_1660832	9.00E-05	0.012302	LOC285053	NA	GSE25906_PEvC
ILMN_1671837	9.00E-05	0.012302	LOC644739	NA	GSE25906_PEvC
ILMN_1800276	9.00E-05	0.011968	LOC728913	NA	GSE25906_PEvC
ILMN_1695276	9.00E-05	0.012414	MAPRE2	10982	GSE25906_PEvC
ILMN_1711745	9.00E-05	0.012469	PPIB	5479	GSE25906_PEvC
