probe	pvalue	adj.pvalue	symbol	entrez	group
A_33_P3268005	0	0.000275	FAM120AOS	158293	GSE74341_EOvC
A_23_P20363	0	0.000539	FAM164A	NA	GSE74341_EOvC
A_33_P3306202	0	0.000995	FAM84A	151354	GSE74341_EOvC
A_23_P406385	0	0.000162	FBXL16	146330	GSE74341_EOvC
A_33_P3335740	0	0.000312	FLJ10038	55056	GSE74341_EOvC
A_19_P00811533	0	0.000468	FLJ32224	NA	GSE74341_EOvC
A_21_P0000024	0	0.000208	FLT1	2321	GSE74341_EOvC
A_33_P3215883	0	0.000147	FLT1	2321	GSE74341_EOvC
A_32_P205110	0	0.000366	FOXC1	2296	GSE74341_EOvC
A_33_P3286536	0	0.000415	FUT4	2526	GSE74341_EOvC
A_33_P3370555	0	0.000366	GALC	2581	GSE74341_EOvC
A_23_P371835	0	0.000969	GATA5	140628	GSE74341_EOvC
A_32_P512061	0	0.000398	GBAP1	2630	GSE74341_EOvC
A_23_P209183	0	0.000639	GLT25D1	NA	GSE74341_EOvC
A_23_P72697	0	7.00E-04	GPIHBP1	338328	GSE74341_EOvC
A_23_P43276	0	0.000366	GPR124	NA	GSE74341_EOvC
A_32_P132317	0	0.000979	GPR155	151556	GSE74341_EOvC
A_23_P217704	0	0.000208	GYG2	8908	GSE74341_EOvC
A_23_P23141	0	0.000297	H3F3A	3020	GSE74341_EOvC
A_33_P3271657	0	0.000208	HHIPL1	84439	GSE74341_EOvC
A_33_P3217480	0	0.000831	HIRIP3	8479	GSE74341_EOvC
A_33_P3318414	0	6.00E-04	HMHA1	NA	GSE74341_EOvC
A_23_P216080	0	0.000535	HOOK3	84376	GSE74341_EOvC
A_23_P96872	0	5.70E-05	HSPB11	51668	GSE74341_EOvC
A_32_P174572	0	0.000989	HTR7P1	93164	GSE74341_EOvC
A_23_P97990	0	0.000366	HTRA1	5654	GSE74341_EOvC
A_21_P0011815	0	0.000727	IGSF3	3321	GSE74341_EOvC
A_23_P74112	0	0.000593	IL28RA	NA	GSE74341_EOvC
A_23_P165148	0	0.001058	ILVBL	10994	GSE74341_EOvC
A_23_P51039	0	0.00067	INHA	3623	GSE74341_EOvC
A_23_P214876	0	0.000827	JARID2	3720	GSE74341_EOvC
A_33_P3209866	0	0.001036	KANK1	23189	GSE74341_EOvC
A_32_P51237	0	0.000727	KANK4	163782	GSE74341_EOvC
A_23_P24948	0	0.00037	KCNE3	10008	GSE74341_EOvC
A_24_P309521	0	0.000876	KCNJ5	3762	GSE74341_EOvC
A_23_P53763	0	0.000535	KIAA0226L	NA	GSE74341_EOvC
A_33_P3293511	0	0.000169	KIAA1984	NA	GSE74341_EOvC
A_23_P400515	0	0.000663	KIF17	57576	GSE74341_EOvC
A_24_P645765	0	0.000322	KLHDC5	NA	GSE74341_EOvC
A_33_P3317815	0	0.000789	KRAS	3845	GSE74341_EOvC
A_24_P397817	0	5.70E-05	LEP	3952	GSE74341_EOvC
A_23_P69179	0	0.000477	LEPREL1	NA	GSE74341_EOvC
A_33_P3306163	0	0.000208	LGALS3	3958	GSE74341_EOvC
A_33_P3358397	0	0.000366	LGI2	55203	GSE74341_EOvC
A_23_P75299	0	7.00E-04	LHPP	64077	GSE74341_EOvC
A_21_P0000622	0	3.10E-05	LOC100131176	NA	GSE74341_EOvC
A_32_P138396	0	6.40E-05	LOC100131176	NA	GSE74341_EOvC
A_33_P3399748	0	0.000414	LOC100131231	NA	GSE74341_EOvC
A_21_P0014363	0	0.000147	LOC100505577	NA	GSE74341_EOvC
A_21_P0014600	0	0.00083	LOC100506051	NA	GSE74341_EOvC
A_21_P0014235	0	0.000398	LOC100507009	NA	GSE74341_EOvC
A_21_P0014513	0	0.000315	LOC100507115	NA	GSE74341_EOvC
A_21_P0014122	0	0.000958	LOC100507375	NA	GSE74341_EOvC
A_21_P0014194	0	0.000297	LOC100507673	NA	GSE74341_EOvC
A_21_P0014948	0	0.000876	LOC100510710	100510710	GSE74341_EOvC
A_21_P0014825	0	0.000144	LOC100652854	NA	GSE74341_EOvC
A_21_P0014862	0	0.000581	LOC100652987	NA	GSE74341_EOvC
A_21_P0014915	0	6.40E-05	LOC100653338	NA	GSE74341_EOvC
A_33_P3681776	0	0.000671	LOC255512	NA	GSE74341_EOvC
A_33_P3351894	0	0.000831	LOC284889	NA	GSE74341_EOvC
A_33_P3734378	0	0.000827	LOC285954	NA	GSE74341_EOvC
A_33_P3565133	0	0.000444	LOC400238	NA	GSE74341_EOvC
A_33_P3598363	0	0.000696	LOC400662	400662	GSE74341_EOvC
A_24_P500422	0	0.000366	LOC730101	730101	GSE74341_EOvC
A_19_P00322792	0	0.000682	LOC92249	NA	GSE74341_EOvC
A_32_P190303	0	0.000581	LONRF2	164832	GSE74341_EOvC
A_23_P109636	0	0.000958	LRIG1	26018	GSE74341_EOvC
A_24_P403561	0	0.000789	LRP4	4038	GSE74341_EOvC
A_33_P3244473	0	0.000884	LRRC1	55227	GSE74341_EOvC
A_23_P430381	0	0.000147	LYSMD1	388695	GSE74341_EOvC
A_32_P120895	0	0.000516	LYSMD2	256586	GSE74341_EOvC
A_33_P3278573	0	0.000877	MAGIX	79917	GSE74341_EOvC
A_23_P148273	0	0.000398	MAGT1	84061	GSE74341_EOvC
A_23_P356152	0	0.000147	MAPK8	5599	GSE74341_EOvC
A_33_P3250289	0	0.000297	MAPK8	5599	GSE74341_EOvC
A_23_P155907	0	0.000416	METAP1	23173	GSE74341_EOvC
A_24_P64653	0	0.000634	METTL7B	196410	GSE74341_EOvC
A_23_P91619	0	0.000857	MIF	4282	GSE74341_EOvC
A_23_P171117	0	7.00E-04	MORC4	79710	GSE74341_EOvC
A_23_P97932	0	0.000827	MSRB2	22921	GSE74341_EOvC
A_23_P144369	0	0.000978	NAP1L5	266812	GSE74341_EOvC
A_23_P20494	0	0.000409	NDRG1	10397	GSE74341_EOvC
A_33_P3368706	0	6.40E-05	NFYC	4802	GSE74341_EOvC
A_23_P134809	0	0.00075	NSMAF	8439	GSE74341_EOvC
A_23_P382043	0	0.000398	NT5DC1	221294	GSE74341_EOvC
A_23_P93082	0	0.000847	NUS1	116150	GSE74341_EOvC
A_24_P391586	0	0.000989	OAF	220323	GSE74341_EOvC
A_24_P119685	0	0.000415	OBSCN	84033	GSE74341_EOvC
A_23_P32903	0	0.000144	OCRL	4952	GSE74341_EOvC
A_24_P11315	0	0.000366	OLFML3	56944	GSE74341_EOvC
A_19_P00320288	0	0.00037	OXR1	55074	GSE74341_EOvC
A_23_P333640	0	0.000398	PAPLN	89932	GSE74341_EOvC
A_23_P23873	0	1.50E-05	PAPPA2	60676	GSE74341_EOvC
A_33_P3376838	0	0.000208	PAPPA2	60676	GSE74341_EOvC
A_24_P141688	0	0.000477	PCBP2	5094	GSE74341_EOvC
A_23_P21618	0	0.000366	PDZRN3	23024	GSE74341_EOvC
A_23_P206532	0	0.000428	PHKB	5257	GSE74341_EOvC
A_23_P418234	0	0.000955	PHLPP2	23035	GSE74341_EOvC
A_23_P433229	0	0.000292	PHYHIP	9796	GSE74341_EOvC
A_24_P71244	0	0.000984	PIK3CD	5293	GSE74341_EOvC
A_24_P106112	0	0.00037	PKD2	5311	GSE74341_EOvC
A_33_P3260623	0	0.000979	PLCB3	5331	GSE74341_EOvC
A_23_P154234	0	0.000876	POLE4	56655	GSE74341_EOvC
A_33_P3229177	0	0.000201	POLE4	56655	GSE74341_EOvC
A_23_P29803	0	0.00087	POLR2H	5437	GSE74341_EOvC
A_23_P139028	0	0.000539	POU2F3	25833	GSE74341_EOvC
A_32_P66364	0	0.00031	PPP1R1C	151242	GSE74341_EOvC
A_23_P42397	0	0.000147	PRSS35	167681	GSE74341_EOvC
A_33_P3213155	0	0.00037	psiTPTE22	NA	GSE74341_EOvC
A_23_P16915	0	8.50E-05	QPCT	25797	GSE74341_EOvC
A_24_P71468	0	7.70E-05	QPCT	25797	GSE74341_EOvC
A_33_P3303121	0	0.000682	RAP2B	5912	GSE74341_EOvC
A_23_P326691	0	0.000354	RBBP4	5928	GSE74341_EOvC
A_33_P3232562	0	0.000415	RBBP4	5928	GSE74341_EOvC
A_23_P74950	0	0.000147	RCC2	55920	GSE74341_EOvC
A_23_P114947	0	3.10E-05	RGS2	5997	GSE74341_EOvC
A_23_P89755	0	0.000872	RNF138	51444	GSE74341_EOvC
A_23_P338952	0	0.00063	S100PBP	64766	GSE74341_EOvC
A_33_P3220818	0	6.40E-05	SAFB	6294	GSE74341_EOvC
A_23_P259741	0	0.001059	SATB1	6304	GSE74341_EOvC
A_23_P203900	0	0.000155	SCARB1	949	GSE74341_EOvC
A_24_P3005	0	0.000331	SCN9A	6335	GSE74341_EOvC
A_24_P201739	0	0.000969	SH2B3	10019	GSE74341_EOvC
A_33_P3399443	0	0.000412	SH3TC1	54436	GSE74341_EOvC
A_23_P4592	0	7.30E-05	SIGLEC6	946	GSE74341_EOvC
A_23_P367676	0	0.000827	SIN3A	25942	GSE74341_EOvC
A_33_P3764802	0	0.000468	SIRT5	23408	GSE74341_EOvC
A_23_P62647	0	0.000398	SLAMF1	6504	GSE74341_EOvC
A_33_P3352827	0	0.000926	SLAMF1	6504	GSE74341_EOvC
A_23_P139820	0	0.000147	SLC11A2	4891	GSE74341_EOvC
A_23_P137097	0	0.001005	SLC16A2	6567	GSE74341_EOvC
A_24_P15621	0	0.000534	SLC6A10P	386757	GSE74341_EOvC
A_33_P3325262	0	0.000398	SLC6A8	6535	GSE74341_EOvC
A_33_P3337026	0	0.000529	SLC6A8	6535	GSE74341_EOvC
A_23_P205489	0	0.000989	SLC7A8	23428	GSE74341_EOvC
A_21_P0000265	0	0.00067	SNORA3	NA	GSE74341_EOvC
A_21_P0000239	0	3.10E-05	SNORD101	594837	GSE74341_EOvC
A_21_P0000469	0	0.000468	SNORD11B	100113392	GSE74341_EOvC
A_23_P132027	0	0.000147	SPAG4	6676	GSE74341_EOvC
A_32_P202182	0	0.000366	SPDYE8P	728524	GSE74341_EOvC
A_33_P3214027	0	0.000529	SPECC1L	23384	GSE74341_EOvC
A_32_P133072	0	7.00E-04	SPON1	10418	GSE74341_EOvC
A_33_P3396692	0	0.000208	SSR1	6745	GSE74341_EOvC
A_23_P104734	0	0	STT3A	3703	GSE74341_EOvC
A_23_P150857	0	0.000608	SUOX	6821	GSE74341_EOvC
ens|ENST00000394243|tc|THC2678964	0	0.000366	SYNPO	11346	GSE74341_EOvC
A_33_P3317163	0	0.000398	TFAP2B	7021	GSE74341_EOvC
ens|ENST00000377259|tc|THC2709782	0	7.00E-04	TJP2	9414	GSE74341_EOvC
A_32_P52816	0	0.00035	TM7SF3	51768	GSE74341_EOvC
A_24_P47467	0	0.00083	TMEM109	79073	GSE74341_EOvC
A_24_P29445	0	0.000478	TMEM14B	81853	GSE74341_EOvC
A_23_P30666	0	0.000412	TNFRSF21	27242	GSE74341_EOvC
A_23_P150281	0	0.000305	TP53I11	9537	GSE74341_EOvC
A_33_P3250963	0	0.000975	TP53TG1	11257	GSE74341_EOvC
A_32_P95739	0	0.000876	TPI1	7167	GSE74341_EOvC
A_24_P358328	0	0.000463	TPI1P2	286016	GSE74341_EOvC
A_33_P3399373	0	0.000366	TPRA1	131601	GSE74341_EOvC
A_23_P31389	0	0.00083	TRA2A	29896	GSE74341_EOvC
A_23_P15654	0	0.000789	TRAF4	9618	GSE74341_EOvC
A_23_P19333	0	0.000201	TREM1	54210	GSE74341_EOvC
A_33_P3249414	0	0.000942	TRIM58	25893	GSE74341_EOvC
A_23_P14804	0	0.000551	TSPAN3	10099	GSE74341_EOvC
A_23_P50008	0	0.000468	TTC19	54902	GSE74341_EOvC
A_24_P109082	0	0.000762	USP37	57695	GSE74341_EOvC
A_23_P115215	0	0.00037	VPS72	6944	GSE74341_EOvC
A_24_P106839	0	0.000979	WHSC1L1	NA	GSE74341_EOvC
linc|TCONS_00003936	0	0.00031	XLOC_001749	NA	GSE74341_EOvC
A_21_P0001793	0	0.000366	XLOC_002211	NA	GSE74341_EOvC
ens|ENST00000504082|linc|TCONS_00007807	0	0.000412	XLOC_004032	NA	GSE74341_EOvC
tc|THC2577843|tc|THC2745264|linc|TCONS_00022117	0	0.000421	XLOC_010724	NA	GSE74341_EOvC
linc|TCONS_00022543	0	0.000969	XLOC_010860	NA	GSE74341_EOvC
A_21_P0008887	0	0.000208	XLOC_012021	NA	GSE74341_EOvC
A_21_P0010164	0	0.000663	XLOC_013946	NA	GSE74341_EOvC
linc|TCONS_l2_00010135	0	0.000444	XLOC_l2_005465	NA	GSE74341_EOvC
A_21_P0012274	0	0.001016	XLOC_l2_009441	NA	GSE74341_EOvC
tc|THC2510064|linc|TCONS_l2_00028766	0	0.000562	XLOC_l2_014821	NA	GSE74341_EOvC
A_24_P787897	0	0.000827	XYLT1	64131	GSE74341_EOvC
A_23_P368779	0	0.000238	ZNF114	163071	GSE74341_EOvC
A_23_P147199	0	0.000926	ZNF271	NA	GSE74341_EOvC
A_33_P3339051	0	0.000468	ZNF428	126299	GSE74341_EOvC
A_23_P160200	0	0.000415	ZNF643	NA	GSE74341_EOvC
A_24_P944588	0	0.00031	ZNF682	91120	GSE74341_EOvC
A_33_P3237719	0	0.000249	NA	NA	GSE74341_EOvC
A_33_P3305467	0	0.000682	NA	NA	GSE74341_EOvC
A_33_P3352677	0	0.000955	NA	NA	GSE74341_EOvC
A_33_P3368495	0	0.000208	NA	NA	GSE74341_EOvC
A_33_P3397940	0	0.000398	NA	NA	GSE74341_EOvC
ens|ENST00000507038|ens|ENST00000511951|ens|ENST00000505607|tc|THC2735413	0	0.000871	NA	NA	GSE74341_EOvC
tc|THC2658062	0	0.00083	NA	NA	GSE74341_EOvC
A_23_P110492	1.00E-05	0.001823	6-Mar	10299	GSE74341_EOvC
A_33_P3713357	1.00E-05	0.001624	ALCAM	214	GSE74341_EOvC
A_33_P3330503	1.00E-05	0.001378	ALDH7A1	501	GSE74341_EOvC
A_21_P0011812	1.00E-05	0.001488	ANKRD36	375248	GSE74341_EOvC
A_24_P131522	1.00E-05	0.001829	ANTXR1	84168	GSE74341_EOvC
A_24_P274615	1.00E-05	0.001479	ARRDC3	57561	GSE74341_EOvC
A_23_P146325	1.00E-05	0.001079	ASAP1-IT1	29065	GSE74341_EOvC
A_23_P164436	1.00E-05	0.001375	ASPA	443	GSE74341_EOvC
A_23_P31921	1.00E-05	0.001222	ASS1	445	GSE74341_EOvC
A_23_P121141	1.00E-05	0.001601	ASTE1	28990	GSE74341_EOvC
A_23_P163216	1.00E-05	0.001209	ATP8B4	79895	GSE74341_EOvC
A_23_P422071	1.00E-05	0.001399	B3GALT4	8705	GSE74341_EOvC
A_23_P218476	1.00E-05	0.001829	B9D2	80776	GSE74341_EOvC
A_33_P3300212	1.00E-05	0.001291	BLCAP	10904	GSE74341_EOvC
A_33_P3344564	1.00E-05	0.001399	C5orf42	65250	GSE74341_EOvC
A_33_P3361417	1.00E-05	0.001762	C6orf57	NA	GSE74341_EOvC
A_23_P157283	1.00E-05	0.001196	C7orf23	NA	GSE74341_EOvC
A_33_P3421923	1.00E-05	0.001762	CADM3	57863	GSE74341_EOvC
A_24_P398940	1.00E-05	0.001512	CASC4	113201	GSE74341_EOvC
A_24_P376339	1.00E-05	0.001235	CCNL2	81669	GSE74341_EOvC
A_24_P236522	1.00E-05	0.001098	CD2BP2	10421	GSE74341_EOvC
A_33_P3294509	1.00E-05	0.0014	CD44	960	GSE74341_EOvC
A_23_P206359	1.00E-05	0.001487	CDH1	999	GSE74341_EOvC
ens|ENST00000373891|tc|THC2603411	1.00E-05	0.001127	CHPF	79586	GSE74341_EOvC
A_33_P3256391	1.00E-05	0.001668	CRB3	92359	GSE74341_EOvC
A_33_P3358158	1.00E-05	0.001257	CRYBB2P1	1416	GSE74341_EOvC
A_23_P120899	1.00E-05	0.001685	CSF2RB	1439	GSE74341_EOvC
A_33_P3392921	1.00E-05	0.001782	CTTN	2017	GSE74341_EOvC
A_23_P28815	1.00E-05	0.00115	CYP24A1	1591	GSE74341_EOvC
A_24_P149704	1.00E-05	0.001568	DAB2IP	153090	GSE74341_EOvC
A_23_P63067	1.00E-05	0.001806	DAP3	7818	GSE74341_EOvC
A_23_P395426	1.00E-05	0.001281	DIDO1	11083	GSE74341_EOvC
A_33_P3369317	1.00E-05	0.001823	DNAJB5	25822	GSE74341_EOvC
A_23_P59388	1.00E-05	0.001207	DST	667	GSE74341_EOvC
A_23_P385034	1.00E-05	0.001237	E2F3	1871	GSE74341_EOvC
A_23_P156852	1.00E-05	0.001237	ECI2	10455	GSE74341_EOvC
A_23_P8834	1.00E-05	0.001737	EPHX2	2053	GSE74341_EOvC
A_23_P106145	1.00E-05	0.00169	ERO1L	NA	GSE74341_EOvC
A_32_P30649	1.00E-05	0.001091	ETV5	2119	GSE74341_EOvC
A_23_P118	1.00E-05	0.001728	EXTL2	2135	GSE74341_EOvC
A_32_P41604	1.00E-05	0.001127	F5	2153	GSE74341_EOvC
A_23_P117298	1.00E-05	0.001362	F7	2155	GSE74341_EOvC
A_24_P832156	1.00E-05	0.001127	FAM120AOS	158293	GSE74341_EOvC
A_33_P3295870	1.00E-05	0.001446	FAM166A	401565	GSE74341_EOvC
A_23_P160546	1.00E-05	0.001117	FAM63A	NA	GSE74341_EOvC
A_33_P3388882	1.00E-05	0.001399	FAM66D	100132923	GSE74341_EOvC
A_33_P3559138	1.00E-05	0.001721	FLJ42200	NA	GSE74341_EOvC
A_33_P3446495	1.00E-05	0.001237	FRMD4B	23150	GSE74341_EOvC
A_23_P8416	1.00E-05	0.001375	GALNT11	63917	GSE74341_EOvC
A_24_P19228	1.00E-05	0.001601	GAMT	2593	GSE74341_EOvC
A_23_P253446	1.00E-05	0.001755	GAP43	2596	GSE74341_EOvC
A_23_P201035	1.00E-05	0.001837	GBA	2629	GSE74341_EOvC
A_32_P140489	1.00E-05	0.001728	GDF6	392255	GSE74341_EOvC
A_33_P3258988	1.00E-05	0.001686	GDI2	2665	GSE74341_EOvC
A_32_P205241	1.00E-05	0.001078	GJA3	2700	GSE74341_EOvC
A_23_P45475	1.00E-05	0.001383	GLA	2717	GSE74341_EOvC
A_32_P231086	1.00E-05	0.001196	GOLGA6L9	440295	GSE74341_EOvC
A_33_P3299416	1.00E-05	0.001668	GRASP	160622	GSE74341_EOvC
A_33_P3423791	1.00E-05	0.001762	GRHL1	29841	GSE74341_EOvC
A_24_P365526	1.00E-05	0.001383	HCK	3055	GSE74341_EOvC
A_24_P346807	1.00E-05	0.001512	HERC4	26091	GSE74341_EOvC
A_24_P111996	1.00E-05	0.001399	HFE	3077	GSE74341_EOvC
A_23_P134714	1.00E-05	0.001679	HRSP12	NA	GSE74341_EOvC
A_23_P500381	1.00E-05	0.001802	HTR7	3363	GSE74341_EOvC
A_23_P502470	1.00E-05	0.001291	IL6ST	3572	GSE74341_EOvC
A_32_P118372	1.00E-05	0.001555	INTU	27152	GSE74341_EOvC
A_33_P3418120	1.00E-05	0.001248	IPPK	64768	GSE74341_EOvC
A_24_P390060	1.00E-05	0.001737	IQCD	115811	GSE74341_EOvC
A_23_P374351	1.00E-05	0.001668	KCTD20	222658	GSE74341_EOvC
A_33_P3285911	1.00E-05	0.001377	KIAA1919	NA	GSE74341_EOvC
A_33_P3382565	1.00E-05	0.001668	KIF26B	55083	GSE74341_EOvC
A_23_P503064	1.00E-05	0.001697	KL	9365	GSE74341_EOvC
A_24_P180680	1.00E-05	0.001675	LAPTM4B	55353	GSE74341_EOvC
A_33_P3364268	1.00E-05	0.001839	LBH	81606	GSE74341_EOvC
A_32_P155460	1.00E-05	0.001362	LINC00162	NA	GSE74341_EOvC
A_33_P3227736	1.00E-05	0.001512	LINC00336	401253	GSE74341_EOvC
A_33_P3229863	1.00E-05	0.001806	LOC100128714	NA	GSE74341_EOvC
A_21_P0000666	1.00E-05	0.001626	LOC100129361	NA	GSE74341_EOvC
A_21_P0014319	1.00E-05	0.001829	LOC100129781	NA	GSE74341_EOvC
A_19_P00322495	1.00E-05	0.001719	LOC100130890	NA	GSE74341_EOvC
A_21_P0014329	1.00E-05	0.001362	LOC100505792	NA	GSE74341_EOvC
A_21_P0014786	1.00E-05	0.001079	LOC100507663	100507663	GSE74341_EOvC
A_21_P0014851	1.00E-05	0.001426	LOC100652779	NA	GSE74341_EOvC
A_21_P0014874	1.00E-05	0.001653	LOC100653008	NA	GSE74341_EOvC
A_33_P3261828	1.00E-05	0.001771	LOC390660	NA	GSE74341_EOvC
A_33_P3354464	1.00E-05	0.001823	LOXL1	4016	GSE74341_EOvC
A_23_P99063	1.00E-05	0.001737	LUM	4060	GSE74341_EOvC
A_33_P3230090	1.00E-05	0.001752	LUZP6	767558	GSE74341_EOvC
A_23_P79962	1.00E-05	0.001632	MKKS	8195	GSE74341_EOvC
A_23_P200126	1.00E-05	0.001257	MKNK1	8569	GSE74341_EOvC
A_33_P3212232	1.00E-05	0.001104	MPEG1	219972	GSE74341_EOvC
A_24_P131646	1.00E-05	0.001541	MYL3	4634	GSE74341_EOvC
A_33_P3363674	1.00E-05	0.001716	NFYC	4802	GSE74341_EOvC
A_24_P210829	1.00E-05	0.001434	NME4	4833	GSE74341_EOvC
A_33_P3316456	1.00E-05	0.001541	NPL	80896	GSE74341_EOvC
A_23_P52298	1.00E-05	0.001126	NPM3	10360	GSE74341_EOvC
A_33_P3404546	1.00E-05	0.001668	OBSCN	84033	GSE74341_EOvC
A_23_P87500	1.00E-05	0.001839	ORMDL2	29095	GSE74341_EOvC
A_23_P58763	1.00E-05	0.001802	PELO	53918	GSE74341_EOvC
A_23_P427760	1.00E-05	0.001541	PIWIL4	143689	GSE74341_EOvC
A_33_P3320062	1.00E-05	0.001755	PLD1	5337	GSE74341_EOvC
A_23_P134953	1.00E-05	0.001488	PLIN2	123	GSE74341_EOvC
A_23_P15305	1.00E-05	0.001237	PRPSAP1	5635	GSE74341_EOvC
A_33_P3263890	1.00E-05	0.001184	PRRX1	5396	GSE74341_EOvC
A_23_P75800	1.00E-05	0.001541	RAB3IL1	5866	GSE74341_EOvC
A_33_P3295523	1.00E-05	0.001721	RAC3	5881	GSE74341_EOvC
A_24_P183994	1.00E-05	0.001127	RASEF	158158	GSE74341_EOvC
A_32_P4018	1.00E-05	0.001151	ROR1	4919	GSE74341_EOvC
A_32_P22078	1.00E-05	0.001721	RPS9	6203	GSE74341_EOvC
A_24_P237443	1.00E-05	0.001721	SASH3	54440	GSE74341_EOvC
A_33_P3371727	1.00E-05	0.001383	SAT1	6303	GSE74341_EOvC
A_23_P62081	1.00E-05	0.001737	SCG5	6447	GSE74341_EOvC
A_23_P97112	1.00E-05	0.001362	SELE	6401	GSE74341_EOvC
A_23_P135914	1.00E-05	0.001399	SF3B3	23450	GSE74341_EOvC
A_23_P148297	1.00E-05	0.001343	SH3BGRL	6451	GSE74341_EOvC
A_24_P148750	1.00E-05	0.001303	SH3BP5	9467	GSE74341_EOvC
A_33_P3250356	1.00E-05	0.00159	SH3D21	79729	GSE74341_EOvC
A_23_P345220	1.00E-05	0.001837	SH3PXD2A	9644	GSE74341_EOvC
A_23_P436526	1.00E-05	0.001399	SLC25A42	284439	GSE74341_EOvC
A_23_P140450	1.00E-05	0.001237	SLC27A2	11001	GSE74341_EOvC
A_23_P380326	1.00E-05	0.001098	SLC39A9	55334	GSE74341_EOvC
A_33_P3232508	1.00E-05	0.001839	SMARCB1	6598	GSE74341_EOvC
A_23_P70818	1.00E-05	0.001362	SMO	6608	GSE74341_EOvC
A_24_P30923	1.00E-05	0.001184	SNN	8303	GSE74341_EOvC
A_21_P0000243	1.00E-05	0.001764	SNORD43	26807	GSE74341_EOvC
A_32_P66020	1.00E-05	0.001668	SNX29	92017	GSE74341_EOvC
A_33_P3282075	1.00E-05	0.001196	SP6	80320	GSE74341_EOvC
A_33_P3298105	1.00E-05	0.001079	SPATA13	221178	GSE74341_EOvC
A_23_P132936	1.00E-05	0.001829	SPCS3	60559	GSE74341_EOvC
A_24_P178396	1.00E-05	0.001341	SPDYE2	441273	GSE74341_EOvC
A_23_P42768	1.00E-05	0.001771	SRRM3	222183	GSE74341_EOvC
A_23_P500333	1.00E-05	0.001127	SSBP3	23648	GSE74341_EOvC
A_21_P0013130	1.00E-05	0.001597	STK19	8859	GSE74341_EOvC
