probe	id	pvalue	symbol	group
A_32_P218543	2715	0.04277	NA	GSE4707_EOvsC
A_32_P32923	2721	0.02427	NA	GSE4707_EOvsC
A_24_P642758	2734	0.03297	NA	GSE4707_EOvsC
A_32_P47200	2740	0.00133	NA	GSE4707_EOvsC
A_23_P71480	2746	0.04285	DEFB1	GSE4707_EOvsC
A_24_P361158	2756	0.00615	ZNF839	GSE4707_EOvsC
A_23_P142634	2757	0.02528	METTL5	GSE4707_EOvsC
A_32_P221452	2758	0.02252	RABL3	GSE4707_EOvsC
A_23_P15678	2769	0.00217	TEKT1	GSE4707_EOvsC
A_23_P89570	2772	0.04805	ZMYND15	GSE4707_EOvsC
A_23_P334186	2774	0.03255	MEF2D	GSE4707_EOvsC
A_23_P166899	2778	0.04077	DNAJB11	GSE4707_EOvsC
A_24_P928391	2782	0.04924	GOSR2	GSE4707_EOvsC
A_24_P940477	2783	0.01952	NA	GSE4707_EOvsC
A_23_P354270	2786	0.00958	GNA12	GSE4707_EOvsC
A_32_P190303	2787	0.00844	LONRF2	GSE4707_EOvsC
A_24_P131718	2790	0.00848	RAB6B	GSE4707_EOvsC
A_23_P8961	2792	0.00263	IL7	GSE4707_EOvsC
A_23_P163027	2796	0.03244	PARP2	GSE4707_EOvsC
A_23_P436484	2801	0.03933	NA	GSE4707_EOvsC
A_24_P109711	2818	0.02784	NA	GSE4707_EOvsC
A_24_P937536	2844	0.00051	NA	GSE4707_EOvsC
A_23_P213840	2847	0.00626	ATP6V0E1	GSE4707_EOvsC
A_24_P353619	2851	0.01209	ALPL	GSE4707_EOvsC
A_32_P527232	2869	0.01067	LMF2	GSE4707_EOvsC
A_23_P44421	2891	0.00068	HTRA4	GSE4707_EOvsC
A_24_P81841	2896	0.01915	CDKN1B	GSE4707_EOvsC
A_32_P168503	2902	0.02167	BEX1	GSE4707_EOvsC
A_32_P127209	2907	0.03679	NA	GSE4707_EOvsC
A_24_P115990	2908	0.00236	AMHR2	GSE4707_EOvsC
A_23_P130435	2917	0.01172	LIM2	GSE4707_EOvsC
A_23_P48596	2923	0.02018	RNASE1	GSE4707_EOvsC
A_32_P49334	2929	0.00586	MIF-AS1	GSE4707_EOvsC
A_32_P148058	2930	0.0101	RUNX2	GSE4707_EOvsC
A_23_P16648	2932	0.00405	PCSK4	GSE4707_EOvsC
A_23_P78244	2933	0.02611	LOC100287525	GSE4707_EOvsC
A_24_P334640	2938	9e-04	PAQR8	GSE4707_EOvsC
A_24_P75399	2967	0.01543	NA	GSE4707_EOvsC
A_23_P65930	2973	0.04782	ZFYVE19	GSE4707_EOvsC
A_23_P216667	2975	0.03662	FOXE1	GSE4707_EOvsC
A_23_P130149	2977	2e-05	ENO3	GSE4707_EOvsC
A_23_P131417	2978	0.0264	HDLBP	GSE4707_EOvsC
A_24_P465697	2981	0.02333	LOC101929305	GSE4707_EOvsC
A_23_P47616	2988	0.04556	FOLH1	GSE4707_EOvsC
A_23_P89460	2990	0.03033	AATF	GSE4707_EOvsC
A_32_P30330	2995	0.03754	NA	GSE4707_EOvsC
A_32_P91328	3004	0.00532	NA	GSE4707_EOvsC
A_23_P337550	3007	0.04011	OTUD5	GSE4707_EOvsC
A_32_P185628	3008	0.01849	NA	GSE4707_EOvsC
A_23_P134925	3022	0.00306	BNIP3L	GSE4707_EOvsC
A_23_P204564	3027	0.01849	PPP1R12A	GSE4707_EOvsC
A_24_P9833	3028	0.02571	PRDM11	GSE4707_EOvsC
A_23_P147431	3050	7e-04	LYN	GSE4707_EOvsC
A_24_P52733	3051	0.01916	IL10RA	GSE4707_EOvsC
A_23_P389250	3052	0.00581	NA	GSE4707_EOvsC
A_23_P149938	3059	0.02055	NA	GSE4707_EOvsC
A_24_P923510	3066	0.03294	NA	GSE4707_EOvsC
A_23_P302028	3073	0.01651	NA	GSE4707_EOvsC
A_23_P217109	3075	0.03517	SLC31A2	GSE4707_EOvsC
A_24_P669271	3080	0.0242	NA	GSE4707_EOvsC
A_23_P97465	3082	0.03346	PRAMEF2	GSE4707_EOvsC
A_23_P43049	3084	2e-05	DCTN6	GSE4707_EOvsC
A_24_P152398	3087	0.00063	TP53AIP1	GSE4707_EOvsC
A_24_P358406	3097	0.0183	NA	GSE4707_EOvsC
A_24_P170103	3108	0.00545	NA	GSE4707_EOvsC
A_23_P28169	3112	0.03508	ARL6IP6	GSE4707_EOvsC
A_24_P910246	3127	0.00371	NA	GSE4707_EOvsC
A_32_P208599	3130	0.00107	TMEM139	GSE4707_EOvsC
A_32_P125984	3136	0.04561	NA	GSE4707_EOvsC
A_23_P159937	3144	0.00225	SLC6A8	GSE4707_EOvsC
A_24_P136551	3146	0.00904	NPLOC4	GSE4707_EOvsC
A_23_P88873	3153	0.02087	GAN	GSE4707_EOvsC
A_32_P113380	3157	0.0168	NA	GSE4707_EOvsC
A_24_P795106	3183	0.00396	NA	GSE4707_EOvsC
A_24_P92624	3186	0.0335	NA	GSE4707_EOvsC
A_24_P873688	3191	0.00464	CENPN	GSE4707_EOvsC
A_23_P335813	3194	0.02669	TOB2	GSE4707_EOvsC
A_32_P58491	3203	0.02801	NA	GSE4707_EOvsC
