probe	pvalue	adj.pvalue	symbol	entrez	group
A_23_P23873	0.00037	0.061319	PAPPA2	60676	GSE4707_EOvC
A_24_P585004	0.00037	0.061617	NA	NA	GSE4707_EOvC
A_24_P929640	0.00037	0.061319	NA	NA	GSE4707_EOvC
A_23_P11353	0.00038	0.061863	ATP6AP2	10159	GSE4707_EOvC
A_23_P207077	0.00038	0.061756	PERLD1	NA	GSE4707_EOvC
A_23_P88411	0.00038	0.061772	SEL1L	6400	GSE4707_EOvC
A_32_P163458	0.00038	0.061863	tcag7.1017	NA	GSE4707_EOvC
A_23_P347128	0.00038	0.061772	NA	NA	GSE4707_EOvC
A_32_P109933	0.00038	0.061756	NA	NA	GSE4707_EOvC
A_24_P39211	0.00039	0.062323	ING1	3621	GSE4707_EOvC
A_23_P424080	0.00039	0.062432	YIPF4	84272	GSE4707_EOvC
A_24_P392622	0.00039	0.062323	NA	NA	GSE4707_EOvC
A_23_P160518	4.00E-04	0.063855	TRIM45	80263	GSE4707_EOvC
A_32_P134290	4.00E-04	0.064002	ZCCHC2	54877	GSE4707_EOvC
A_23_P359904	0.00041	0.064337	PDDC1	NA	GSE4707_EOvC
A_32_P189974	0.00041	0.064281	NA	NA	GSE4707_EOvC
A_23_P311150	0.00042	0.064646	C14orf147	NA	GSE4707_EOvC
A_24_P376707	0.00042	0.064646	HDGF	3068	GSE4707_EOvC
A_23_P373119	0.00042	0.064646	HMG4L	NA	GSE4707_EOvC
A_32_P81768	0.00042	0.064646	MGC23909	NA	GSE4707_EOvC
A_23_P154730	0.00042	0.064646	ZNF133	7692	GSE4707_EOvC
A_23_P142187	0.00043	0.065163	HIF3A	64344	GSE4707_EOvC
A_23_P407583	0.00043	0.065163	PEG3	5178	GSE4707_EOvC
A_24_P274615	0.00044	0.065163	ARRDC3	57561	GSE4707_EOvC
A_32_P221958	0.00044	0.065163	CTGLF1	NA	GSE4707_EOvC
A_32_P437227	0.00044	0.065163	FAM84B	157638	GSE4707_EOvC
A_24_P334361	0.00044	0.065163	FLJ20035	NA	GSE4707_EOvC
A_23_P2725	0.00044	0.065163	RPL21	6144	GSE4707_EOvC
A_24_P213325	0.00044	0.065163	NA	NA	GSE4707_EOvC
A_23_P150207	0.00045	0.065163	BAD	572	GSE4707_EOvC
A_23_P215944	0.00045	0.065163	CTSB	1508	GSE4707_EOvC
A_32_P206899	0.00045	0.065163	DNHD3	NA	GSE4707_EOvC
A_23_P394545	0.00045	0.065163	KIAA1033	NA	GSE4707_EOvC
A_32_P117185	0.00045	0.065163	LOC647322	NA	GSE4707_EOvC
A_24_P48495	0.00045	0.065163	LYPD3	27076	GSE4707_EOvC
A_23_P378722	0.00045	0.065163	SAT	NA	GSE4707_EOvC
A_23_P59261	0.00045	0.065163	TPBG	7162	GSE4707_EOvC
A_24_P113109	0.00045	0.065163	UBB	7314	GSE4707_EOvC
A_23_P406957	0.00045	0.065163	WDR85	NA	GSE4707_EOvC
A_23_P254654	0.00046	0.065163	CLIC3	9022	GSE4707_EOvC
A_23_P53891	0.00046	0.065163	KLF5	688	GSE4707_EOvC
A_23_P9932	0.00046	0.065163	PDCD4	27250	GSE4707_EOvC
A_23_P8297	0.00046	0.065163	SCML4	256380	GSE4707_EOvC
A_24_P294124	0.00046	0.065163	SERTAD2	9792	GSE4707_EOvC
A_32_P106315	0.00046	0.065163	SPATA5	166378	GSE4707_EOvC
A_24_P366845	0.00046	0.065163	NA	NA	GSE4707_EOvC
A_24_P1545	0.00047	0.065163	FGFR1OP2	26127	GSE4707_EOvC
A_23_P78342	0.00047	0.065163	LMAN1	3998	GSE4707_EOvC
A_23_P111303	0.00047	0.065163	RBM16	NA	GSE4707_EOvC
A_23_P388170	0.00047	0.065163	SLC39A3	29985	GSE4707_EOvC
A_24_P410070	0.00047	0.065163	NA	NA	GSE4707_EOvC
A_23_P43504	0.00048	0.065163	ABCA2	20	GSE4707_EOvC
A_23_P65768	0.00048	0.065163	C15orf15	NA	GSE4707_EOvC
A_24_P145134	0.00048	0.065163	OSMR	9180	GSE4707_EOvC
A_24_P148750	0.00048	0.065163	SH3BP5	9467	GSE4707_EOvC
A_24_P218006	0.00048	0.065163	WBSCR18	NA	GSE4707_EOvC
A_32_P139842	0.00048	0.065163	NA	NA	GSE4707_EOvC
A_23_P208516	0.00049	0.065911	LENG4	NA	GSE4707_EOvC
A_23_P62647	0.00049	0.065911	SLAMF1	6504	GSE4707_EOvC
A_23_P8119	0.00049	0.066246	ZBTB9	221504	GSE4707_EOvC
A_24_P268676	5.00E-04	0.066593	BHLHB2	NA	GSE4707_EOvC
A_23_P26281	5.00E-04	0.066246	MGC10997	NA	GSE4707_EOvC
A_23_P55578	5.00E-04	0.066246	RIOK3	8780	GSE4707_EOvC
A_24_P930535	5.00E-04	0.066593	NA	NA	GSE4707_EOvC
A_24_P937536	0.00051	0.066593	DOK3	79930	GSE4707_EOvC
A_23_P5654	0.00051	0.066593	IL1F7	NA	GSE4707_EOvC
A_24_P415618	0.00051	0.066593	MLXIP	22877	GSE4707_EOvC
A_32_P113742	0.00051	0.066695	RPL21	6144	GSE4707_EOvC
A_24_P71468	0.00052	0.067703	QPCT	25797	GSE4707_EOvC
A_23_P28263	0.00053	0.068421	CTDSP1	58190	GSE4707_EOvC
A_23_P354027	0.00053	0.068421	KCTD11	147040	GSE4707_EOvC
A_24_P470809	0.00053	0.068421	NA	NA	GSE4707_EOvC
A_23_P334123	0.00054	0.068421	ITFG1	81533	GSE4707_EOvC
A_23_P318616	0.00054	0.068421	LRTM2	654429	GSE4707_EOvC
A_23_P94204	0.00054	0.068421	OXR1	55074	GSE4707_EOvC
A_24_P33785	0.00054	0.068421	NA	NA	GSE4707_EOvC
A_32_P116538	0.00054	0.068421	NA	NA	GSE4707_EOvC
A_32_P55438	0.00054	0.068421	NA	NA	GSE4707_EOvC
A_24_P272594	0.00055	0.068421	MAPKBP1	23005	GSE4707_EOvC
A_23_P363206	0.00055	0.068421	RBBP6	5930	GSE4707_EOvC
A_23_P73721	0.00055	0.068421	RRAGB	10325	GSE4707_EOvC
A_23_P129486	0.00055	0.068421	SEPX1	NA	GSE4707_EOvC
A_24_P417996	0.00055	0.068421	NA	NA	GSE4707_EOvC
A_24_P868987	0.00055	0.068421	NA	NA	GSE4707_EOvC
A_32_P198282	0.00055	0.068421	NA	NA	GSE4707_EOvC
A_23_P72643	0.00056	0.068421	ADAM9	8754	GSE4707_EOvC
A_24_P188377	0.00056	0.068421	CD55	1604	GSE4707_EOvC
A_23_P11279	0.00056	0.068421	GLT28D1	NA	GSE4707_EOvC
A_24_P134653	0.00056	0.068435	OFD1	8481	GSE4707_EOvC
A_24_P23641	0.00056	0.069024	RBMY1E	378950	GSE4707_EOvC
A_23_P122655	0.00057	0.069024	FLJ13744	NA	GSE4707_EOvC
A_24_P358328	0.00057	0.069024	LOC286016	NA	GSE4707_EOvC
A_23_P34510	0.00057	0.069024	PHC2	1912	GSE4707_EOvC
A_23_P82128	0.00057	0.069024	RPS12	6206	GSE4707_EOvC
A_23_P136753	0.00057	0.069024	NA	NA	GSE4707_EOvC
A_23_P70095	0.00058	0.069861	CD74	972	GSE4707_EOvC
A_32_P202488	0.00058	0.0697	RPL21	6144	GSE4707_EOvC
A_24_P247699	0.00059	0.070015	BAT2D1	NA	GSE4707_EOvC
A_23_P346969	0.00059	0.070109	PIK3CB	5291	GSE4707_EOvC
A_23_P71908	0.00059	0.07021	SNAPC3	6619	GSE4707_EOvC
A_24_P610405	0.00059	0.070109	NA	NA	GSE4707_EOvC
A_32_P205637	6.00E-04	0.070393	PARD6B	84612	GSE4707_EOvC
A_23_P120644	6.00E-04	0.070879	NA	NA	GSE4707_EOvC
A_23_P116743	0.00061	0.071441	LOC338799	NA	GSE4707_EOvC
A_32_P60459	0.00061	0.070957	OTUD1	220213	GSE4707_EOvC
A_32_P194821	0.00061	0.071422	RPL21	6144	GSE4707_EOvC
A_23_P207879	0.00062	0.071559	CARD14	79092	GSE4707_EOvC
A_23_P259189	0.00062	0.071559	CLIC4	25932	GSE4707_EOvC
A_24_P152398	0.00062	0.071637	P53AIP1	NA	GSE4707_EOvC
A_23_P20285	0.00062	0.071559	PDLIM2	64236	GSE4707_EOvC
A_23_P140170	0.00062	0.071559	SEC23A	10484	GSE4707_EOvC
A_24_P928133	0.00062	0.071559	NA	NA	GSE4707_EOvC
A_23_P129031	0.00063	0.071816	ATXN3	4287	GSE4707_EOvC
A_32_P35433	0.00063	0.071816	NA	NA	GSE4707_EOvC
A_32_P140823	0.00064	0.0725	NPIP	NA	GSE4707_EOvC
A_32_P41884	0.00064	0.072492	NA	NA	GSE4707_EOvC
A_32_P192970	0.00065	0.072757	ALDH4A1	8659	GSE4707_EOvC
A_32_P83776	0.00065	0.072757	C1orf96	NA	GSE4707_EOvC
A_23_P43273	0.00065	0.072757	EXT1	2131	GSE4707_EOvC
A_24_P659122	0.00065	0.072757	LOC401357	401357	GSE4707_EOvC
A_23_P58466	0.00065	0.072757	SMN1	6606	GSE4707_EOvC
A_24_P664918	0.00065	0.072757	NA	NA	GSE4707_EOvC
A_24_P935667	0.00065	0.072757	NA	NA	GSE4707_EOvC
A_23_P111604	0.00067	0.073897	NXPH1	30010	GSE4707_EOvC
A_24_P281304	0.00067	0.073897	NA	NA	GSE4707_EOvC
A_23_P210319	0.00068	0.074552	DTNB	1838	GSE4707_EOvC
A_23_P44421	0.00068	0.074613	HTRA4	203100	GSE4707_EOvC
A_23_P212617	0.00068	0.074449	TFRC	7037	GSE4707_EOvC
A_24_P266880	0.00068	0.074449	UBC	7316	GSE4707_EOvC
A_24_P67681	0.00068	0.074449	NA	NA	GSE4707_EOvC
A_24_P67063	0.00069	0.074788	NA	NA	GSE4707_EOvC
A_23_P215024	7.00E-04	0.074788	LRRC1	55227	GSE4707_EOvC
A_23_P147431	7.00E-04	0.074788	LYN	4067	GSE4707_EOvC
A_24_P886966	7.00E-04	0.074788	NA	NA	GSE4707_EOvC
