probe	id	pvalue	symbol	group
ILMN_1657087	ILMN_1657087	0.00257	ZNF385B	GSE44711_PEvC
ILMN_1657128	ILMN_1657128	0.00101	PTPRU	GSE44711_PEvC
ILMN_1657210	ILMN_1657210	0.00048	NA	GSE44711_PEvC
ILMN_1657312	ILMN_1657312	0.01696	CBWD2	GSE44711_PEvC
ILMN_1657358	ILMN_1657358	0.03195	CD200R1L	GSE44711_PEvC
ILMN_1657421	ILMN_1657421	0.00049	YWHAE	GSE44711_PEvC
ILMN_1657515	ILMN_1657515	0.00158	RPS6KA5	GSE44711_PEvC
ILMN_1657554	ILMN_1657554	0.02314	TSPYL2	GSE44711_PEvC
ILMN_1657619	ILMN_1657619	0.04185	DNAJB14	GSE44711_PEvC
ILMN_1657683	ILMN_1657683	0.01954	C1orf198	GSE44711_PEvC
ILMN_1657729	ILMN_1657729	0.01032	ZNF254	GSE44711_PEvC
ILMN_1657766	ILMN_1657766	0.00472	TRIM29	GSE44711_PEvC
ILMN_1657769	ILMN_1657769	0.00838	EIF5	GSE44711_PEvC
ILMN_1657797	ILMN_1657797	0.02935	FIBP	GSE44711_PEvC
ILMN_1657810	ILMN_1657810	0.00264	PPM1M	GSE44711_PEvC
ILMN_1657868	ILMN_1657868	0.03345	SIRT4	GSE44711_PEvC
ILMN_1657898	ILMN_1657898	0.0043	MTFP1	GSE44711_PEvC
ILMN_1657972	ILMN_1657972	0.02179	HHIPL1	GSE44711_PEvC
ILMN_1657977	ILMN_1657977	0.03118	MSRB2	GSE44711_PEvC
ILMN_1657993	ILMN_1657993	0.01525	ADNP	GSE44711_PEvC
ILMN_1658044	ILMN_1658044	0.00999	EDNRB	GSE44711_PEvC
ILMN_1658071	ILMN_1658071	0.00355	ATP1B1	GSE44711_PEvC
ILMN_1658083	ILMN_1658083	0.04405	ABT1	GSE44711_PEvC
ILMN_1658110	ILMN_1658110	0.02606	FAM210A	GSE44711_PEvC
ILMN_1658121	ILMN_1658121	0.01413	CFP	GSE44711_PEvC
ILMN_1658152	ILMN_1658152	0.01768	MAP3K10	GSE44711_PEvC
ILMN_1658160	ILMN_1658160	0.02215	NA	GSE44711_PEvC
ILMN_1658221	ILMN_1658221	0.00137	POLH	GSE44711_PEvC
ILMN_1658254	ILMN_1658254	0.04567	LINC00889	GSE44711_PEvC
ILMN_1658290	ILMN_1658290	0.04763	METTL22	GSE44711_PEvC
ILMN_1658304	ILMN_1658304	0.03554	CCER2	GSE44711_PEvC
ILMN_1658333	ILMN_1658333	0.04922	ECM1	GSE44711_PEvC
ILMN_1658356	ILMN_1658356	0.00085	PAMR1	GSE44711_PEvC
ILMN_1658383	ILMN_1658383	0.00691	NA	GSE44711_PEvC
ILMN_1658398	ILMN_1658398	0.00039	FAM198A	GSE44711_PEvC
ILMN_1658405	ILMN_1658405	0.02023	HAVCR1P1	GSE44711_PEvC
ILMN_1658425	ILMN_1658425	0.02697	DAG1	GSE44711_PEvC
ILMN_1658483	ILMN_1658483	8e-05	IL1A	GSE44711_PEvC
ILMN_1658504	ILMN_1658504	0.0027	CHKA	GSE44711_PEvC
ILMN_1658556	ILMN_1658556	0.04576	NA	GSE44711_PEvC
ILMN_1658608	ILMN_1658608	0.00149	NA	GSE44711_PEvC
ILMN_1658639	ILMN_1658639	0.00653	SLC46A3	GSE44711_PEvC
ILMN_1658660	ILMN_1658660	0.03839	ACTC1	GSE44711_PEvC
ILMN_1658709	ILMN_1658709	0.01096	LAMB1	GSE44711_PEvC
ILMN_1658710	ILMN_1658710	0.04153	FAM19A4	GSE44711_PEvC
ILMN_1658835	ILMN_1658835	0.01525	CAV2	GSE44711_PEvC
ILMN_1658847	ILMN_1658847	2e-05	NRARP	GSE44711_PEvC
ILMN_1659026	ILMN_1659026	0.02581	POLR2K	GSE44711_PEvC
ILMN_1659027	ILMN_1659027	0.00071	SLC2A1	GSE44711_PEvC
ILMN_1659029	ILMN_1659029	0.03089	DENND6B	GSE44711_PEvC
ILMN_1659122	ILMN_1659122	0.01236	KLF10	GSE44711_PEvC
ILMN_1659273	ILMN_1659273	0.02347	NA	GSE44711_PEvC
ILMN_1659297	ILMN_1659297	0.00118	FZD6	GSE44711_PEvC
ILMN_1659378	ILMN_1659378	0.02521	TFAP2D	GSE44711_PEvC
ILMN_1659421	ILMN_1659421	0.02959	FAM41C	GSE44711_PEvC
ILMN_1659430	ILMN_1659430	0.00419	PDE4DIP	GSE44711_PEvC
ILMN_1659544	ILMN_1659544	0.01073	STX3	GSE44711_PEvC
ILMN_1659597	ILMN_1659597	2e-05	LOC100506358	GSE44711_PEvC
ILMN_1659744	ILMN_1659744	0.01369	PRMT1	GSE44711_PEvC
ILMN_1659769	ILMN_1659769	0.02024	MRAP	GSE44711_PEvC
ILMN_1659773	ILMN_1659773	0.01579	PCDHAC2	GSE44711_PEvC
ILMN_1659786	ILMN_1659786	0.02106	TRMT13	GSE44711_PEvC
ILMN_1659820	ILMN_1659820	0.03692	OLA1	GSE44711_PEvC
ILMN_1659843	ILMN_1659843	0.03397	DNAJC3	GSE44711_PEvC
ILMN_1659854	ILMN_1659854	0.01468	PRPF40A	GSE44711_PEvC
ILMN_1659888	ILMN_1659888	0.00643	PPP1R14B	GSE44711_PEvC
ILMN_1659905	ILMN_1659905	0.01586	FKBP10	GSE44711_PEvC
ILMN_1659913	ILMN_1659913	0.00019	ISG20	GSE44711_PEvC
ILMN_1659943	ILMN_1659943	0.02153	BACH2	GSE44711_PEvC
ILMN_1659953	ILMN_1659953	0.01408	SEPT3	GSE44711_PEvC
ILMN_1659985	ILMN_1659985	0.00201	RSPH9	GSE44711_PEvC
ILMN_1659990	ILMN_1659990	0.00542	HILPDA	GSE44711_PEvC
ILMN_1660027	ILMN_1660027	0.00107	FCGR2B	GSE44711_PEvC
ILMN_1660067	ILMN_1660067	0.04864	KRTAP2-3	GSE44711_PEvC
ILMN_1660179	ILMN_1660179	0.03613	MATR3	GSE44711_PEvC
ILMN_1660208	ILMN_1660208	0.04242	NA	GSE44711_PEvC
ILMN_1660261	ILMN_1660261	0.02065	TDRD6	GSE44711_PEvC
ILMN_1660364	ILMN_1660364	0.0034	CYTH4	GSE44711_PEvC
ILMN_1660424	ILMN_1660424	0.01499	NA	GSE44711_PEvC
ILMN_1660549	ILMN_1660549	0.01569	WLS	GSE44711_PEvC
ILMN_1660552	ILMN_1660552	0.03964	BMP5	GSE44711_PEvC
ILMN_1660577	ILMN_1660577	0.02937	ATP5G2	GSE44711_PEvC
ILMN_1660635	ILMN_1660635	0.01223	LACTB2	GSE44711_PEvC
ILMN_1660636	ILMN_1660636	0.00367	WWOX	GSE44711_PEvC
ILMN_1660663	ILMN_1660663	0.03725	DYRK1A	GSE44711_PEvC
ILMN_1660723	ILMN_1660723	0.0031	RDH13	GSE44711_PEvC
ILMN_1660752	ILMN_1660752	0.00209	NA	GSE44711_PEvC
ILMN_1660787	ILMN_1660787	0.04905	SUCLA2	GSE44711_PEvC
ILMN_1660793	ILMN_1660793	0.00961	PAQR4	GSE44711_PEvC
ILMN_1660794	ILMN_1660794	0.0205	LBH	GSE44711_PEvC
ILMN_1660808	ILMN_1660808	0.00388	WFDC1	GSE44711_PEvC
ILMN_1660852	ILMN_1660852	0.01578	ZC3H6	GSE44711_PEvC
ILMN_1660856	ILMN_1660856	0.02211	ALG11	GSE44711_PEvC
ILMN_1660871	ILMN_1660871	0.00454	NEK6	GSE44711_PEvC
ILMN_1660886	ILMN_1660886	0.0413	ELK4	GSE44711_PEvC
ILMN_1660973	ILMN_1660973	0.00769	GAD1	GSE44711_PEvC
ILMN_1660978	ILMN_1660978	0.00504	OR11G2	GSE44711_PEvC
ILMN_1660986	ILMN_1660986	0.00248	PER3	GSE44711_PEvC
ILMN_1661113	ILMN_1661113	0.00738	GH2	GSE44711_PEvC
ILMN_1661160	ILMN_1661160	0.02208	PQLC2L	GSE44711_PEvC
ILMN_1661264	ILMN_1661264	0.03547	SHMT2	GSE44711_PEvC
ILMN_1661293	ILMN_1661293	0.00844	ZNF224	GSE44711_PEvC
ILMN_1661325	ILMN_1661325	0.00132	PKP4	GSE44711_PEvC
ILMN_1661337	ILMN_1661337	0.00939	SRM	GSE44711_PEvC
ILMN_1661373	ILMN_1661373	0.02371	AGPAT3	GSE44711_PEvC
ILMN_1661389	ILMN_1661389	0.03143	NA	GSE44711_PEvC
ILMN_1661454	ILMN_1661454	0.02353	DGKA	GSE44711_PEvC
ILMN_1661492	ILMN_1661492	0.01306	ARRDC1	GSE44711_PEvC
ILMN_1661628	ILMN_1661628	0.00244	NA	GSE44711_PEvC
ILMN_1661631	ILMN_1661631	0.04444	LILRA3	GSE44711_PEvC
ILMN_1661802	ILMN_1661802	0.01271	RAPGEF4	GSE44711_PEvC
ILMN_1661804	ILMN_1661804	0.00663	CTF1	GSE44711_PEvC
ILMN_1661843	ILMN_1661843	0.02189	NA	GSE44711_PEvC
ILMN_1661940	ILMN_1661940	0.01835	CAMTA1	GSE44711_PEvC
ILMN_1662023	ILMN_1662023	0.0044	KLF7	GSE44711_PEvC
ILMN_1662026	ILMN_1662026	0.00104	BTK	GSE44711_PEvC
ILMN_1662038	ILMN_1662038	0.00934	LARGE1	GSE44711_PEvC
ILMN_1662340	ILMN_1662340	0.00335	ZNF358	GSE44711_PEvC
ILMN_1662378	ILMN_1662378	0.03564	GFRA4	GSE44711_PEvC
ILMN_1662427	ILMN_1662427	0.04033	PTP4A3	GSE44711_PEvC
ILMN_1662482	ILMN_1662482	0.00043	PLPPR4	GSE44711_PEvC
ILMN_1662587	ILMN_1662587	0.00057	PNPLA7	GSE44711_PEvC
ILMN_1662619	ILMN_1662619	0.03798	TFPI	GSE44711_PEvC
ILMN_1662766	ILMN_1662766	0.00325	NA	GSE44711_PEvC
ILMN_1662772	ILMN_1662772	0.02199	NA	GSE44711_PEvC
ILMN_1662839	ILMN_1662839	0.00307	PLEKHA1	GSE44711_PEvC
ILMN_1662845	ILMN_1662845	0.00259	NBPF11	GSE44711_PEvC
ILMN_1662846	ILMN_1662846	0.00961	GPR160	GSE44711_PEvC
ILMN_1662944	ILMN_1662944	0.02685	NA	GSE44711_PEvC
ILMN_1662950	ILMN_1662950	0.00218	EPS8L1	GSE44711_PEvC
ILMN_1662953	ILMN_1662953	0.02839	NA	GSE44711_PEvC
ILMN_1662962	ILMN_1662962	0.03157	COLEC10	GSE44711_PEvC
ILMN_1663033	ILMN_1663033	0.01515	TMEM129	GSE44711_PEvC
ILMN_1663119	ILMN_1663119	0.03881	DSC2	GSE44711_PEvC
ILMN_1663145	ILMN_1663145	0.01314	NOMO3	GSE44711_PEvC
ILMN_1663281	ILMN_1663281	0.00077	ZNF702P	GSE44711_PEvC
ILMN_1663356	ILMN_1663356	0.01087	RPH3A	GSE44711_PEvC
ILMN_1663417	ILMN_1663417	0.0228	TEX33	GSE44711_PEvC
ILMN_1663446	ILMN_1663446	0.02264	SORBS1	GSE44711_PEvC
ILMN_1663489	ILMN_1663489	0.03482	UBR2	GSE44711_PEvC
ILMN_1663495	ILMN_1663495	0.00127	NA	GSE44711_PEvC
ILMN_1663578	ILMN_1663578	0.03623	KRT40	GSE44711_PEvC
ILMN_1663605	ILMN_1663605	0.02941	RNF123	GSE44711_PEvC
ILMN_1663685	ILMN_1663685	0.00094	NA	GSE44711_PEvC
ILMN_1663696	ILMN_1663696	0.03886	C5orf60	GSE44711_PEvC
ILMN_1663723	ILMN_1663723	0.01986	SLC13A4	GSE44711_PEvC
ILMN_1663916	ILMN_1663916	0.01322	ARHGAP9	GSE44711_PEvC
ILMN_1663975	ILMN_1663975	0.01938	CNNM2	GSE44711_PEvC
ILMN_1663980	ILMN_1663980	0.04024	NA	GSE44711_PEvC
ILMN_1664071	ILMN_1664071	0.00296	TNNT2	GSE44711_PEvC
ILMN_1664074	ILMN_1664074	0.02507	TMEM72	GSE44711_PEvC
ILMN_1664094	ILMN_1664094	0.02157	P2RY13	GSE44711_PEvC
ILMN_1664139	ILMN_1664139	0.00118	HAUS6	GSE44711_PEvC
ILMN_1664176	ILMN_1664176	0.00783	FBLN5	GSE44711_PEvC
ILMN_1664228	ILMN_1664228	0.04203	NA	GSE44711_PEvC
ILMN_1664362	ILMN_1664362	0.02459	SGIP1	GSE44711_PEvC
ILMN_1664464	ILMN_1664464	0.00611	PTGDS	GSE44711_PEvC
ILMN_1664537	ILMN_1664537	0.01667	USP11	GSE44711_PEvC
ILMN_1664557	ILMN_1664557	0.02882	NA	GSE44711_PEvC
ILMN_1664691	ILMN_1664691	0.01237	DAPP1	GSE44711_PEvC
ILMN_1664706	ILMN_1664706	0.03623	HIST2H3D	GSE44711_PEvC
ILMN_1664859	ILMN_1664859	0.02527	ST8SIA1	GSE44711_PEvC
ILMN_1664861	ILMN_1664861	0.00103	ID1	GSE44711_PEvC
ILMN_1664863	ILMN_1664863	0.04096	CTRL	GSE44711_PEvC
ILMN_1664922	ILMN_1664922	0.005	FLNB	GSE44711_PEvC
ILMN_1664978	ILMN_1664978	0.00092	TJP2	GSE44711_PEvC
ILMN_1665033	ILMN_1665033	0.01447	NPR3	GSE44711_PEvC
ILMN_1665095	ILMN_1665095	0.00426	NSMF	GSE44711_PEvC
ILMN_1665135	ILMN_1665135	0.02958	RBBP6	GSE44711_PEvC
ILMN_1665144	ILMN_1665144	0.0193	BMS1P4	GSE44711_PEvC
ILMN_1665219	ILMN_1665219	0.00017	LTBP4	GSE44711_PEvC
ILMN_1665260	ILMN_1665260	0.01975	LINC00885	GSE44711_PEvC
ILMN_1665332	ILMN_1665332	0.03159	NA	GSE44711_PEvC
ILMN_1665435	ILMN_1665435	0.0253	GPER1	GSE44711_PEvC
ILMN_1665455	ILMN_1665455	0.00864	DCUN1D3	GSE44711_PEvC
ILMN_1665458	ILMN_1665458	0.03217	PDHA2	GSE44711_PEvC
ILMN_1665501	ILMN_1665501	0.01022	NA	GSE44711_PEvC
ILMN_1665510	ILMN_1665510	0.00146	ERRFI1	GSE44711_PEvC
ILMN_1665733	ILMN_1665733	0.04708	NA	GSE44711_PEvC
ILMN_1665792	ILMN_1665792	0.00122	ITGA2	GSE44711_PEvC
ILMN_1665797	ILMN_1665797	0.02933	CSE1L	GSE44711_PEvC
ILMN_1665831	ILMN_1665831	0.0409	CLPTM1	GSE44711_PEvC
ILMN_1665832	ILMN_1665832	0.00545	ID1	GSE44711_PEvC
ILMN_1665865	ILMN_1665865	0.00384	IGFBP4	GSE44711_PEvC
ILMN_1665948	ILMN_1665948	0.03285	NA	GSE44711_PEvC
ILMN_1665970	ILMN_1665970	0.04526	NA	GSE44711_PEvC
ILMN_1665985	ILMN_1665985	0.01575	NA	GSE44711_PEvC
ILMN_1666076	ILMN_1666076	0.02867	ARHGEF4	GSE44711_PEvC
ILMN_1666140	ILMN_1666140	0.00522	NA	GSE44711_PEvC
ILMN_1666169	ILMN_1666169	0.0387	NBR2	GSE44711_PEvC
ILMN_1666191	ILMN_1666191	0.00171	KLK13	GSE44711_PEvC
ILMN_1666212	ILMN_1666212	0.03048	SNX19	GSE44711_PEvC
ILMN_1666276	ILMN_1666276	0.0181	NA	GSE44711_PEvC
