probe	id	pvalue	symbol	group
A_32_P107282	2443	0.00204	NA	GSE4707_LOvsC
A_23_P108994	2466	0.02284	RPN2	GSE4707_LOvsC
A_24_P188377	2530	0.0064	CD55	GSE4707_LOvsC
A_24_P375691	2538	0.0305	LOC284412	GSE4707_LOvsC
A_32_P40288	2581	0.03034	TMEM200A	GSE4707_LOvsC
A_23_P344884	2626	0.02491	CARNS1	GSE4707_LOvsC
A_24_P221885	2633	0.0149	TRIOBP	GSE4707_LOvsC
A_23_P68851	2642	0.02123	KREMEN1	GSE4707_LOvsC
A_32_P179526	2647	0.00052	ZBTB20	GSE4707_LOvsC
A_23_P332459	2658	0.02578	HDAC9	GSE4707_LOvsC
A_23_P56604	2668	0.01896	IL1RL2	GSE4707_LOvsC
A_32_P139842	2702	0.0091	NA	GSE4707_LOvsC
A_32_P99280	2737	0.04561	NA	GSE4707_LOvsC
A_32_P47200	2740	0.02066	NA	GSE4707_LOvsC
A_24_P361158	2756	0.00831	ZNF839	GSE4707_LOvsC
A_32_P190303	2787	0.00707	LONRF2	GSE4707_LOvsC
A_23_P163027	2796	0.02584	PARP2	GSE4707_LOvsC
A_24_P937536	2844	0.00406	NA	GSE4707_LOvsC
A_23_P44421	2891	0.01306	HTRA4	GSE4707_LOvsC
A_24_P81841	2896	0.0095	CDKN1B	GSE4707_LOvsC
A_23_P130435	2917	0.02706	LIM2	GSE4707_LOvsC
A_24_P334640	2938	0.0134	PAQR8	GSE4707_LOvsC
A_23_P382654	2960	0.03503	ASCC3	GSE4707_LOvsC
A_23_P420326	2969	0.02811	FNDC5	GSE4707_LOvsC
A_23_P130149	2977	7e-05	ENO3	GSE4707_LOvsC
A_23_P134925	3022	0.02525	BNIP3L	GSE4707_LOvsC
A_23_P389250	3052	0.02251	NA	GSE4707_LOvsC
A_23_P149938	3059	0.03032	NA	GSE4707_LOvsC
A_23_P43049	3084	0.00031	DCTN6	GSE4707_LOvsC
A_24_P152398	3087	0.01301	TP53AIP1	GSE4707_LOvsC
A_24_P358406	3097	0.01214	NA	GSE4707_LOvsC
A_24_P170103	3108	0.0047	NA	GSE4707_LOvsC
A_23_P417363	3113	0.01408	CLIP4	GSE4707_LOvsC
A_23_P159937	3144	0.02808	SLC6A8	GSE4707_LOvsC
A_24_P136551	3146	0.04953	NPLOC4	GSE4707_LOvsC
A_23_P351467	3164	0.04351	CMAHP	GSE4707_LOvsC
A_23_P365267	3169	0.02622	SNED1	GSE4707_LOvsC
A_24_P198355	3188	0.04879	NEDD1	GSE4707_LOvsC
A_32_P115015	3296	0.00445	CDC42	GSE4707_LOvsC
A_23_P424561	3305	0.03403	RHOV	GSE4707_LOvsC
A_32_P204258	3318	0.01089	NA	GSE4707_LOvsC
A_32_P87649	3322	0.04811	TMCO2	GSE4707_LOvsC
A_23_P1691	3377	0.04158	MMP1	GSE4707_LOvsC
A_23_P204427	3402	0.01437	PPP1CC	GSE4707_LOvsC
A_24_P33895	3405	0.00552	ATF3	GSE4707_LOvsC
A_24_P136725	3431	0.02997	NA	GSE4707_LOvsC
A_24_P647146	3439	0.00795	HDAC7	GSE4707_LOvsC
A_23_P143720	3482	0.04442	GRAP2	GSE4707_LOvsC
A_23_P26570	3507	0.04538	TMED6	GSE4707_LOvsC
A_23_P126457	3537	0.04351	ISG20L2	GSE4707_LOvsC
A_24_P314597	3539	0.00478	KIAA0319L	GSE4707_LOvsC
A_23_P151394	3546	0.0335	TM9SF2	GSE4707_LOvsC
A_23_P404536	3555	0.0286	ENPP3	GSE4707_LOvsC
A_23_P57413	3569	0.03108	PPM1F	GSE4707_LOvsC
A_23_P104201	3668	0.00203	YME1L1	GSE4707_LOvsC
A_32_P221774	3695	0.03831	NA	GSE4707_LOvsC
A_32_P169142	3706	0.03727	NA	GSE4707_LOvsC
A_24_P110154	3709	0.00502	NA	GSE4707_LOvsC
A_23_P405239	3715	0.00517	PQLC2	GSE4707_LOvsC
A_23_P96087	3734	0.00739	H1FX	GSE4707_LOvsC
A_24_P153576	3750	0.04631	SHPRH	GSE4707_LOvsC
A_24_P337062	3765	0.01877	TSC22D2	GSE4707_LOvsC
A_23_P155868	3777	0.03681	PGRMC2	GSE4707_LOvsC
A_23_P98923	3786	0.0489	IPO8	GSE4707_LOvsC
A_23_P35820	3831	0.04359	CFL1	GSE4707_LOvsC
A_23_P252740	3839	0.01447	DSCC1	GSE4707_LOvsC
A_23_P305527	3850	0.04041	TMC2	GSE4707_LOvsC
A_23_P122485	3899	0.04628	NA	GSE4707_LOvsC
A_24_P868583	3903	0.0015	ANKRD20A2	GSE4707_LOvsC
A_23_P89824	3906	0.01302	TMEM241	GSE4707_LOvsC
A_23_P43810	3910	0.01309	LTBP1	GSE4707_LOvsC
A_23_P301732	3925	0.02578	CHMP4B	GSE4707_LOvsC
A_23_P26890	3938	0.0421	MMP28	GSE4707_LOvsC
A_32_P37474	3963	0.00521	SVILP1	GSE4707_LOvsC
A_24_P105391	4001	0.03236	ERMAP	GSE4707_LOvsC
A_24_P38290	4033	0.03763	TAC1	GSE4707_LOvsC
A_32_P97489	4053	0.0327	YWHAZ	GSE4707_LOvsC
A_24_P561223	4101	0.04979	NA	GSE4707_LOvsC
A_23_P87279	4123	0.04898	TRPM5	GSE4707_LOvsC
A_23_P161269	4124	0.03722	CSGALNACT2	GSE4707_LOvsC
A_24_P92486	4126	0.01442	NA	GSE4707_LOvsC
A_24_P481783	4137	0.00441	UBAP1L	GSE4707_LOvsC
A_32_P123804	4147	0.04717	LOC100287704	GSE4707_LOvsC
A_24_P167614	4162	0.02914	INTS6	GSE4707_LOvsC
A_23_P207194	4169	0.0167	GH1	GSE4707_LOvsC
A_23_P23303.3	4177	0.02521	EXO1	GSE4707_LOvsC
A_23_P143676	4189	0.00153	NA	GSE4707_LOvsC
A_24_P555791	4192	0.01007	HERC2	GSE4707_LOvsC
A_23_P97623	4193	0.029	RRAGC	GSE4707_LOvsC
A_23_P67288	4228	0.04166	CALR	GSE4707_LOvsC
A_24_P919388	4231	0.04688	NA	GSE4707_LOvsC
A_24_P917833	4258	0.01805	TMED10	GSE4707_LOvsC
A_32_P109704	4265	0.01153	SFSWAP	GSE4707_LOvsC
A_23_P158570	4268	0.01789	ACADSB	GSE4707_LOvsC
A_24_P291814	4269	0.04569	COL12A1	GSE4707_LOvsC
A_24_P50381	4271	0.03533	NA	GSE4707_LOvsC
A_32_P88415	4274	0.0233	MYOZ3	GSE4707_LOvsC
A_24_P230514	4333	0.03698	LOC100130924	GSE4707_LOvsC
A_32_P159234	4338	0.04628	NA	GSE4707_LOvsC
A_24_P761130	4345	0.02745	LOC100133331	GSE4707_LOvsC
A_23_P362770	4356	0.02103	CCDC36	GSE4707_LOvsC
A_23_P138328	4369	0.00824	PM20D1	GSE4707_LOvsC
A_32_P180610	4386	0.03596	NA	GSE4707_LOvsC
A_23_P28084	4397	0.04283	NA	GSE4707_LOvsC
A_23_P139509.1	4415	0.03954	ERGIC2	GSE4707_LOvsC
A_23_P4592	4457	0.00382	SIGLEC6	GSE4707_LOvsC
A_24_P103025	4462	0.04816	PCBP1	GSE4707_LOvsC
A_23_P213319	4483	0.02702	ADAMTS6	GSE4707_LOvsC
A_24_P776036	4484	0.03779	NA	GSE4707_LOvsC
A_23_P301877	4498	0.03489	MED27	GSE4707_LOvsC
A_23_P102286	4515	0.04807	LHCGR	GSE4707_LOvsC
A_32_P87769	4527	0.02113	FBXO33	GSE4707_LOvsC
A_23_P88680	4540	0.02379	EMC7	GSE4707_LOvsC
A_24_P372189	4551	0.01023	WISP1	GSE4707_LOvsC
