probe	id	pvalue	symbol	group
7900468	7900468	0.03392	NFYC	GSE24129_FGRvsC
7900546	7900546	0.03681	PPCS	GSE24129_FGRvsC
7900635	7900635	0.0226	FAM183A	GSE24129_FGRvsC
7900658	7900658	0.00831	TIE1	GSE24129_FGRvsC
7900957	7900957	0.00159	KLF17	GSE24129_FGRvsC
7901123	7901123	0.01181	NASP	GSE24129_FGRvsC
7901135	7901135	0.02922	TMEM69	GSE24129_FGRvsC
7901426	7901426	0.0141	ZFYVE9	GSE24129_FGRvsC
7901549	7901549	0.02292	CPT2	GSE24129_FGRvsC
7901765	7901765	0.04731	HOOK1	GSE24129_FGRvsC
7901895	7901895	0.01856	ATG4C	GSE24129_FGRvsC
7901915	7901915	0.03996	ALG6	GSE24129_FGRvsC
7902023	7902023	0.02489	RAVER2	GSE24129_FGRvsC
7902043	7902043	0.00611	NA	GSE24129_FGRvsC
7902203	7902203	0.04578	NA	GSE24129_FGRvsC
7902382	7902382	0.04475	RABGGTB	GSE24129_FGRvsC
7902400	7902400	0.0239	NA	GSE24129_FGRvsC
7902425	7902425	0.0147	ST6GALNAC3	GSE24129_FGRvsC
7902441	7902441	0.00103	ST6GALNAC5	GSE24129_FGRvsC
7902448	7902448	0.02098	NA	GSE24129_FGRvsC
7902541	7902541	0.02993	IFI44L	GSE24129_FGRvsC
7902687	7902687	0.01714	CYR61	GSE24129_FGRvsC
7902808	7902808	0.04913	LINC01140	GSE24129_FGRvsC
7902810	7902810	0.00744	LMO4	GSE24129_FGRvsC
7902822	7902822	0.04117	PKN2	GSE24129_FGRvsC
7902913	7902913	0.03298	CDC7	GSE24129_FGRvsC
7902992	7902992	0.02359	RPAP2	GSE24129_FGRvsC
7903032	7903032	0.0456	MTF2	GSE24129_FGRvsC
7903119	7903119	0.00041	ABCD3	GSE24129_FGRvsC
7903183	7903183	0.01351	NA	GSE24129_FGRvsC
7903239	7903239	0.00392	AGL	GSE24129_FGRvsC
7903369	7903369	0.0063	SLC30A7	GSE24129_FGRvsC
7903393	7903393	0.02172	S1PR1	GSE24129_FGRvsC
7903541	7903541	0.00594	STXBP3	GSE24129_FGRvsC
7903565	7903565	0.03342	GPSM2	GSE24129_FGRvsC
7903667	7903667	0.03363	SYPL2	GSE24129_FGRvsC
7903694	7903694	0.01065	GPR61	GSE24129_FGRvsC
7903786	7903786	0.02148	CSF1	GSE24129_FGRvsC
7903908	7903908	0.02067	CEPT1	GSE24129_FGRvsC
7903980	7903980	0.02983	C1orf162	GSE24129_FGRvsC
7904036	7904036	0.0271	CAPZA1	GSE24129_FGRvsC
7904254	7904254	0.02979	ATP1A1	GSE24129_FGRvsC
7904448	7904448	0.0369	NA	GSE24129_FGRvsC
7904695	7904695	0.03952	NA	GSE24129_FGRvsC
7904702	7904702	0.00962	NA	GSE24129_FGRvsC
7904742	7904742	0.0394	LIX1L	GSE24129_FGRvsC
7904761	7904761	0.01787	ITGA10	GSE24129_FGRvsC
7904881	7904881	0.02793	NA	GSE24129_FGRvsC
7904965	7904965	0.00026	PDE4DIP	GSE24129_FGRvsC
