probe	id	pvalue	symbol	group
ILMN_1654737	ILMN_1654737	0	TRIM32	GSE35574_CasevsControl
ILMN_1654746	ILMN_1654746	0.01699	MAGED2	GSE35574_CasevsControl
ILMN_1654773	ILMN_1654773	0.01883	CASK	GSE35574_CasevsControl
ILMN_1654786	ILMN_1654786	0.01026	TRIM6	GSE35574_CasevsControl
ILMN_1654812	ILMN_1654812	0.00898	UNC93B1	GSE35574_CasevsControl
ILMN_1654858	ILMN_1654858	0.00351	NA	GSE35574_CasevsControl
ILMN_1654875	ILMN_1654875	0.00279	CLC	GSE35574_CasevsControl
ILMN_1654890	ILMN_1654890	0.00561	LENG8	GSE35574_CasevsControl
ILMN_1654917	ILMN_1654917	0.01062	NA	GSE35574_CasevsControl
ILMN_1654929	ILMN_1654929	0.03264	NME4	GSE35574_CasevsControl
ILMN_1654979	ILMN_1654979	0.02571	EPHA6	GSE35574_CasevsControl
ILMN_1655011	ILMN_1655011	0.00773	NA	GSE35574_CasevsControl
ILMN_1655046	ILMN_1655046	0.02693	NUTF2	GSE35574_CasevsControl
ILMN_1655051	ILMN_1655051	2e-05	NA	GSE35574_CasevsControl
ILMN_1655108	ILMN_1655108	0.01925	ZFYVE1	GSE35574_CasevsControl
ILMN_1655126	ILMN_1655126	0.00053	PI4KAP1	GSE35574_CasevsControl
ILMN_1655163	ILMN_1655163	0.00364	STK24	GSE35574_CasevsControl
ILMN_1655236	ILMN_1655236	0.00963	GFPT2	GSE35574_CasevsControl
ILMN_1655316	ILMN_1655316	0.01513	PSMC6	GSE35574_CasevsControl
ILMN_1655444	ILMN_1655444	0.00528	NA	GSE35574_CasevsControl
ILMN_1655446	ILMN_1655446	0.01851	XKR6	GSE35574_CasevsControl
ILMN_1655497	ILMN_1655497	0.01315	EIF4B	GSE35574_CasevsControl
ILMN_1655498	ILMN_1655498	0.03903	FAM57B	GSE35574_CasevsControl
ILMN_1655504	ILMN_1655504	0.04201	IFT81	GSE35574_CasevsControl
ILMN_1655536	ILMN_1655536	0.00703	ENY2	GSE35574_CasevsControl
ILMN_1655557	ILMN_1655557	0.04146	INTS6	GSE35574_CasevsControl
ILMN_1655570	ILMN_1655570	0.00238	GOLPH3L	GSE35574_CasevsControl
ILMN_1655572	ILMN_1655572	0.03302	AGPAT4-IT1	GSE35574_CasevsControl
ILMN_1655608	ILMN_1655608	0.01957	KLHL18	GSE35574_CasevsControl
ILMN_1655722	ILMN_1655722	0.01982	BCL2L15	GSE35574_CasevsControl
ILMN_1655734	ILMN_1655734	0.03592	RPF1	GSE35574_CasevsControl
ILMN_1655740	ILMN_1655740	0	SNAI2	GSE35574_CasevsControl
ILMN_1655788	ILMN_1655788	0.00189	ZNF780A	GSE35574_CasevsControl
ILMN_1655796	ILMN_1655796	0.0034	MARCH3	GSE35574_CasevsControl
ILMN_1655864	ILMN_1655864	0.01155	NA	GSE35574_CasevsControl
ILMN_1655874	ILMN_1655874	0.04705	NA	GSE35574_CasevsControl
ILMN_1655884	ILMN_1655884	0.00147	ATP2A2	GSE35574_CasevsControl
ILMN_1655913	ILMN_1655913	0.00097	NUCB2	GSE35574_CasevsControl
ILMN_1655921	ILMN_1655921	0.00119	GTF2E1	GSE35574_CasevsControl
ILMN_1655930	ILMN_1655930	0.00011	ELL2	GSE35574_CasevsControl
ILMN_1655941	ILMN_1655941	0.01883	TMEM191A	GSE35574_CasevsControl
ILMN_1655949	ILMN_1655949	0.04782	NA	GSE35574_CasevsControl
ILMN_1655952	ILMN_1655952	0.00029	WASHC1	GSE35574_CasevsControl
ILMN_1655961	ILMN_1655961	0.03125	SND1-IT1	GSE35574_CasevsControl
ILMN_1655990	ILMN_1655990	0.00051	CDK5RAP2	GSE35574_CasevsControl
ILMN_1656016	ILMN_1656016	0.02734	DHX9	GSE35574_CasevsControl
ILMN_1656017	ILMN_1656017	0.04113	NRF1	GSE35574_CasevsControl
ILMN_1656045	ILMN_1656045	0.00979	CELF6	GSE35574_CasevsControl
ILMN_1656057	ILMN_1656057	0.03804	PLAU	GSE35574_CasevsControl
ILMN_1656134	ILMN_1656134	0.01239	CNOT7	GSE35574_CasevsControl
ILMN_1656136	ILMN_1656136	2e-05	STAU1	GSE35574_CasevsControl
ILMN_1656145	ILMN_1656145	1e-05	GOT1	GSE35574_CasevsControl
ILMN_1656165	ILMN_1656165	0.02144	USP9X	GSE35574_CasevsControl
ILMN_1656196	ILMN_1656196	0.01017	E2F6	GSE35574_CasevsControl
ILMN_1656280	ILMN_1656280	0.04615	NA	GSE35574_CasevsControl
ILMN_1656293	ILMN_1656293	0.00785	GOSR2	GSE35574_CasevsControl
ILMN_1656300	ILMN_1656300	0.02946	GFRA2	GSE35574_CasevsControl
ILMN_1656301	ILMN_1656301	0.03426	HERC2	GSE35574_CasevsControl
ILMN_1656316	ILMN_1656316	0.00013	ZMYM3	GSE35574_CasevsControl
ILMN_1656361	ILMN_1656361	0.02068	ARHGAP27	GSE35574_CasevsControl
ILMN_1656371	ILMN_1656371	0.04714	TRPA1	GSE35574_CasevsControl
ILMN_1656378	ILMN_1656378	0.04361	NMT2	GSE35574_CasevsControl
ILMN_1656382	ILMN_1656382	0	NA	GSE35574_CasevsControl
ILMN_1656399	ILMN_1656399	0.02545	TCEAL8	GSE35574_CasevsControl
ILMN_1656420	ILMN_1656420	0	CLUHP3	GSE35574_CasevsControl
ILMN_1656450	ILMN_1656450	0.00857	BRDT	GSE35574_CasevsControl
ILMN_1656452	ILMN_1656452	0.02271	C16orf59	GSE35574_CasevsControl
ILMN_1656477	ILMN_1656477	0.04942	ARSA	GSE35574_CasevsControl
ILMN_1656496	ILMN_1656496	0.0266	EPC2	GSE35574_CasevsControl
ILMN_1656501	ILMN_1656501	0.00018	DUSP5	GSE35574_CasevsControl
ILMN_1656537	ILMN_1656537	0.00026	NA	GSE35574_CasevsControl
ILMN_1656563	ILMN_1656563	0.03758	PAX8	GSE35574_CasevsControl
ILMN_1656580	ILMN_1656580	0.01674	DCLK3	GSE35574_CasevsControl
ILMN_1656621	ILMN_1656621	0.01611	CHMP2A	GSE35574_CasevsControl
ILMN_1656656	ILMN_1656656	2e-04	COX19	GSE35574_CasevsControl
ILMN_1656691	ILMN_1656691	0.00353	FBXO4	GSE35574_CasevsControl
ILMN_1656822	ILMN_1656822	0.00199	DNM2	GSE35574_CasevsControl
ILMN_1656868	ILMN_1656868	0.00355	NA	GSE35574_CasevsControl
ILMN_1656904	ILMN_1656904	0.03886	SLC1A4	GSE35574_CasevsControl
ILMN_1656925	ILMN_1656925	0.02705	NA	GSE35574_CasevsControl
ILMN_1656931	ILMN_1656931	0	GIMAP6	GSE35574_CasevsControl
ILMN_1656938	ILMN_1656938	0.0029	SLC37A2	GSE35574_CasevsControl
ILMN_1656940	ILMN_1656940	0.02931	ABLIM3	GSE35574_CasevsControl
ILMN_1656951	ILMN_1656951	0.01841	APCDD1	GSE35574_CasevsControl
ILMN_1656962	ILMN_1656962	0.00894	RPS15	GSE35574_CasevsControl
ILMN_1656976	ILMN_1656976	0.04499	ZNF461	GSE35574_CasevsControl
ILMN_1657009	ILMN_1657009	0.02711	NFASC	GSE35574_CasevsControl
ILMN_1657064	ILMN_1657064	0.00163	ERMARD	GSE35574_CasevsControl
ILMN_1657087	ILMN_1657087	0.00802	ZNF385B	GSE35574_CasevsControl
ILMN_1657094	ILMN_1657094	0.03951	COX20	GSE35574_CasevsControl
ILMN_1657095	ILMN_1657095	0.00227	STARD3	GSE35574_CasevsControl
ILMN_1657128	ILMN_1657128	0.01496	PTPRU	GSE35574_CasevsControl
ILMN_1657163	ILMN_1657163	0.00074	NA	GSE35574_CasevsControl
ILMN_1657181	ILMN_1657181	0.00552	C1QA	GSE35574_CasevsControl
ILMN_1657219	ILMN_1657219	0.04107	NA	GSE35574_CasevsControl
ILMN_1657235	ILMN_1657235	0.00343	PALM3	GSE35574_CasevsControl
ILMN_1657278	ILMN_1657278	0.04769	DVL1	GSE35574_CasevsControl
ILMN_1657361	ILMN_1657361	0.00846	CBX7	GSE35574_CasevsControl
ILMN_1657375	ILMN_1657375	0.02019	GABRB1	GSE35574_CasevsControl
ILMN_1657395	ILMN_1657395	0.03171	HMGCR	GSE35574_CasevsControl
ILMN_1657409	ILMN_1657409	1e-05	NA	GSE35574_CasevsControl
ILMN_1657423	ILMN_1657423	1e-05	SPG21	GSE35574_CasevsControl
ILMN_1657429	ILMN_1657429	0.03883	SMAGP	GSE35574_CasevsControl
ILMN_1657436	ILMN_1657436	0.03212	FGFR1OP2	GSE35574_CasevsControl
