probe	pvalue	adj.pvalue	symbol	entrez	group
ILMN_2227495	0.00633	0.714469	ZNF549	256051	GSE30186_PEvC
ILMN_1661470	0.00634	0.714469	LOC648931	NA	GSE30186_PEvC
ILMN_1729019	0.00637	0.714469	Septin 7	NA	GSE30186_PEvC
ILMN_1720844	0.00638	0.714469	SSX2IP	117178	GSE30186_PEvC
ILMN_1769571	0.00644	0.714469	FLJ37453	729614	GSE30186_PEvC
ILMN_1701924	0.00653	0.714469	LOC145820	NA	GSE30186_PEvC
ILMN_1769703	0.00657	0.714469	LOC440888	NA	GSE30186_PEvC
ILMN_1779965	0.00659	0.714469	AK1	203	GSE30186_PEvC
ILMN_1797046	0.00659	0.714469	MTHFSD	64779	GSE30186_PEvC
ILMN_1691742	0.00662	0.714469	GFRAL	389400	GSE30186_PEvC
ILMN_1724884	0.00662	0.714469	SNORD22	9304	GSE30186_PEvC
ILMN_1659209	0.00664	0.714469	LOC728012	NA	GSE30186_PEvC
ILMN_3236808	0.00665	0.714469	MEG8	79104	GSE30186_PEvC
ILMN_1665311	0.00665	0.714469	STH	246744	GSE30186_PEvC
ILMN_1808249	0.00667	0.714469	MS4A8B	NA	GSE30186_PEvC
ILMN_3278809	0.00669	0.714469	LOC100132020	NA	GSE30186_PEvC
ILMN_1664157	0.00669	0.714469	LOC650342	NA	GSE30186_PEvC
ILMN_1690863	0.00669	0.714469	ZNF470	388566	GSE30186_PEvC
ILMN_2057836	0.00671	0.714469	RNU2-1	6066	GSE30186_PEvC
ILMN_1836910	0.00671	0.714469	NA	NA	GSE30186_PEvC
ILMN_1682792	0.00673	0.714469	BYSL	705	GSE30186_PEvC
ILMN_1716601	0.00674	0.714469	LOC441032	NA	GSE30186_PEvC
ILMN_2286014	0.00676	0.714469	CATSPER2	117155	GSE30186_PEvC
ILMN_1755023	0.00678	0.714469	RAD50	10111	GSE30186_PEvC
ILMN_3294106	0.00679	0.714469	LOC100190938	NA	GSE30186_PEvC
ILMN_2399523	0.00681	0.714469	JAG2	3714	GSE30186_PEvC
ILMN_1692982	0.00688	0.714469	LOC390387	NA	GSE30186_PEvC
ILMN_2188119	0.00691	0.714469	ARL16	339231	GSE30186_PEvC
ILMN_1724634	0.00691	0.714469	LOC645550	NA	GSE30186_PEvC
ILMN_1714600	0.00691	0.714469	NAV3	89795	GSE30186_PEvC
ILMN_1732554	0.00691	0.714469	ZNF346	23567	GSE30186_PEvC
ILMN_1656415	0.00692	0.714469	CDKN2C	1031	GSE30186_PEvC
ILMN_1665985	0.00692	0.714469	POLR2J4	84820	GSE30186_PEvC
ILMN_2364521	0.00693	0.714469	AXL	558	GSE30186_PEvC
ILMN_3203130	0.00694	0.714469	LOC344593	344593	GSE30186_PEvC
ILMN_1767581	0.00694	0.714469	PTGER3	5733	GSE30186_PEvC
ILMN_1766712	0.00694	0.714469	TCF21	6943	GSE30186_PEvC
ILMN_3194480	0.00695	0.714469	DUB4	NA	GSE30186_PEvC
ILMN_1655068	0.00695	0.714469	TOM1L2	146691	GSE30186_PEvC
ILMN_1708502	0.00697	0.714469	AFF4	27125	GSE30186_PEvC
ILMN_3251436	0.00697	0.714469	DENND4C	55667	GSE30186_PEvC
ILMN_1725881	0.00697	0.714469	LOC23117	NA	GSE30186_PEvC
ILMN_1674186	0.00701	0.714469	LOC647156	NA	GSE30186_PEvC
ILMN_1706960	0.00704	0.714469	KIAA1217	56243	GSE30186_PEvC
ILMN_3176954	0.00707	0.714469	LOC100128689	NA	GSE30186_PEvC
ILMN_1660674	0.00707	0.714469	LOC642181	NA	GSE30186_PEvC
ILMN_1770610	0.00707	0.714469	MERTK	10461	GSE30186_PEvC
ILMN_2078724	0.00708	0.714469	C14orf153	NA	GSE30186_PEvC
ILMN_2246256	0.00708	0.714469	RGPD5	84220	GSE30186_PEvC
ILMN_3248352	0.00711	0.714469	CCDC88C	440193	GSE30186_PEvC
ILMN_1811014	0.00712	0.714469	PGR	5241	GSE30186_PEvC
ILMN_1711311	0.00713	0.714469	PODXL	5420	GSE30186_PEvC
ILMN_1678899	0.00714	0.714469	ERN2	10595	GSE30186_PEvC
ILMN_1667236	0.00714	0.714469	LOC389963	NA	GSE30186_PEvC
ILMN_1747546	0.00714	0.714469	TSPAN1	10103	GSE30186_PEvC
ILMN_1795567	0.00716	0.714469	FLJ90036	NA	GSE30186_PEvC
ILMN_2046943	0.00721	0.714469	RBM46	166863	GSE30186_PEvC
ILMN_1662942	0.00734	0.714469	LOC732058	NA	GSE30186_PEvC
ILMN_1876629	0.00734	0.714469	NA	NA	GSE30186_PEvC
ILMN_2376520	0.0074	0.714469	PPP2R3A	5523	GSE30186_PEvC
ILMN_3294213	0.00741	0.714469	LOC401098	401098	GSE30186_PEvC
ILMN_1714587	0.00742	0.714469	DEFB103B	55894	GSE30186_PEvC
ILMN_2278518	0.00744	0.714469	NFATC2IP	84901	GSE30186_PEvC
ILMN_1687724	0.00748	0.714469	RAP1GDS1	5910	GSE30186_PEvC
ILMN_1801173	0.0075	0.714469	LOC644371	NA	GSE30186_PEvC
ILMN_3237161	0.00752	0.714469	LOC731915	NA	GSE30186_PEvC
ILMN_3239871	0.00753	0.714469	LOC643896	643896	GSE30186_PEvC
ILMN_1710597	0.00756	0.714469	CDV3	55573	GSE30186_PEvC
ILMN_2406724	0.00756	0.714469	NUF2	83540	GSE30186_PEvC
ILMN_3236129	0.00757	0.714469	LOC100134470	NA	GSE30186_PEvC
ILMN_2361603	0.00759	0.714469	NDRG2	57447	GSE30186_PEvC
ILMN_1684352	0.00762	0.714469	TRIM45	80263	GSE30186_PEvC
ILMN_1764769	0.00762	0.714469	VWA5A	4013	GSE30186_PEvC
ILMN_1800246	0.00766	0.714469	FLJ35409	NA	GSE30186_PEvC
ILMN_2140700	0.00767	0.714469	CRIPAK	285464	GSE30186_PEvC
ILMN_1706478	0.00769	0.714469	HOXA7	3204	GSE30186_PEvC
ILMN_3205656	0.00769	0.714469	LOC391075	NA	GSE30186_PEvC
ILMN_1706275	0.00771	0.714469	C8orf33	65265	GSE30186_PEvC
ILMN_1805039	0.00774	0.714469	DPP10	57628	GSE30186_PEvC
ILMN_3280416	0.00774	0.714469	LOC100132891	NA	GSE30186_PEvC
ILMN_1737297	0.00774	0.714469	LOC642377	NA	GSE30186_PEvC
ILMN_1695491	0.00774	0.714469	WDYHV1	55093	GSE30186_PEvC
ILMN_1866286	0.00776	0.714469	NA	NA	GSE30186_PEvC
ILMN_3235637	0.00777	0.714469	LOC100128288	100128288	GSE30186_PEvC
ILMN_1815134	0.00777	0.714469	PI4K2B	55300	GSE30186_PEvC
ILMN_1915958	0.00787	0.714469	NA	NA	GSE30186_PEvC
ILMN_1840469	0.00791	0.714469	NA	NA	GSE30186_PEvC
ILMN_3301872	0.00792	0.714469	LOC728380	NA	GSE30186_PEvC
ILMN_1806914	0.00796	0.714469	FATE1	89885	GSE30186_PEvC
ILMN_1343295	0.00796	0.714469	GAPDH	2597	GSE30186_PEvC
ILMN_1668008	0.00796	0.714469	LOC643866	NA	GSE30186_PEvC
ILMN_1823245	0.00796	0.714469	NA	NA	GSE30186_PEvC
ILMN_1679299	0.00798	0.714469	IGSF1	3547	GSE30186_PEvC
ILMN_2180252	0.00801	0.714469	FAM70A	NA	GSE30186_PEvC
ILMN_2067444	0.00801	0.714469	ONECUT3	390874	GSE30186_PEvC
ILMN_1707713	0.00802	0.714469	CIB4	130106	GSE30186_PEvC
ILMN_2405078	0.00804	0.714469	OSBPL8	114882	GSE30186_PEvC
ILMN_1780356	0.00809	0.714469	C20orf132	NA	GSE30186_PEvC
ILMN_3244779	0.0081	0.714469	LOC100133982	NA	GSE30186_PEvC
ILMN_1754547	0.00811	0.714469	R3HDM1	23518	GSE30186_PEvC
ILMN_1684574	0.00813	0.714469	DDX12	NA	GSE30186_PEvC
ILMN_3187612	0.00817	0.714469	LOC100128084	NA	GSE30186_PEvC
ILMN_1651547	0.00817	0.714469	SEMA3E	9723	GSE30186_PEvC
ILMN_1692826	0.00819	0.714469	UNKL	64718	GSE30186_PEvC
ILMN_2296450	0.0082	0.714469	GH2	2689	GSE30186_PEvC
ILMN_1805201	0.0082	0.714469	LOC652671	NA	GSE30186_PEvC
ILMN_1758378	0.0082	0.714469	TSC1	7248	GSE30186_PEvC
ILMN_1901532	0.0082	0.714469	NA	NA	GSE30186_PEvC
ILMN_1810593	0.00821	0.714469	LRRC7	57554	GSE30186_PEvC
ILMN_1763162	0.00824	0.714469	DPH2	1802	GSE30186_PEvC
ILMN_2055100	0.00825	0.714469	METTL10	NA	GSE30186_PEvC
ILMN_1845444	0.00828	0.714469	NA	NA	GSE30186_PEvC
ILMN_1808260	0.0083	0.714469	KIAA0564	NA	GSE30186_PEvC
ILMN_1912552	0.0083	0.714469	NA	NA	GSE30186_PEvC
ILMN_1680665	0.00831	0.714469	C20orf51	NA	GSE30186_PEvC
ILMN_1715024	0.00831	0.714469	LSS	4047	GSE30186_PEvC
ILMN_1802894	0.00831	0.714469	VKORC1L1	154807	GSE30186_PEvC
ILMN_1662016	0.00832	0.714469	SCRN2	90507	GSE30186_PEvC
ILMN_1792014	0.00834	0.714469	FAM70B	NA	GSE30186_PEvC
ILMN_1732006	0.00834	0.714469	LOC727761	NA	GSE30186_PEvC
ILMN_3237187	0.00837	0.714469	LOC100133438	NA	GSE30186_PEvC
ILMN_3190283	0.00845	0.714469	LOC100130341	NA	GSE30186_PEvC
ILMN_3188425	0.00847	0.714469	KRT18P30	643858	GSE30186_PEvC
ILMN_1678947	0.00853	0.714469	CELP	1057	GSE30186_PEvC
ILMN_1664994	0.00856	0.714469	MINPP1	9562	GSE30186_PEvC
ILMN_2221076	0.00858	0.714469	C17orf85	NA	GSE30186_PEvC
ILMN_1652343	0.0086	0.714469	LOC652735	NA	GSE30186_PEvC
ILMN_1690389	0.00861	0.714469	OR10AD1	121275	GSE30186_PEvC
ILMN_2115218	0.00863	0.714469	ANKRD10	55608	GSE30186_PEvC
ILMN_2284157	0.00868	0.714469	CLDN18	51208	GSE30186_PEvC
ILMN_1815765	0.0087	0.714469	LOC646720	NA	GSE30186_PEvC
ILMN_2131123	0.00871	0.714469	AMY2A	279	GSE30186_PEvC
ILMN_1804895	0.00872	0.714469	C7orf53	NA	GSE30186_PEvC
ILMN_1669888	0.00872	0.714469	CSTA	1475	GSE30186_PEvC
ILMN_1775330	0.00879	0.714469	C15orf52	388115	GSE30186_PEvC
ILMN_1666848	0.0088	0.714469	LOC642005	NA	GSE30186_PEvC
ILMN_1722492	0.00884	0.714469	DUSP19	142679	GSE30186_PEvC
ILMN_1711331	0.00884	0.714469	MAP1LC3C	440738	GSE30186_PEvC
ILMN_1677162	0.00885	0.714469	SFRS13A	NA	GSE30186_PEvC
ILMN_1707571	0.00888	0.714469	GABRA5	2558	GSE30186_PEvC
ILMN_1869087	0.00888	0.714469	NA	NA	GSE30186_PEvC
ILMN_2373207	0.00889	0.714469	ECE2	9718	GSE30186_PEvC
ILMN_2327203	0.0089	0.714469	POT1	25913	GSE30186_PEvC
ILMN_2054442	0.0089	0.714469	ZNF146	7705	GSE30186_PEvC
ILMN_1769721	0.00891	0.714469	SP6	80320	GSE30186_PEvC
ILMN_1783975	0.00893	0.714469	LOC642106	NA	GSE30186_PEvC
ILMN_1740076	0.00894	0.714469	SLC16A12	387700	GSE30186_PEvC
ILMN_3305354	0.00895	0.714469	LOC729879	729879	GSE30186_PEvC
ILMN_1852526	0.00902	0.714469	NA	NA	GSE30186_PEvC
ILMN_3234920	0.00903	0.714469	LOC728741	NA	GSE30186_PEvC
ILMN_1701314	0.00904	0.714469	LOC399900	399900	GSE30186_PEvC
ILMN_3284768	0.00904	0.714469	LOC400013	NA	GSE30186_PEvC
ILMN_1683740	0.00909	0.714469	TOP1MT	116447	GSE30186_PEvC
ILMN_1763187	0.00911	0.714469	PAK4	10298	GSE30186_PEvC
ILMN_1814315	0.00915	0.714469	PBXIP1	57326	GSE30186_PEvC
ILMN_1723198	0.00916	0.714469	CDKN2B	1030	GSE30186_PEvC
ILMN_1735386	0.00916	0.714469	SLC22A11	55867	GSE30186_PEvC
ILMN_2285713	0.00916	0.714469	TDP1	55775	GSE30186_PEvC
ILMN_1695108	0.00918	0.714469	RSPO2	340419	GSE30186_PEvC
ILMN_1777170	0.00919	0.714469	LOC440585	NA	GSE30186_PEvC
ILMN_1674996	0.00919	0.714469	UNKL	64718	GSE30186_PEvC
ILMN_1681886	0.00924	0.714469	ADAMTS5	11096	GSE30186_PEvC
ILMN_1697703	0.00924	0.714469	HPDL	84842	GSE30186_PEvC
ILMN_1743017	0.00925	0.714469	PRDM16	63976	GSE30186_PEvC
ILMN_2096719	0.00926	0.714469	GRK5	2869	GSE30186_PEvC
ILMN_1658121	0.00929	0.714469	CFP	5199	GSE30186_PEvC
ILMN_2088437	0.00929	0.714469	CX3CR1	1524	GSE30186_PEvC
ILMN_1719678	0.00929	0.714469	LOC642252	NA	GSE30186_PEvC
ILMN_3305508	0.00929	0.714469	LOC728779	NA	GSE30186_PEvC
ILMN_1767260	0.0093	0.714469	CCDC138	165055	GSE30186_PEvC
ILMN_1796847	0.00937	0.714469	PITX2	5308	GSE30186_PEvC
ILMN_2122511	0.00939	0.714469	CCBE1	147372	GSE30186_PEvC
ILMN_1816063	0.0094	0.714469	NA	NA	GSE30186_PEvC
ILMN_1727532	0.00944	0.714469	OLFML3	56944	GSE30186_PEvC
ILMN_1715963	0.00947	0.714469	FBXO7	25793	GSE30186_PEvC
ILMN_2094587	0.00947	0.714469	USP8	9101	GSE30186_PEvC
ILMN_1803278	0.00948	0.714469	PGM5	5239	GSE30186_PEvC
ILMN_1741334	0.00949	0.714469	IKZF4	64375	GSE30186_PEvC
ILMN_2096970	0.00949	0.714469	MYO3B	140469	GSE30186_PEvC
ILMN_1728380	0.0095	0.714469	PHOSPHO2	493911	GSE30186_PEvC
ILMN_1721365	0.00951	0.714469	gm127	NA	GSE30186_PEvC
ILMN_1792726	0.00951	0.714469	TDRKH	11022	GSE30186_PEvC
ILMN_2123559	0.00954	0.714469	FAM73A	NA	GSE30186_PEvC
ILMN_1848863	0.00954	0.714469	NA	NA	GSE30186_PEvC
ILMN_3191588	0.00957	0.714469	LOC100128956	NA	GSE30186_PEvC
ILMN_2284744	0.0096	0.714469	HNMT	3176	GSE30186_PEvC
ILMN_1757536	0.0096	0.714469	USP40	55230	GSE30186_PEvC
ILMN_1690442	0.00962	0.714469	C18orf45	NA	GSE30186_PEvC
ILMN_1814492	0.00962	0.714469	LOC652405	NA	GSE30186_PEvC
ILMN_1754562	0.00963	0.714469	ARHGEF17	9828	GSE30186_PEvC
ILMN_1673630	0.00964	0.714469	LOC649540	NA	GSE30186_PEvC
ILMN_1824554	0.00964	0.714469	NA	NA	GSE30186_PEvC
ILMN_1799389	0.00965	0.714469	FBXL6	26233	GSE30186_PEvC
ILMN_3239634	0.00965	0.714469	SNORD58C	100124516	GSE30186_PEvC
ILMN_1663263	0.0097	0.714469	EPHA10	284656	GSE30186_PEvC
ILMN_2152257	0.00972	0.714469	SSTR2	6752	GSE30186_PEvC
ILMN_3269484	0.00973	0.714469	LOC100128899	NA	GSE30186_PEvC
ILMN_2195703	0.00973	0.714469	PPARGC1B	133522	GSE30186_PEvC
ILMN_1788008	0.00975	0.714469	FLJ35740	NA	GSE30186_PEvC
ILMN_1762018	0.00978	0.714469	FLJ32867	NA	GSE30186_PEvC
ILMN_3251370	0.00979	0.714469	HOXA4	3201	GSE30186_PEvC
ILMN_2333774	0.0098	0.714469	TAGAP	117289	GSE30186_PEvC
ILMN_1676924	0.00981	0.714469	CD247	919	GSE30186_PEvC
ILMN_1769758	0.00981	0.714469	FANCA	2175	GSE30186_PEvC
ILMN_1832949	0.00984	0.714469	NA	NA	GSE30186_PEvC
ILMN_1758678	0.00985	0.714469	LOC642348	NA	GSE30186_PEvC
ILMN_1820389	0.00985	0.714469	LONRF2	164832	GSE30186_PEvC
ILMN_3247520	0.00986	0.714469	LOC100133021	NA	GSE30186_PEvC
ILMN_3274435	0.00986	0.714469	LOC441505	NA	GSE30186_PEvC
ILMN_3255792	0.00988	0.714469	LOC100128505	NA	GSE30186_PEvC
ILMN_3310840	0.00989	0.714469	MIR21	406991	GSE30186_PEvC
ILMN_1724386	0.0099	0.714469	PCDHGA7	56108	GSE30186_PEvC
ILMN_2179283	0.00992	0.714469	S100A7L2	645922	GSE30186_PEvC
ILMN_1680300	0.00995	0.714469	BCAN	63827	GSE30186_PEvC
ILMN_1709257	0.00996	0.714469	DSCR6	NA	GSE30186_PEvC
ILMN_1784685	0.00996	0.714469	LOC646429	NA	GSE30186_PEvC
ILMN_2172221	0.00997	0.714469	SUMO1P3	474338	GSE30186_PEvC
ILMN_2183784	0.01	0.714469	TTC12	54970	GSE30186_PEvC
ILMN_2224657	0.01001	0.714469	KLRG2	346689	GSE30186_PEvC
ILMN_3287488	0.01003	0.714469	LOC100131316	NA	GSE30186_PEvC
ILMN_1741755	0.01003	0.714469	TRIM29	23650	GSE30186_PEvC
ILMN_1671661	0.01004	0.714469	HSD17B7	51478	GSE30186_PEvC
ILMN_3290546	0.01005	0.714469	LOC100132288	NA	GSE30186_PEvC
ILMN_1694106	0.01009	0.714469	GPD1L	23171	GSE30186_PEvC
ILMN_3247533	0.0101	0.714469	LOC100133840	NA	GSE30186_PEvC
ILMN_1716827	0.0101	0.714469	LOC647366	NA	GSE30186_PEvC
ILMN_3237645	0.0101	0.714469	LRTOMT	220074	GSE30186_PEvC
ILMN_3247952	0.01011	0.714469	LOC100133654	NA	GSE30186_PEvC
ILMN_3253787	0.01017	0.714469	LOC100128274	100128274	GSE30186_PEvC
ILMN_2361324	0.01017	0.714469	WDR20	91833	GSE30186_PEvC
ILMN_3180420	0.01021	0.714469	LOC100129269	NA	GSE30186_PEvC
ILMN_1905581	0.01024	0.714469	NA	NA	GSE30186_PEvC
ILMN_3211463	0.01027	0.714469	LOC644037	NA	GSE30186_PEvC
ILMN_1756939	0.01029	0.714469	C12orf69	NA	GSE30186_PEvC
ILMN_2370857	0.0103	0.714469	ZAN	7455	GSE30186_PEvC
ILMN_1867355	0.0103	0.714469	NA	NA	GSE30186_PEvC
ILMN_1825249	0.01031	0.714469	NA	NA	GSE30186_PEvC
ILMN_1795021	0.01034	0.714469	CNTNAP4	85445	GSE30186_PEvC
ILMN_1719393	0.01035	0.714469	TRHR	7201	GSE30186_PEvC
ILMN_3305339	0.01035	0.714469	UBA5	79876	GSE30186_PEvC
ILMN_1744316	0.01037	0.714469	TATDN3	128387	GSE30186_PEvC
ILMN_1790562	0.01039	0.714469	EYA3	2140	GSE30186_PEvC
ILMN_1687268	0.01039	0.714469	SEC14L5	9717	GSE30186_PEvC
ILMN_3285162	0.01042	0.714469	LOC100131541	100131541	GSE30186_PEvC
ILMN_1769559	0.01044	0.714469	GLIPR1L2	144321	GSE30186_PEvC
ILMN_2276758	0.01051	0.714469	POFUT1	23509	GSE30186_PEvC
ILMN_3289685	0.01052	0.714469	LOC645452	NA	GSE30186_PEvC
ILMN_1663919	0.01052	0.714469	TFF2	7032	GSE30186_PEvC
ILMN_2171289	0.01054	0.714469	SAMSN1	64092	GSE30186_PEvC
ILMN_2396697	0.01056	0.714469	GRIK2	2898	GSE30186_PEvC
ILMN_1724213	0.01058	0.714469	PAGE2	203569	GSE30186_PEvC
ILMN_1879135	0.01059	0.714469	NA	NA	GSE30186_PEvC
ILMN_1883050	0.01059	0.714469	NA	NA	GSE30186_PEvC
ILMN_1764693	0.0106	0.714469	LOC653741	NA	GSE30186_PEvC
ILMN_2204664	0.0106	0.714469	NBPF14	25832	GSE30186_PEvC
ILMN_2389347	0.0106	0.714469	NR3C1	2908	GSE30186_PEvC
ILMN_1745356	0.01063	0.714469	CXCL9	4283	GSE30186_PEvC
ILMN_1804737	0.01063	0.714469	RAVER2	55225	GSE30186_PEvC
ILMN_1768783	0.01064	0.714469	ATP11A	23250	GSE30186_PEvC
ILMN_1712748	0.01065	0.714469	C14orf129	NA	GSE30186_PEvC
ILMN_1680591	0.01066	0.714469	RTKN	6242	GSE30186_PEvC
ILMN_2361104	0.01066	0.714469	ZMAT3	64393	GSE30186_PEvC
ILMN_2365307	0.01067	0.714469	CD276	80381	GSE30186_PEvC
ILMN_2376723	0.01067	0.714469	CDKN2B	1030	GSE30186_PEvC
ILMN_1771757	0.01067	0.714469	LOC441773	NA	GSE30186_PEvC
ILMN_3296811	0.01068	0.714469	LOC100131416	NA	GSE30186_PEvC
ILMN_1756285	0.01069	0.714469	FFAR1	2864	GSE30186_PEvC
ILMN_1793349	0.01069	0.714469	MOBKL1A	NA	GSE30186_PEvC
ILMN_1855976	0.01071	0.714469	NA	NA	GSE30186_PEvC
ILMN_3211963	0.01077	0.714469	LOC646030	646030	GSE30186_PEvC
ILMN_1773307	0.01077	0.714469	NAP1L5	266812	GSE30186_PEvC
ILMN_1658748	0.01079	0.714469	LOC644714	NA	GSE30186_PEvC
ILMN_3239168	0.01079	0.714469	LOC645332	NA	GSE30186_PEvC
ILMN_3181400	0.01082	0.714469	LOC100130134	100130134	GSE30186_PEvC
ILMN_3283369	0.01083	0.714469	LOC151760	151760	GSE30186_PEvC
ILMN_1663723	0.01083	0.714469	SLC13A4	26266	GSE30186_PEvC
ILMN_2277523	0.01084	0.714469	DIP2A	23181	GSE30186_PEvC
ILMN_2072101	0.01087	0.714469	C4orf49	NA	GSE30186_PEvC
ILMN_2313889	0.01087	0.714469	ZNF682	91120	GSE30186_PEvC
ILMN_2051900	0.01088	0.714469	EID2B	126272	GSE30186_PEvC
ILMN_1767219	0.0109	0.714469	POLR1C	9533	GSE30186_PEvC
ILMN_1676191	0.01092	0.714469	DARS2	55157	GSE30186_PEvC
ILMN_1681437	0.01092	0.714469	DCXR	51181	GSE30186_PEvC
ILMN_1653001	0.01093	0.714469	CABLES1	91768	GSE30186_PEvC
ILMN_3237400	0.01093	0.714469	LOC100133421	NA	GSE30186_PEvC
ILMN_2134381	0.01102	0.71573	C14orf85	NA	GSE30186_PEvC
ILMN_1796785	0.01104	0.71573	LOC390748	NA	GSE30186_PEvC
ILMN_2078074	0.01104	0.71573	MUT	4594	GSE30186_PEvC
ILMN_1850816	0.01107	0.71573	NA	NA	GSE30186_PEvC
ILMN_1864228	0.01107	0.71573	NA	NA	GSE30186_PEvC
ILMN_2279367	0.01109	0.71573	FCAR	2204	GSE30186_PEvC
ILMN_1683158	0.01109	0.71573	LOC441440	NA	GSE30186_PEvC
ILMN_3245057	0.01111	0.71573	ASAP1	50807	GSE30186_PEvC
ILMN_1708538	0.01112	0.71573	LOC652850	NA	GSE30186_PEvC
ILMN_2255382	0.01116	0.71573	PVRL2	NA	GSE30186_PEvC
ILMN_2038778	0.01118	0.71573	GAPDH	2597	GSE30186_PEvC
ILMN_3187836	0.01118	0.71573	LOC100129070	NA	GSE30186_PEvC
ILMN_1676459	0.01119	0.71573	ZNF785	146540	GSE30186_PEvC
ILMN_1668740	0.01121	0.71573	LOC651721	NA	GSE30186_PEvC
ILMN_1713744	0.01122	0.71573	C14orf132	56967	GSE30186_PEvC
ILMN_3275585	0.01123	0.71573	LOC401980	NA	GSE30186_PEvC
ILMN_3206804	0.01132	0.716763	LOC255167	NA	GSE30186_PEvC
ILMN_1784827	0.01134	0.716763	C1orf147	574431	GSE30186_PEvC
ILMN_1685493	0.01134	0.716763	TMCC3	57458	GSE30186_PEvC
ILMN_1722239	0.01135	0.716763	TIMM8A	1678	GSE30186_PEvC
ILMN_1746020	0.01136	0.716763	MDM4	4194	GSE30186_PEvC
ILMN_1785703	0.01137	0.716763	LMOD3	56203	GSE30186_PEvC
ILMN_1670201	0.01139	0.716763	LOC653210	NA	GSE30186_PEvC
ILMN_3242638	0.01144	0.716763	LOC100133473	NA	GSE30186_PEvC
ILMN_2194852	0.01145	0.716763	FLJ46309	NA	GSE30186_PEvC
ILMN_2363668	0.01146	0.716763	YIF1B	90522	GSE30186_PEvC
ILMN_2211630	0.01147	0.716763	HINT3	135114	GSE30186_PEvC
ILMN_1749402	0.01151	0.716763	CACNG5	27091	GSE30186_PEvC
ILMN_1655921	0.01154	0.716763	GTF2E1	2960	GSE30186_PEvC
ILMN_1725314	0.01156	0.716763	GBP3	2635	GSE30186_PEvC
ILMN_2115490	0.01158	0.716763	NBPF20	100288142	GSE30186_PEvC
ILMN_1680145	0.01158	0.716763	SART1	9092	GSE30186_PEvC
ILMN_1684278	0.01159	0.716763	SNORD38A	94162	GSE30186_PEvC
ILMN_1693910	0.0116	0.716763	IL15RA	3601	GSE30186_PEvC
ILMN_1767560	0.0116	0.716763	LOC402232	NA	GSE30186_PEvC
ILMN_1770498	0.01161	0.716763	LOC728411	NA	GSE30186_PEvC
ILMN_1774983	0.01167	0.716763	IL17A	3605	GSE30186_PEvC
ILMN_3231550	0.0117	0.716763	LOC100131718	NA	GSE30186_PEvC
ILMN_1667476	0.0117	0.716763	LTBR	4055	GSE30186_PEvC
ILMN_1670019	0.0117	0.716763	PEG10	23089	GSE30186_PEvC
ILMN_2119793	0.01173	0.716763	ANKRD34A	284615	GSE30186_PEvC
ILMN_1743680	0.01174	0.716763	ACOXL	55289	GSE30186_PEvC
ILMN_3223500	0.01174	0.716763	LOC728903	728903	GSE30186_PEvC
ILMN_1855478	0.01175	0.716763	LOC728004	NA	GSE30186_PEvC
ILMN_1699682	0.01177	0.716763	LOC646431	NA	GSE30186_PEvC
ILMN_3236358	0.01181	0.716763	NOP14	8602	GSE30186_PEvC
ILMN_2166384	0.01182	0.716763	IPO5	3843	GSE30186_PEvC
ILMN_1723909	0.01182	0.716763	LOC402176	NA	GSE30186_PEvC
ILMN_1704779	0.01184	0.716763	LOC728789	NA	GSE30186_PEvC
ILMN_2075757	0.01186	0.716763	LRIG3	121227	GSE30186_PEvC
ILMN_1758215	0.01187	0.716763	ANKRD34C	390616	GSE30186_PEvC
ILMN_1805800	0.01188	0.716763	RAB5A	5868	GSE30186_PEvC
ILMN_1688569	0.01192	0.716763	KCNQ1	3784	GSE30186_PEvC
ILMN_1805673	0.01193	0.716763	ALKBH4	54784	GSE30186_PEvC
ILMN_1740990	0.01193	0.716763	GPX6	257202	GSE30186_PEvC
ILMN_1772218	0.01193	0.716763	HLA-DPA1	3113	GSE30186_PEvC
ILMN_1750657	0.01197	0.718443	LOC648761	NA	GSE30186_PEvC
ILMN_3201877	0.01205	0.719751	LOC727977	NA	GSE30186_PEvC
ILMN_2058327	0.01208	0.719751	HERC2P4	100289574	GSE30186_PEvC
ILMN_2053538	0.01211	0.719751	RHBDL2	54933	GSE30186_PEvC
ILMN_1790885	0.01213	0.719751	KCNK10	54207	GSE30186_PEvC
ILMN_1805469	0.01213	0.719751	KRTAP19-5	337972	GSE30186_PEvC
ILMN_1673042	0.01214	0.719751	RBBP6	5930	GSE30186_PEvC
ILMN_1798581	0.01216	0.719751	MCM8	84515	GSE30186_PEvC
ILMN_2073604	0.01222	0.719751	EBP	10682	GSE30186_PEvC
ILMN_1655244	0.01222	0.719751	LOC642755	NA	GSE30186_PEvC
ILMN_2081465	0.01225	0.719751	APLP2	334	GSE30186_PEvC
ILMN_3243943	0.01225	0.719751	LOC730385	NA	GSE30186_PEvC
ILMN_2159730	0.01226	0.719751	GABRB1	2560	GSE30186_PEvC
ILMN_3215411	0.01226	0.719751	LOC645086	645086	GSE30186_PEvC
ILMN_1785071	0.01226	0.719751	SEPP1	NA	GSE30186_PEvC
ILMN_1685954	0.01232	0.719751	HMBS	3145	GSE30186_PEvC
ILMN_1735804	0.01233	0.719751	LOC652161	NA	GSE30186_PEvC
ILMN_2334210	0.01236	0.719751	ITGB4	3691	GSE30186_PEvC
