probe	pvalue	adj.pvalue	symbol	entrez	group
ILMN_1782788	0	0.000181	CSDA	NA	GSE35574_PEvC
ILMN_1785988	0	0.000644	CSNK1A1	1452	GSE35574_PEvC
ILMN_1724363	0	1.70E-05	CSNK1E	1454	GSE35574_PEvC
ILMN_1792885	0	2.00E-06	CTSC	1075	GSE35574_PEvC
ILMN_1719517	0	3.40E-05	CTTNBP2NL	55917	GSE35574_PEvC
ILMN_1678680	0	0.000788	DBR1	51163	GSE35574_PEvC
ILMN_1797425	0	0.000117	DDX55	57696	GSE35574_PEvC
ILMN_1803856	0	5.20E-05	DKFZp586I1420	NA	GSE35574_PEvC
ILMN_1766236	0	0.000327	DKFZp761P0423	NA	GSE35574_PEvC
ILMN_1659843	0	5.20E-05	DNAJC3	5611	GSE35574_PEvC
ILMN_1744244	0	2.00E-06	DPAGT1	1798	GSE35574_PEvC
ILMN_1712112	0	3.30E-05	DSCR1	NA	GSE35574_PEvC
ILMN_1660663	0	0.000102	DYRK1A	1859	GSE35574_PEvC
ILMN_1653143	0	9.80E-05	ECD	11319	GSE35574_PEvC
ILMN_1810810	0	0.000413	EEF1A1	1915	GSE35574_PEvC
ILMN_1673880	0	0.000257	EFEMP1	2202	GSE35574_PEvC
ILMN_1694398	0	8.80E-05	EIF3S5	NA	GSE35574_PEvC
ILMN_1760778	0	0.000157	ENG	2022	GSE35574_PEvC
ILMN_1685000	0	0.000112	EPS8L1	54869	GSE35574_PEvC
ILMN_1795495	0	1.40E-05	ERCC5	2073	GSE35574_PEvC
ILMN_1717163	0	0.000207	F13A1	2162	GSE35574_PEvC
ILMN_1667112	0	0.000327	FBXO7	25793	GSE35574_PEvC
ILMN_1674337	0	7.30E-05	FKBP2	2286	GSE35574_PEvC
ILMN_1739199	0	3.30E-05	FLJ00038	NA	GSE35574_PEvC
ILMN_1719951	0	0.000992	FLJ31951	NA	GSE35574_PEvC
ILMN_1796458	0	1.10E-05	GABARAPL2	11345	GSE35574_PEvC
ILMN_1739441	0	0.000389	GANAB	23193	GSE35574_PEvC
ILMN_1788547	0	0.000255	GCLM	2730	GSE35574_PEvC
ILMN_1656931	0	0.000467	GIMAP6	474344	GSE35574_PEvC
ILMN_1656382	0	5.20E-05	GIYD2	NA	GSE35574_PEvC
ILMN_1703894	0	0.000652	GIYD2	NA	GSE35574_PEvC
ILMN_1784709	0	0.000644	GNPDA1	10007	GSE35574_PEvC
ILMN_1764230	0	1.90E-05	GNPTG	84572	GSE35574_PEvC
ILMN_1754145	0	0.000296	GPIAP1	NA	GSE35574_PEvC
ILMN_1671260	0	0.000122	GPR177	NA	GSE35574_PEvC
ILMN_1685415	0	0.000795	HBP1	26959	GSE35574_PEvC
ILMN_1731014	0	0.000296	HEMK1	51409	GSE35574_PEvC
ILMN_1806692	0	5.80E-05	HEXB	3074	GSE35574_PEvC
ILMN_1797728	0	1.70E-05	HMGCS1	3157	GSE35574_PEvC
ILMN_1731349	0	0.000841	HOXA13	3209	GSE35574_PEvC
ILMN_1736940	0	0.000685	HPRT1	3251	GSE35574_PEvC
ILMN_1686328	0	3.30E-05	HSP90B1	7184	GSE35574_PEvC
ILMN_1675584	0	0.000362	HTRA4	203100	GSE35574_PEvC
ILMN_1696432	0	0.000801	IDH1	3417	GSE35574_PEvC
ILMN_1783843	0	4.00E-06	IIP45	NA	GSE35574_PEvC
ILMN_1756443	0	0.001075	INHA	3623	GSE35574_PEvC
ILMN_1793384	0	3.40E-05	JAK1	3716	GSE35574_PEvC
ILMN_1669669	0	5.20E-05	KCMF1	56888	GSE35574_PEvC
ILMN_1803018	0	0.000736	KIFC2	90990	GSE35574_PEvC
ILMN_1659122	0	0.000508	KLF10	7071	GSE35574_PEvC
ILMN_1705814	0	0.000122	KRT80	144501	GSE35574_PEvC
ILMN_1723211	0	0.000253	L2HGDH	79944	GSE35574_PEvC
ILMN_1662932	0	0.000226	LCP1	3936	GSE35574_PEvC
ILMN_1718063	0	0.00021	LIPA	3988	GSE35574_PEvC
ILMN_1778086	0	0.000625	LMBR1L	55716	GSE35574_PEvC
ILMN_1773183	0	0.001013	LOC116412	NA	GSE35574_PEvC
ILMN_1788439	0	6.00E-05	LOC441193	NA	GSE35574_PEvC
ILMN_1663173	0	0.00055	LOC442582	NA	GSE35574_PEvC
ILMN_1726723	0	7.30E-05	LOC642953	NA	GSE35574_PEvC
ILMN_1757278	0	0.000203	LOC643300	NA	GSE35574_PEvC
ILMN_1661366	0	0.000606	LOC643576	643576	GSE35574_PEvC
ILMN_1659095	0	0.000652	LOC644029	NA	GSE35574_PEvC
ILMN_1719606	0	0.000117	LOC644762	644762	GSE35574_PEvC
ILMN_1783684	0	9.20E-05	LOC648695	NA	GSE35574_PEvC
ILMN_1651680	0	0.000224	LOC649150	NA	GSE35574_PEvC
ILMN_1708605	0	0.000652	LOC652481	NA	GSE35574_PEvC
ILMN_1703301	0	2.50E-05	LOC653479	NA	GSE35574_PEvC
ILMN_1785528	0	0.000124	LOC653635	NA	GSE35574_PEvC
ILMN_1725981	0	0.000691	LOC654189	NA	GSE35574_PEvC
ILMN_1682793	0	0.000652	LOC727957	NA	GSE35574_PEvC
ILMN_1800276	0	0.000158	LOC728913	NA	GSE35574_PEvC
ILMN_1705070	0	0.00094	LOC91661	NA	GSE35574_PEvC
ILMN_1678165	0	0.000399	LSM7	51690	GSE35574_PEvC
ILMN_1689257	0	0.000124	MAEA	10296	GSE35574_PEvC
ILMN_1740759	0	0.001077	MAMDC4	158056	GSE35574_PEvC
ILMN_1652490	0	0.000112	MANSC1	54682	GSE35574_PEvC
ILMN_1811574	0	0.001013	MAPK8IP3	23162	GSE35574_PEvC
ILMN_1680246	0	0.000102	MAT2B	27430	GSE35574_PEvC
ILMN_1675186	0	0.000672	ME2	4200	GSE35574_PEvC
ILMN_1671149	0	0.000672	MEG3	55384	GSE35574_PEvC
ILMN_1717219	0	5.20E-05	MGC12966	NA	GSE35574_PEvC
ILMN_1656420	0	0.000468	MGC3020	NA	GSE35574_PEvC
ILMN_1761068	0	0.000257	MGC52000	NA	GSE35574_PEvC
ILMN_1678170	0	0.001077	MME	4311	GSE35574_PEvC
ILMN_1712452	0	0.000182	MPHOSPH1	NA	GSE35574_PEvC
ILMN_1726743	0	0.000708	MRPS30	10884	GSE35574_PEvC
ILMN_1676980	0	0.001004	MTSS1	9788	GSE35574_PEvC
ILMN_1691476	0	0.001035	MYLK	4638	GSE35574_PEvC
ILMN_1815874	0	0.000841	NANS	54187	GSE35574_PEvC
ILMN_1804327	0	0.000466	NAP1L4	4676	GSE35574_PEvC
ILMN_1776088	0	5.80E-05	NAT9	26151	GSE35574_PEvC
ILMN_1803632	0	0.000123	NDUFA12	55967	GSE35574_PEvC
ILMN_1755138	0	0.00036	NEK8	284086	GSE35574_PEvC
ILMN_1733769	0	0.000625	NPNT	255743	GSE35574_PEvC
ILMN_1688070	0	0.000327	NSUN5C	NA	GSE35574_PEvC
ILMN_1670844	0	2.50E-05	OPN3	23596	GSE35574_PEvC
ILMN_1716988	0	0.000652	OPN3	23596	GSE35574_PEvC
ILMN_1708529	0	0.000277	PAPPA2	60676	GSE35574_PEvC
ILMN_1682699	0	7.40E-05	PBX2	5089	GSE35574_PEvC
ILMN_1788955	0	0.000476	PDLIM1	9124	GSE35574_PEvC
ILMN_1661490	0	3.40E-05	PFDN6	10471	GSE35574_PEvC
ILMN_1790518	0	1.50E-05	PHF16	NA	GSE35574_PEvC
ILMN_1814074	0	5.20E-05	PHKA2	5256	GSE35574_PEvC
ILMN_1760303	0	0.000263	PIK3R1	5295	GSE35574_PEvC
ILMN_1810864	0	0.000669	PMP22	5376	GSE35574_PEvC
ILMN_1739161	0	0.000906	PPAP2A	NA	GSE35574_PEvC
ILMN_1685286	0	4.00E-06	PPP1R12C	54776	GSE35574_PEvC
ILMN_1742922	0	0.000366	PRIM2A	NA	GSE35574_PEvC
ILMN_1691809	0	0.000316	PSMA1	5682	GSE35574_PEvC
ILMN_1776105	0	0.000102	PSPH	5723	GSE35574_PEvC
ILMN_1677843	0	0.000335	RAB24	53917	GSE35574_PEvC
ILMN_1753002	0	0.000327	RAB2B	84932	GSE35574_PEvC
ILMN_1709795	0	0.000716	RAC2	5880	GSE35574_PEvC
ILMN_1684183	0	0.000257	RAD9A	5883	GSE35574_PEvC
ILMN_1757384	0	0.000795	RAN	5901	GSE35574_PEvC
ILMN_1660723	0	0.000319	RDH13	112724	GSE35574_PEvC
ILMN_1697682	0	0.000385	RECQL5	9400	GSE35574_PEvC
ILMN_1667519	0	0.000625	RRAS2	22800	GSE35574_PEvC
ILMN_1795317	0	0.000625	SCAND1	51282	GSE35574_PEvC
ILMN_1750108	0	0.000466	SEC22C	9117	GSE35574_PEvC
ILMN_1653501	0	0.000654	SEMA3B	7869	GSE35574_PEvC
ILMN_1657835	0	0.000464	SFRS16	NA	GSE35574_PEvC
ILMN_1669146	0	3.30E-05	SIAE	54414	GSE35574_PEvC
ILMN_1665994	0	0.000841	SILV	NA	GSE35574_PEvC
ILMN_1720703	0	5.80E-05	SLC25A3	5250	GSE35574_PEvC
ILMN_1655740	0	2.50E-05	SNAI2	6591	GSE35574_PEvC
ILMN_1687519	0	2.50E-05	SNAP23	8773	GSE35574_PEvC
ILMN_1684278	0	0.00048	SNORD38A	94162	GSE35574_PEvC
ILMN_1740180	0	0.000685	SNX3	8724	GSE35574_PEvC
ILMN_1668463	0	0.000124	SON	6651	GSE35574_PEvC
ILMN_1684620	0	0.000893	SPAG4	6676	GSE35574_PEvC
ILMN_1754529	0	0.001013	SPG7	6687	GSE35574_PEvC
ILMN_1663149	0	0.00037	SRP54	6729	GSE35574_PEvC
ILMN_1711608	0	0.000339	SSBP2	23635	GSE35574_PEvC
ILMN_1715705	0	0.000339	SSNA1	8636	GSE35574_PEvC
ILMN_1756501	0	0.000104	ST6GAL1	6480	GSE35574_PEvC
ILMN_1690085	0	0.001016	STK11IP	114790	GSE35574_PEvC
ILMN_1696419	0	0.000192	STOM	2040	GSE35574_PEvC
ILMN_1660186	0	0.000552	SYF2	25949	GSE35574_PEvC
ILMN_1691458	0	0.000525	SYPL1	6856	GSE35574_PEvC
ILMN_1764087	0	0.000625	SYPL1	6856	GSE35574_PEvC
ILMN_1678707	0	0.001077	TAF15	8148	GSE35574_PEvC
ILMN_1661717	0	0.000145	TFDP1	7027	GSE35574_PEvC
ILMN_1664231	0	0.001043	TIMM23	100287932	GSE35574_PEvC
ILMN_1706217	0	0.000625	TLR4	7099	GSE35574_PEvC
ILMN_1743655	0	0.000464	TMED9	54732	GSE35574_PEvC
ILMN_1723586	0	0.000326	TMEM4	NA	GSE35574_PEvC
ILMN_1728349	0	0.000467	TMEM63B	55362	GSE35574_PEvC
ILMN_1768816	0	0.000476	TMPO	7112	GSE35574_PEvC
ILMN_1723900	0	0.000652	TNFRSF25	8718	GSE35574_PEvC
ILMN_1730999	0	0.000994	TPR	7175	GSE35574_PEvC
ILMN_1798032	0	9.00E-06	TRIM24	8805	GSE35574_PEvC
ILMN_1654737	0	7.40E-05	TRIM32	22954	GSE35574_PEvC
ILMN_1657554	0	9.20E-05	TSPYL2	64061	GSE35574_PEvC
ILMN_1682818	0	0.000554	TTLL3	26140	GSE35574_PEvC
ILMN_1803045	0	0.000335	TUBGCP5	114791	GSE35574_PEvC
ILMN_1766803	0	0.000601	TUBGCP6	85378	GSE35574_PEvC
ILMN_1762436	0	1.90E-05	UBB	7314	GSE35574_PEvC
ILMN_1814465	0	1.40E-05	UBE2G1	7326	GSE35574_PEvC
ILMN_1664537	0	0.000533	USP11	8237	GSE35574_PEvC
ILMN_1738579	0	0.000708	VHL	7428	GSE35574_PEvC
ILMN_1741869	0	0.000261	WDR47	22911	GSE35574_PEvC
ILMN_1778803	0	5.20E-05	ZFAND6	54469	GSE35574_PEvC
ILMN_1742935	0	0.000229	ZNF33B	7582	GSE35574_PEvC
ILMN_1708787	0	0.000464	ZNF627	199692	GSE35574_PEvC
ILMN_1800750	0	2.00E-05	ZNF692	55657	GSE35574_PEvC
ILMN_1727183	0	0.000267	ZNF763	284390	GSE35574_PEvC
ILMN_1826572	0	0.001016	NA	NA	GSE35574_PEvC
ILMN_1826776	0	0.00052	NA	NA	GSE35574_PEvC
ILMN_1860829	0	0.001101	NA	NA	GSE35574_PEvC
ILMN_1866866	0	0.000716	NA	NA	GSE35574_PEvC
ILMN_1897247	0	0.000984	NA	NA	GSE35574_PEvC
ILMN_1911040	0	0.000966	NA	NA	GSE35574_PEvC
ILMN_1911721	0	9.00E-04	NA	NA	GSE35574_PEvC
ILMN_1749014	1.00E-05	0.001179	ACLY	47	GSE35574_PEvC
ILMN_1704961	1.00E-05	0.00155	ACTG1	71	GSE35574_PEvC
ILMN_1811480	1.00E-05	0.001775	ADPRHL2	54936	GSE35574_PEvC
ILMN_1667086	1.00E-05	0.002268	AP3M1	26985	GSE35574_PEvC
ILMN_1723884	1.00E-05	0.00136	ARF4	378	GSE35574_PEvC
ILMN_1704550	1.00E-05	0.001636	AZIN1	51582	GSE35574_PEvC
ILMN_1661500	1.00E-05	0.001559	B4GALT4	8702	GSE35574_PEvC
ILMN_1676221	1.00E-05	0.002056	BTF3	689	GSE35574_PEvC
ILMN_1738514	1.00E-05	0.002267	C7orf47	NA	GSE35574_PEvC
ILMN_1811555	1.00E-05	0.002252	C9orf119	NA	GSE35574_PEvC
ILMN_1762825	1.00E-05	0.001993	CANX	821	GSE35574_PEvC
ILMN_1662954	1.00E-05	0.001981	CCT7	10574	GSE35574_PEvC
ILMN_1805519	1.00E-05	0.00212	CD24	100133941	GSE35574_PEvC
ILMN_1732311	1.00E-05	0.001499	CEP152	22995	GSE35574_PEvC
ILMN_1716336	1.00E-05	0.002281	CKAP5	9793	GSE35574_PEvC
ILMN_1758543	1.00E-05	0.00143	CNIH	NA	GSE35574_PEvC
ILMN_1768940	1.00E-05	0.001755	COL15A1	1306	GSE35574_PEvC
ILMN_1736752	1.00E-05	0.002287	COMTD1	118881	GSE35574_PEvC
ILMN_1737580	1.00E-05	0.001949	D15Wsu75e	NA	GSE35574_PEvC
ILMN_1657409	1.00E-05	0.001187	dJ222E13.2	NA	GSE35574_PEvC
ILMN_1766762	1.00E-05	0.002112	DYNLRB1	83658	GSE35574_PEvC
ILMN_1669898	1.00E-05	0.001179	EGFL7	51162	GSE35574_PEvC
ILMN_1752665	1.00E-05	0.001312	ELMO3	79767	GSE35574_PEvC
ILMN_1723353	1.00E-05	0.001408	FAM122A	116224	GSE35574_PEvC
ILMN_1652280	1.00E-05	0.002006	FBXO32	114907	GSE35574_PEvC
ILMN_1711928	1.00E-05	0.002087	FLJ20920	NA	GSE35574_PEvC
ILMN_1704446	1.00E-05	0.002002	FLJ43855	NA	GSE35574_PEvC
ILMN_1746494	1.00E-05	0.001358	FNTA	2339	GSE35574_PEvC
ILMN_1658460	1.00E-05	0.001189	FUSIP1	NA	GSE35574_PEvC
ILMN_1664993	1.00E-05	0.001217	GIYD2	NA	GSE35574_PEvC
ILMN_1673380	1.00E-05	0.001679	GNG12	55970	GSE35574_PEvC
ILMN_1807925	1.00E-05	0.001408	GNG2	54331	GSE35574_PEvC
ILMN_1806106	1.00E-05	0.001408	GNL3	26354	GSE35574_PEvC
ILMN_1656145	1.00E-05	0.00212	GOT1	2805	GSE35574_PEvC
ILMN_1746457	1.00E-05	0.001312	GTF3C2	2976	GSE35574_PEvC
ILMN_1674034	1.00E-05	0.001312	H2AFY	9555	GSE35574_PEvC
ILMN_1746171	1.00E-05	0.001231	H2AFY	9555	GSE35574_PEvC
ILMN_1768973	1.00E-05	0.002252	HIST2H2AC	8338	GSE35574_PEvC
ILMN_1811392	1.00E-05	0.002287	HMHA1	NA	GSE35574_PEvC
ILMN_1779480	1.00E-05	0.002087	KCMF1	56888	GSE35574_PEvC
ILMN_1732967	1.00E-05	0.001324	KIAA1949	NA	GSE35574_PEvC
ILMN_1685470	1.00E-05	0.002306	LEP	3952	GSE35574_PEvC
ILMN_1714741	1.00E-05	0.001673	LOC346887	NA	GSE35574_PEvC
ILMN_1671292	1.00E-05	0.002087	LOC390705	390705	GSE35574_PEvC
ILMN_1722050	1.00E-05	0.00212	LOC643416	NA	GSE35574_PEvC
ILMN_1779258	1.00E-05	0.001995	LOC644774	NA	GSE35574_PEvC
ILMN_1702585	1.00E-05	0.002076	LOC646817	NA	GSE35574_PEvC
ILMN_1733175	1.00E-05	0.00214	LOC647044	NA	GSE35574_PEvC
ILMN_1687237	1.00E-05	0.002287	LOC649821	NA	GSE35574_PEvC
ILMN_1800131	1.00E-05	0.002087	LOC652826	NA	GSE35574_PEvC
ILMN_1713406	1.00E-05	0.001736	LOC653635	NA	GSE35574_PEvC
ILMN_1752832	1.00E-05	0.001208	LOC729602	NA	GSE35574_PEvC
ILMN_1680437	1.00E-05	0.00117	LOC731096	NA	GSE35574_PEvC
ILMN_1703102	1.00E-05	0.00209	LOC731777	NA	GSE35574_PEvC
ILMN_1735361	1.00E-05	0.001187	MAPK11	5600	GSE35574_PEvC
ILMN_1777721	1.00E-05	0.001949	MAPRE1	22919	GSE35574_PEvC
ILMN_1679177	1.00E-05	0.001927	MARS2	92935	GSE35574_PEvC
ILMN_1760441	1.00E-05	0.002226	MRPS5	64969	GSE35574_PEvC
ILMN_1769040	1.00E-05	0.002134	NCOA2	10499	GSE35574_PEvC
ILMN_1674254	1.00E-05	0.001208	OS9	10956	GSE35574_PEvC
ILMN_1743106	1.00E-05	0.002136	PAK2	5062	GSE35574_PEvC
ILMN_1651406	1.00E-05	0.001312	PPP1R14B	26472	GSE35574_PEvC
ILMN_1800855	1.00E-05	0.001559	PPTC7	160760	GSE35574_PEvC
ILMN_1724424	1.00E-05	0.0012	PRRT2	112476	GSE35574_PEvC
ILMN_1701913	1.00E-05	0.001312	RAB17	64284	GSE35574_PEvC
ILMN_1802971	1.00E-05	0.001232	RAI16	NA	GSE35574_PEvC
ILMN_1721457	1.00E-05	0.001207	RANBP1	5902	GSE35574_PEvC
ILMN_1709042	1.00E-05	0.0018	RBM4	5936	GSE35574_PEvC
ILMN_1712455	1.00E-05	0.001515	RBM4	5936	GSE35574_PEvC
ILMN_1786893	1.00E-05	0.00136	RBM5	10181	GSE35574_PEvC
ILMN_1800796	1.00E-05	0.00228	RPL37	6167	GSE35574_PEvC
ILMN_1704250	1.00E-05	0.001927	RPS13	6207	GSE35574_PEvC
ILMN_1761996	1.00E-05	0.002287	SFRS5	NA	GSE35574_PEvC
ILMN_1806349	1.00E-05	0.001234	SLC6A8	6535	GSE35574_PEvC
ILMN_1810275	1.00E-05	0.001995	SLC7A7	9056	GSE35574_PEvC
ILMN_1732053	1.00E-05	0.002087	SNRP70	NA	GSE35574_PEvC
ILMN_1660000	1.00E-05	0.001586	SNRPN	6638	GSE35574_PEvC
ILMN_1657423	1.00E-05	0.001189	SPG21	51324	GSE35574_PEvC
ILMN_1764460	1.00E-05	0.00212	SRRM2	23524	GSE35574_PEvC
ILMN_1672006	1.00E-05	0.001603	SSB	6741	GSE35574_PEvC
ILMN_1657519	1.00E-05	0.00153	STK35	140901	GSE35574_PEvC
ILMN_1754579	1.00E-05	0.0018	SYNE2	23224	GSE35574_PEvC
ILMN_1765246	1.00E-05	0.001981	TES	26136	GSE35574_PEvC
ILMN_1788988	1.00E-05	0.00117	THAP1	55145	GSE35574_PEvC
ILMN_1789970	1.00E-05	0.001949	TM9SF1	10548	GSE35574_PEvC
ILMN_1730679	1.00E-05	0.001949	TNPO3	23534	GSE35574_PEvC
ILMN_1730998	1.00E-05	0.001771	TSPAN6	7105	GSE35574_PEvC
ILMN_1778977	1.00E-05	0.002052	TYROBP	7305	GSE35574_PEvC
ILMN_1776038	1.00E-05	0.001164	UBXD4	NA	GSE35574_PEvC
ILMN_1683827	1.00E-05	0.002136	VPS24	NA	GSE35574_PEvC
ILMN_1801869	1.00E-05	0.001259	WDR75	84128	GSE35574_PEvC
ILMN_1660868	1.00E-05	0.00134	ZBTB8OS	339487	GSE35574_PEvC
ILMN_1728228	1.00E-05	0.001217	ZNF548	147694	GSE35574_PEvC
ILMN_1767144	1.00E-05	0.001189	ZNF767	NA	GSE35574_PEvC
ILMN_1822627	1.00E-05	0.001287	NA	NA	GSE35574_PEvC
ILMN_1835717	1.00E-05	0.001606	NA	NA	GSE35574_PEvC
ILMN_1839087	1.00E-05	0.00212	NA	NA	GSE35574_PEvC
ILMN_1887174	1.00E-05	0.001796	NA	NA	GSE35574_PEvC
ILMN_1891455	1.00E-05	0.00153	NA	NA	GSE35574_PEvC
ILMN_1894072	1.00E-05	0.001996	NA	NA	GSE35574_PEvC
ILMN_1908906	1.00E-05	0.001561	NA	NA	GSE35574_PEvC
ILMN_1653933	2.00E-05	0.002559	ABCB6	10058	GSE35574_PEvC
ILMN_1675483	2.00E-05	0.002973	ANKMY1	51281	GSE35574_PEvC
ILMN_1716790	2.00E-05	0.002405	APBB2	323	GSE35574_PEvC
ILMN_1734652	2.00E-05	0.0024	ARHGAP27	201176	GSE35574_PEvC
ILMN_1669928	2.00E-05	0.002552	ARHGEF16	27237	GSE35574_PEvC
ILMN_1755391	2.00E-05	0.002689	ARL2BP	23568	GSE35574_PEvC
ILMN_1806149	2.00E-05	0.002658	C16orf74	404550	GSE35574_PEvC
ILMN_1671295	2.00E-05	0.002926	CCDC3	83643	GSE35574_PEvC
ILMN_1756705	2.00E-05	0.003079	CHTF18	63922	GSE35574_PEvC
ILMN_1746396	2.00E-05	0.002354	CTNNB1	1499	GSE35574_PEvC
ILMN_1683038	2.00E-05	0.002611	CYFIP1	23191	GSE35574_PEvC
ILMN_1669599	2.00E-05	0.002732	DENND4C	55667	GSE35574_PEvC
ILMN_1744689	2.00E-05	0.002356	DNAJB2	3300	GSE35574_PEvC
ILMN_1701930	2.00E-05	0.002538	EEF1B2	1933	GSE35574_PEvC
ILMN_1655051	2.00E-05	0.00238	FAM86B1	85002	GSE35574_PEvC
ILMN_1664176	2.00E-05	0.003245	FBLN5	10516	GSE35574_PEvC
ILMN_1807563	2.00E-05	0.002869	FKBP2	2286	GSE35574_PEvC
ILMN_1727916	2.00E-05	0.002844	FLJ46380	NA	GSE35574_PEvC
ILMN_1700584	2.00E-05	0.002623	IER2	9592	GSE35574_PEvC
ILMN_1733696	2.00E-05	0.002371	IMP3	55272	GSE35574_PEvC
ILMN_1662852	2.00E-05	0.002412	IQCK	124152	GSE35574_PEvC
ILMN_1747241	2.00E-05	0.002489	IWS1	55677	GSE35574_PEvC
ILMN_1673252	2.00E-05	0.002869	JTV1	NA	GSE35574_PEvC
ILMN_1703969	2.00E-05	0.002559	KIAA0251	NA	GSE35574_PEvC
ILMN_1700203	2.00E-05	0.003014	KIAA1984	NA	GSE35574_PEvC
ILMN_1718663	2.00E-05	0.002559	LCP2	3937	GSE35574_PEvC
ILMN_1665736	2.00E-05	0.002658	LOC648024	NA	GSE35574_PEvC
ILMN_1688818	2.00E-05	0.003009	LOC652864	NA	GSE35574_PEvC
ILMN_1723079	2.00E-05	0.003009	LTB4R	1241	GSE35574_PEvC
ILMN_1719543	2.00E-05	0.00238	MAF	4094	GSE35574_PEvC
ILMN_1764709	2.00E-05	0.002578	MAFB	9935	GSE35574_PEvC
ILMN_1813120	2.00E-05	0.002844	MAP4K3	8491	GSE35574_PEvC
ILMN_1695276	2.00E-05	0.002484	MAPRE2	10982	GSE35574_PEvC
ILMN_1685742	2.00E-05	0.002689	NIPA2	81614	GSE35574_PEvC
ILMN_1751958	2.00E-05	0.003025	NSUN5	55695	GSE35574_PEvC
ILMN_1801596	2.00E-05	0.002552	PCID1	NA	GSE35574_PEvC
ILMN_1711748	2.00E-05	0.002412	PLTP	5360	GSE35574_PEvC
ILMN_1743499	2.00E-05	0.002819	POLDIP2	26073	GSE35574_PEvC
ILMN_1786021	2.00E-05	0.002957	PRKAB2	5565	GSE35574_PEvC
ILMN_1767006	2.00E-05	0.003124	PSMB8	5696	GSE35574_PEvC
ILMN_1704912	2.00E-05	0.002689	RAB28	9364	GSE35574_PEvC
ILMN_1794594	2.00E-05	0.002552	RASGRP2	10235	GSE35574_PEvC
ILMN_1749540	2.00E-05	0.002552	RBM20	282996	GSE35574_PEvC
ILMN_1759159	2.00E-05	0.002689	RGL2	5863	GSE35574_PEvC
ILMN_1669310	2.00E-05	0.003025	RHOT2	89941	GSE35574_PEvC
ILMN_1797534	2.00E-05	0.002578	RIOK1	83732	GSE35574_PEvC
ILMN_1808768	2.00E-05	0.002552	ROCK1	6093	GSE35574_PEvC
ILMN_1707810	2.00E-05	0.002926	RPS5	6193	GSE35574_PEvC
ILMN_1656136	2.00E-05	0.003156	STAU1	6780	GSE35574_PEvC
ILMN_1803036	2.00E-05	0.002473	TARBP1	6894	GSE35574_PEvC
ILMN_1677532	2.00E-05	0.002552	TARDBP	23435	GSE35574_PEvC
ILMN_1698987	2.00E-05	0.002417	THOC4	NA	GSE35574_PEvC
ILMN_1785535	2.00E-05	0.002623	TTLL3	26140	GSE35574_PEvC
ILMN_1703108	2.00E-05	0.002611	UBE2L6	9246	GSE35574_PEvC
