probe	id	pvalue	symbol	group
342	A_21_P0003212	0.00469	XLOC_003406	GSE74341_EOvsPT
343	A_23_P334608	0.00032	GUSB	GSE74341_EOvsPT
345	A_24_P166094	7e-05	ARFIP1	GSE74341_EOvsPT
356	A_23_P593	0.03441	GPBP1L1	GSE74341_EOvsPT
358	A_23_P112652	0.00289	CNOT10	GSE74341_EOvsPT
359	A_21_P0000477	0.01991	SNORA11B	GSE74341_EOvsPT
360	A_23_P13907	0.00048	IGF1	GSE74341_EOvsPT
367	A_33_P3226080	0.00376	C17orf87	GSE74341_EOvsPT
369	A_23_P126735	0.00069	IL10	GSE74341_EOvsPT
374	A_23_P118392	0.02451	RASD1	GSE74341_EOvsPT
387	A_21_P0012967	0.00027	XLOC_l2_011891	GSE74341_EOvsPT
389	A_23_P12363	0.01131	ROR1	GSE74341_EOvsPT
393	A_33_P3519223	0.02057		GSE74341_EOvsPT
397	A_23_P11081	0.0329	AKAP4	GSE74341_EOvsPT
402	A_33_P3366575	0.01097	NXT2	GSE74341_EOvsPT
405	A_21_P0003418	0.04218	XLOC_003736	GSE74341_EOvsPT
407	A_33_P3239102	0.00852		GSE74341_EOvsPT
408	A_33_P3287690	0.00896	CNOT2	GSE74341_EOvsPT
411	A_24_P110831	0.01172	ANO1	GSE74341_EOvsPT
412	A_23_P135669	0.01826	SLCO5A1	GSE74341_EOvsPT
414	A_23_P12816	0.03207	HELLS	GSE74341_EOvsPT
418	A_24_P388528	0.00262	ST6GAL1	GSE74341_EOvsPT
423	A_33_P3349774	0.00954	LSM14B	GSE74341_EOvsPT
424	A_21_P0014097	0.00599	LOC100507380	GSE74341_EOvsPT
428	A_23_P158829	0.00334	ARRB2	GSE74341_EOvsPT
432	A_33_P3225327	0.00291	ATP13A3	GSE74341_EOvsPT
433	A_33_P3276630	0.00358	DYNLRB2	GSE74341_EOvsPT
445	A_33_P3227934	0.04441	LOC100130430	GSE74341_EOvsPT
447	A_23_P9362	0.01553	PSMB7	GSE74341_EOvsPT
454	A_23_P93217	0.04747	SLC22A7	GSE74341_EOvsPT
456	A_23_P103631	0.01098	EBNA1BP2	GSE74341_EOvsPT
457	A_23_P89431	0.02786	CCL2	GSE74341_EOvsPT
458	A_33_P3233565	0.0327	UROS	GSE74341_EOvsPT
466	A_23_P115366	0.01245	CMPK1	GSE74341_EOvsPT
474	A_23_P120414	0.00011	YWHAB	GSE74341_EOvsPT
482	A_23_P11279	0.04695	ALG13	GSE74341_EOvsPT
484	A_21_P0000197	0.0045	HIST1H2AG	GSE74341_EOvsPT
487	A_23_P113393	8e-04	APLN	GSE74341_EOvsPT
489	A_23_P168229	0.01458	TXNDC5	GSE74341_EOvsPT
496	A_33_P3344991	0.00091	TBC1D3	GSE74341_EOvsPT
499	A_23_P31798	0.00066	NAT2	GSE74341_EOvsPT
500	A_19_P00319561	0.00066	JPX	GSE74341_EOvsPT
501	A_23_P93623	0.01365	ATP6V1F	GSE74341_EOvsPT
507	A_23_P118435	0.01443	SUMO2	GSE74341_EOvsPT
514	A_23_P361940	0.00803	CD84	GSE74341_EOvsPT
524	A_23_P89431	0.02995	CCL2	GSE74341_EOvsPT
536	A_32_P516818	1e-05	C3orf55	GSE74341_EOvsPT
546	A_23_P500799	0.01205	CASP6	GSE74341_EOvsPT
548	A_33_P3404546	1e-05	OBSCN	GSE74341_EOvsPT
552	A_23_P500130	0.0434	KANK1	GSE74341_EOvsPT
556	A_33_P3395369	0.00026	AMD1	GSE74341_EOvsPT
561	A_21_P0013984	0.003	AK4	GSE74341_EOvsPT
563	A_23_P100203	0.00046	HSBP1	GSE74341_EOvsPT
564	A_21_P0006739	0.00377	XLOC_008745	GSE74341_EOvsPT
567	A_23_P375566	0.04075	STXBP4	GSE74341_EOvsPT
568	A_23_P100392	0.04628	TCEB2	GSE74341_EOvsPT
572	A_33_P3239152	0.01645	RABEP2	GSE74341_EOvsPT
573	A_23_P156319	0.04545	LARP1	GSE74341_EOvsPT
587	A_24_P658584	0.00066	SASH1	GSE74341_EOvsPT
597	A_23_P106617	0.02372	WFDC1	GSE74341_EOvsPT
598	A_23_P25698	7e-05	SLC10A1	GSE74341_EOvsPT
