probe	id	pvalue	symbol	group
ILMN_1656159	ILMN_1656159	0.02072	ATP10D	GSE30186_PEvC
ILMN_1656303	ILMN_1656303	0.0347	SNORD28	GSE30186_PEvC
ILMN_1656380	ILMN_1656380	0.04205	LOC652276	GSE30186_PEvC
ILMN_1656393	ILMN_1656393	0.04415	PPP2R3A	GSE30186_PEvC
ILMN_1656404	ILMN_1656404	0.03497	ZNF251	GSE30186_PEvC
ILMN_1656409	ILMN_1656409	0.00328	NA	GSE30186_PEvC
ILMN_1656415	ILMN_1656415	0.00696	CDKN2C	GSE30186_PEvC
ILMN_1656743	ILMN_1656743	0.0168	NA	GSE30186_PEvC
ILMN_1656865	ILMN_1656865	0.01918	NA	GSE30186_PEvC
ILMN_1656868	ILMN_1656868	0.03546	NA	GSE30186_PEvC
ILMN_1656920	ILMN_1656920	0.04464	CRIP1	GSE30186_PEvC
ILMN_1656942	ILMN_1656942	0.04815	PRICKLE3	GSE30186_PEvC
ILMN_1657044	ILMN_1657044	0.04209	STARD6	GSE30186_PEvC
ILMN_1657074	ILMN_1657074	0.02879	NA	GSE30186_PEvC
ILMN_1657128	ILMN_1657128	0.04998	PTPRU	GSE30186_PEvC
ILMN_1657273	ILMN_1657273	0.04592	LINC02291	GSE30186_PEvC
ILMN_1657451	ILMN_1657451	0.01937	SRPK2	GSE30186_PEvC
ILMN_1657656	ILMN_1657656	0.04904	NDOR1	GSE30186_PEvC
ILMN_1657662	ILMN_1657662	0.02304	ERI2	GSE30186_PEvC
ILMN_1658121	ILMN_1658121	0.00948	CFP	GSE30186_PEvC
ILMN_1658175	ILMN_1658175	0.02219	GGA1	GSE30186_PEvC
ILMN_1658299	ILMN_1658299	0.01282	CCR2	GSE30186_PEvC
ILMN_1658426	ILMN_1658426	0.00397	WNT10A	GSE30186_PEvC
ILMN_1658483	ILMN_1658483	0.03162	IL1A	GSE30186_PEvC
ILMN_1658498	ILMN_1658498	0.00309	SLC44A3	GSE30186_PEvC
ILMN_1658569	ILMN_1658569	0.04318	NA	GSE30186_PEvC
ILMN_1658576	ILMN_1658576	0.00596	PTPRN	GSE30186_PEvC
ILMN_1658579	ILMN_1658579	0.02054	NA	GSE30186_PEvC
ILMN_1658608	ILMN_1658608	0.03744	NA	GSE30186_PEvC
ILMN_1658619	ILMN_1658619	0.02627	WWC1	GSE30186_PEvC
ILMN_1658748	ILMN_1658748	0.01097	LIMD1-AS1	GSE30186_PEvC
ILMN_1659077	ILMN_1659077	0.00235	CD40LG	GSE30186_PEvC
ILMN_1659142	ILMN_1659142	0.01251	MDK	GSE30186_PEvC
ILMN_1659209	ILMN_1659209	0.00672	MCHR2-AS1	GSE30186_PEvC
ILMN_1659339	ILMN_1659339	0.02705	ELP4	GSE30186_PEvC
ILMN_1659370	ILMN_1659370	0.00136	PLA2G2C	GSE30186_PEvC
ILMN_1659389	ILMN_1659389	0.0312	RAD21L1	GSE30186_PEvC
ILMN_1659524	ILMN_1659524	0.0226	NDUFAF4	GSE30186_PEvC
ILMN_1659620	ILMN_1659620	0.02601	NA	GSE30186_PEvC
ILMN_1659693	ILMN_1659693	0.04815	NA	GSE30186_PEvC
ILMN_1659926	ILMN_1659926	0.02248	ST7L	GSE30186_PEvC
ILMN_1659995	ILMN_1659995	0.03601	TBC1D28	GSE30186_PEvC
ILMN_1660200	ILMN_1660200	0.02168	LINC01512	GSE30186_PEvC
ILMN_1660477	ILMN_1660477	0.03639	NA	GSE30186_PEvC
ILMN_1660611	ILMN_1660611	0.0135	PATZ1	GSE30186_PEvC
ILMN_1660674	ILMN_1660674	0.00713	SCART1	GSE30186_PEvC
ILMN_1660686	ILMN_1660686	0.0284	OR8H2	GSE30186_PEvC
ILMN_1660793	ILMN_1660793	0.04266	PAQR4	GSE30186_PEvC
ILMN_1660819	ILMN_1660819	0.03978	NA	GSE30186_PEvC
ILMN_1660839	ILMN_1660839	0.03346	LINC00622	GSE30186_PEvC
ILMN_1660882	ILMN_1660882	0.00072	CHRM4	GSE30186_PEvC
ILMN_1661113	ILMN_1661113	0.03953	GH2	GSE30186_PEvC
ILMN_1661129	ILMN_1661129	0.02833	NA	GSE30186_PEvC
ILMN_1661220	ILMN_1661220	0.04663	TRIM16	GSE30186_PEvC
ILMN_1661232	ILMN_1661232	0.04966	NA	GSE30186_PEvC
ILMN_1661299	ILMN_1661299	0.01745	TLE6	GSE30186_PEvC
ILMN_1661303	ILMN_1661303	0.01459	NA	GSE30186_PEvC
ILMN_1661325	ILMN_1661325	0.0435	PKP4	GSE30186_PEvC
ILMN_1661337	ILMN_1661337	0.04753	SRM	GSE30186_PEvC
ILMN_1661342	ILMN_1661342	0.00463	SEPT6	GSE30186_PEvC
ILMN_1661470	ILMN_1661470	0.00655	NA	GSE30186_PEvC
ILMN_1661509	ILMN_1661509	0.03702	NA	GSE30186_PEvC
ILMN_1661594	ILMN_1661594	0.04019	C2orf42	GSE30186_PEvC
ILMN_1661636	ILMN_1661636	0.04024	ZMYM2	GSE30186_PEvC
ILMN_1661676	ILMN_1661676	0.04305	NA	GSE30186_PEvC
ILMN_1661708	ILMN_1661708	0.02885	NA	GSE30186_PEvC
ILMN_1661853	ILMN_1661853	0.00374	NA	GSE30186_PEvC
ILMN_1661864	ILMN_1661864	0.02124	ME2	GSE30186_PEvC
ILMN_1661940	ILMN_1661940	0.04247	CAMTA1	GSE30186_PEvC
ILMN_1662016	ILMN_1662016	0.00874	SCRN2	GSE30186_PEvC
ILMN_1662070	ILMN_1662070	0.02002	HTR3A	GSE30186_PEvC
ILMN_1662479	ILMN_1662479	0.04641	RNF222	GSE30186_PEvC
ILMN_1662668	ILMN_1662668	0.03619	APC	GSE30186_PEvC
ILMN_1662846	ILMN_1662846	0.00338	GPR160	GSE30186_PEvC
ILMN_1662932	ILMN_1662932	0.0169	LCP1	GSE30186_PEvC
ILMN_1662935	ILMN_1662935	0.02148	C1QTNF7	GSE30186_PEvC
ILMN_1662942	ILMN_1662942	0.00739	LPAL2	GSE30186_PEvC
ILMN_1663010	ILMN_1663010	0.04169	NA	GSE30186_PEvC
ILMN_1663080	ILMN_1663080	0.01609	LFNG	GSE30186_PEvC
ILMN_1663113	ILMN_1663113	0.0452	TTLL12	GSE30186_PEvC
ILMN_1663263	ILMN_1663263	0.00978	EPHA10	GSE30186_PEvC
ILMN_1663454	ILMN_1663454	0.00241	PKP1	GSE30186_PEvC
ILMN_1663518	ILMN_1663518	0.0226	FAM153A	GSE30186_PEvC
ILMN_1663631	ILMN_1663631	0.0345	BANP	GSE30186_PEvC
ILMN_1663723	ILMN_1663723	0.01124	SLC13A4	GSE30186_PEvC
ILMN_1663813	ILMN_1663813	0.00161	NA	GSE30186_PEvC
ILMN_1663919	ILMN_1663919	0.01073	TFF2	GSE30186_PEvC
ILMN_1663945	ILMN_1663945	0.00594	PTPN20	GSE30186_PEvC
ILMN_1663980	ILMN_1663980	0.02183	NA	GSE30186_PEvC
ILMN_1664034	ILMN_1664034	0.02733	ZNF485	GSE30186_PEvC
ILMN_1664098	ILMN_1664098	0.04106	FASTK	GSE30186_PEvC
ILMN_1664154	ILMN_1664154	0.033	NA	GSE30186_PEvC
ILMN_1664157	ILMN_1664157	0.00674	NA	GSE30186_PEvC
ILMN_1664167	ILMN_1664167	0.01641	RPF2	GSE30186_PEvC
ILMN_1664448	ILMN_1664448	0.02041	PEX12	GSE30186_PEvC
ILMN_1664464	ILMN_1664464	0.03691	PTGDS	GSE30186_PEvC
ILMN_1664516	ILMN_1664516	0.04175	CENPF	GSE30186_PEvC
ILMN_1664542	ILMN_1664542	0.01336	UBE2I	GSE30186_PEvC
ILMN_1664592	ILMN_1664592	0.04327	STUM	GSE30186_PEvC
ILMN_1664994	ILMN_1664994	0.00899	MINPP1	GSE30186_PEvC
ILMN_1665210	ILMN_1665210	0.03099	NA	GSE30186_PEvC
ILMN_1665260	ILMN_1665260	0.00472	LINC00885	GSE30186_PEvC
ILMN_1665311	ILMN_1665311	0.00692	STH	GSE30186_PEvC
ILMN_1665425	ILMN_1665425	0.0175	RPRM	GSE30186_PEvC
ILMN_1665537	ILMN_1665537	0.04955	INTS6L	GSE30186_PEvC
ILMN_1665686	ILMN_1665686	0.0472	PIEZO2	GSE30186_PEvC
ILMN_1665736	ILMN_1665736	0.02801	NA	GSE30186_PEvC
ILMN_1665778	ILMN_1665778	0.04165	NA	GSE30186_PEvC
ILMN_1665781	ILMN_1665781	0.02806	SUMO2	GSE30186_PEvC
ILMN_1665856	ILMN_1665856	0.02937	CA10	GSE30186_PEvC
ILMN_1665985	ILMN_1665985	0.00696	NA	GSE30186_PEvC
ILMN_1666096	ILMN_1666096	0.03474	ACSL3	GSE30186_PEvC
ILMN_1666173	ILMN_1666173	0.03808	TCF20	GSE30186_PEvC
ILMN_1666276	ILMN_1666276	0.04366	NA	GSE30186_PEvC
ILMN_1666361	ILMN_1666361	0.04581	SLC23A2	GSE30186_PEvC
ILMN_1666594	ILMN_1666594	0.03031	IRF8	GSE30186_PEvC
ILMN_1666638	ILMN_1666638	0.01807	NA	GSE30186_PEvC
ILMN_1666715	ILMN_1666715	0.00206	NSD3	GSE30186_PEvC
ILMN_1666839	ILMN_1666839	0.00303	NA	GSE30186_PEvC
ILMN_1666848	ILMN_1666848	0.00884	NA	GSE30186_PEvC
ILMN_1666891	ILMN_1666891	0.04555	LINC01625	GSE30186_PEvC
ILMN_1666924	ILMN_1666924	0.00314	PINK1	GSE30186_PEvC
ILMN_1666970	ILMN_1666970	0.02021	FASTKD1	GSE30186_PEvC
ILMN_1667058	ILMN_1667058	0.01989	NA	GSE30186_PEvC
ILMN_1667233	ILMN_1667233	0.04046	SLC25A52	GSE30186_PEvC
ILMN_1667236	ILMN_1667236	0.00718	NA	GSE30186_PEvC
ILMN_1667315	ILMN_1667315	0.0486	NA	GSE30186_PEvC
ILMN_1667416	ILMN_1667416	0.02812	NA	GSE30186_PEvC
ILMN_1667432	ILMN_1667432	0.01761	HYAL3	GSE30186_PEvC
ILMN_1667444	ILMN_1667444	0.02292	NA	GSE30186_PEvC
ILMN_1667452	ILMN_1667452	0.04156	ZNRF2P1	GSE30186_PEvC
ILMN_1667476	ILMN_1667476	0.01224	LTBR	GSE30186_PEvC
ILMN_1667650	ILMN_1667650	0.00542	NA	GSE30186_PEvC
ILMN_1667826	ILMN_1667826	0.04297	SERPINE3	GSE30186_PEvC
ILMN_1668008	ILMN_1668008	0.00815	CBLN3	GSE30186_PEvC
ILMN_1668219	ILMN_1668219	0.00477	FAM198A	GSE30186_PEvC
ILMN_1668247	ILMN_1668247	0.02528	LTC4S	GSE30186_PEvC
ILMN_1668297	ILMN_1668297	0.03947	GMNC	GSE30186_PEvC
ILMN_1668426	ILMN_1668426	0.02512	SPESP1	GSE30186_PEvC
ILMN_1668546	ILMN_1668546	0.02758	STK31	GSE30186_PEvC
ILMN_1668565	ILMN_1668565	0.01249	RMI1	GSE30186_PEvC
ILMN_1668721	ILMN_1668721	0.01801	CCND3	GSE30186_PEvC
ILMN_1668736	ILMN_1668736	0.04805	NA	GSE30186_PEvC
ILMN_1668740	ILMN_1668740	0.01127	NA	GSE30186_PEvC
ILMN_1668850	ILMN_1668850	0.02667	PCSK9	GSE30186_PEvC
ILMN_1668851	ILMN_1668851	0.03554	AADACL4	GSE30186_PEvC
ILMN_1669062	ILMN_1669062	0.0145	NA	GSE30186_PEvC
ILMN_1669133	ILMN_1669133	0.04405	NA	GSE30186_PEvC
ILMN_1669380	ILMN_1669380	0.02948	LONRF3	GSE30186_PEvC
ILMN_1669479	ILMN_1669479	0.03232	MEST	GSE30186_PEvC
ILMN_1669505	ILMN_1669505	0.03609	CDC42BPB	GSE30186_PEvC
ILMN_1669507	ILMN_1669507	0.01783	TIAF1	GSE30186_PEvC
ILMN_1669577	ILMN_1669577	0.04942	NA	GSE30186_PEvC
ILMN_1669657	ILMN_1669657	0.01386	NA	GSE30186_PEvC
ILMN_1669659	ILMN_1669659	0.02305	C11orf91	GSE30186_PEvC
ILMN_1669715	ILMN_1669715	0.03263	NA	GSE30186_PEvC
ILMN_1669854	ILMN_1669854	0.01949	NA	GSE30186_PEvC
ILMN_1669878	ILMN_1669878	0.00646	GUSB	GSE30186_PEvC
ILMN_1669881	ILMN_1669881	0.03907	TSPAN13	GSE30186_PEvC
ILMN_1669888	ILMN_1669888	0.00877	CSTA	GSE30186_PEvC
ILMN_1670019	ILMN_1670019	0.01178	PEG10	GSE30186_PEvC
ILMN_1670201	ILMN_1670201	0.01145	NA	GSE30186_PEvC
ILMN_1670218	ILMN_1670218	0.0196	EXOSC6	GSE30186_PEvC
ILMN_1670238	ILMN_1670238	0.03079	CDC45	GSE30186_PEvC
ILMN_1670255	ILMN_1670255	0.04861	NA	GSE30186_PEvC
ILMN_1670273	ILMN_1670273	0.03735	NA	GSE30186_PEvC
ILMN_1670627	ILMN_1670627	0.02988	CT45A5	GSE30186_PEvC
ILMN_1670641	ILMN_1670641	0.01652	NA	GSE30186_PEvC
ILMN_1670752	ILMN_1670752	0.01862	KIAA0907	GSE30186_PEvC
ILMN_1670764	ILMN_1670764	0.03896	USP25	GSE30186_PEvC
ILMN_1670809	ILMN_1670809	0.02199	NRM	GSE30186_PEvC
ILMN_1670878	ILMN_1670878	0.0033	YTHDC1	GSE30186_PEvC
ILMN_1671039	ILMN_1671039	0.02065	NA	GSE30186_PEvC
ILMN_1671076	ILMN_1671076	0.00291	ADGRB3	GSE30186_PEvC
ILMN_1671104	ILMN_1671104	0.0215	ZNF592	GSE30186_PEvC
ILMN_1671142	ILMN_1671142	0.01813	GPR68	GSE30186_PEvC
ILMN_1671152	ILMN_1671152	0.03716	NA	GSE30186_PEvC
ILMN_1671171	ILMN_1671171	0.02601	CECR2	GSE30186_PEvC
ILMN_1671427	ILMN_1671427	0.03842	FBXW4	GSE30186_PEvC
ILMN_1671433	ILMN_1671433	0.03809	ZNF254	GSE30186_PEvC
ILMN_1671554	ILMN_1671554	0.01888	LPIN1	GSE30186_PEvC
ILMN_1671557	ILMN_1671557	0.02133	PHLDA2	GSE30186_PEvC
ILMN_1671661	ILMN_1671661	0.01086	HSD17B7	GSE30186_PEvC
ILMN_1671913	ILMN_1671913	0.02924	TRMT2A	GSE30186_PEvC
ILMN_1671929	ILMN_1671929	0.00356	GPR52	GSE30186_PEvC
ILMN_1671933	ILMN_1671933	0.00428	GPSM2	GSE30186_PEvC
ILMN_1671970	ILMN_1671970	0.04889	NA	GSE30186_PEvC
ILMN_1672022	ILMN_1672022	0.03796	EPHA4	GSE30186_PEvC
ILMN_1672041	ILMN_1672041	0.01251	NA	GSE30186_PEvC
ILMN_1672091	ILMN_1672091	0.0327	HOXD4	GSE30186_PEvC
ILMN_1672128	ILMN_1672128	0.03722	ATF4	GSE30186_PEvC
ILMN_1672349	ILMN_1672349	0.0405	NA	GSE30186_PEvC
ILMN_1672962	ILMN_1672962	0.02722	NA	GSE30186_PEvC
ILMN_1673042	ILMN_1673042	0.01297	RBBP6	GSE30186_PEvC
ILMN_1673113	ILMN_1673113	0.0351	F2RL1	GSE30186_PEvC
ILMN_1673224	ILMN_1673224	0.00369	NA	GSE30186_PEvC
ILMN_1673234	ILMN_1673234	0.01775	PKDREJ	GSE30186_PEvC
ILMN_1673273	ILMN_1673273	0.04229	LOC100507205	GSE30186_PEvC
ILMN_1673590	ILMN_1673590	0.02752	BHLHA15	GSE30186_PEvC
ILMN_1673630	ILMN_1673630	0.00972	NA	GSE30186_PEvC
ILMN_1673667	ILMN_1673667	0.00464	NA	GSE30186_PEvC
ILMN_1673681	ILMN_1673681	0.0212	SLC46A1	GSE30186_PEvC
ILMN_1673712	ILMN_1673712	0.02287	GPR149	GSE30186_PEvC
ILMN_1673743	ILMN_1673743	0.04238	PRR34	GSE30186_PEvC
ILMN_1673752	ILMN_1673752	0.03878	NA	GSE30186_PEvC
ILMN_1673795	ILMN_1673795	0.02817	HSD17B4	GSE30186_PEvC
ILMN_1673885	ILMN_1673885	0.03279	NA	GSE30186_PEvC
ILMN_1674009	ILMN_1674009	0.04764	TKTL1	GSE30186_PEvC
ILMN_1674050	ILMN_1674050	0.02663	COL8A2	GSE30186_PEvC
ILMN_1674089	ILMN_1674089	0.03797	NA	GSE30186_PEvC
ILMN_1674186	ILMN_1674186	0.0072	ACTR3BP2	GSE30186_PEvC
ILMN_1674353	ILMN_1674353	0.04043	MIOX	GSE30186_PEvC
ILMN_1674488	ILMN_1674488	0.00021	KCNN1	GSE30186_PEvC
ILMN_1674533	ILMN_1674533	0.02098	TRPV6	GSE30186_PEvC
ILMN_1674593	ILMN_1674593	0.02126	SIGLEC11	GSE30186_PEvC
ILMN_1674665	ILMN_1674665	0.03689	CPNE2	GSE30186_PEvC
ILMN_1674703	ILMN_1674703	0.00179	UBA5	GSE30186_PEvC
ILMN_1674706	ILMN_1674706	0.0242	MTHFD2	GSE30186_PEvC
ILMN_1674756	ILMN_1674756	0.00621	FBXW12	GSE30186_PEvC
ILMN_1674758	ILMN_1674758	0.00343	NA	GSE30186_PEvC
ILMN_1674785	ILMN_1674785	0.03932	COL2A1	GSE30186_PEvC
ILMN_1674878	ILMN_1674878	0.04252	NA	GSE30186_PEvC
ILMN_1674996	ILMN_1674996	0.0093	NA	GSE30186_PEvC
ILMN_1675057	ILMN_1675057	8e-05	DRD2	GSE30186_PEvC
ILMN_1675168	ILMN_1675168	0.0139	GCNT6	GSE30186_PEvC
ILMN_1675188	ILMN_1675188	0.04706	POLR2M	GSE30186_PEvC
ILMN_1675345	ILMN_1675345	0.02499	MYADM	GSE30186_PEvC
ILMN_1675433	ILMN_1675433	0.00459	NA	GSE30186_PEvC
ILMN_1675488	ILMN_1675488	0.03832	SLC13A3	GSE30186_PEvC
ILMN_1675617	ILMN_1675617	0.01302	NT5M	GSE30186_PEvC
ILMN_1675693	ILMN_1675693	0.02263	PPP2CB	GSE30186_PEvC
ILMN_1676062	ILMN_1676062	0.03923	DIP2C	GSE30186_PEvC
ILMN_1676067	ILMN_1676067	0.0014	SEMA3G	GSE30186_PEvC
ILMN_1676191	ILMN_1676191	0.01191	DARS2	GSE30186_PEvC
ILMN_1676197	ILMN_1676197	0.03791	LRP11	GSE30186_PEvC
ILMN_1676256	ILMN_1676256	0.02633	NA	GSE30186_PEvC
ILMN_1676277	ILMN_1676277	0.04586	NA	GSE30186_PEvC
ILMN_1676335	ILMN_1676335	0.02435	CSNK1G2	GSE30186_PEvC
ILMN_1676402	ILMN_1676402	0.03272	NA	GSE30186_PEvC
ILMN_1676459	ILMN_1676459	0.01148	ZNF785	GSE30186_PEvC
