probe	id	pvalue	symbol	group
ILMN_1659180	ILMN_1659180	0.00114	HPS1	GSE25906_PEvC
ILMN_1659202	ILMN_1659202	0.03569	B3GALT1	GSE25906_PEvC
ILMN_1659255	ILMN_1659255	4e-05	RP2	GSE25906_PEvC
ILMN_1659259	ILMN_1659259	0.00445	PRPF6	GSE25906_PEvC
ILMN_1659544	ILMN_1659544	5e-04	STX3	GSE25906_PEvC
ILMN_1659550	ILMN_1659550	0.03118	RPSAP52	GSE25906_PEvC
ILMN_1659595	ILMN_1659595	0.0193	NA	GSE25906_PEvC
ILMN_1659725	ILMN_1659725	0.00518	EXOSC5	GSE25906_PEvC
ILMN_1659843	ILMN_1659843	0	DNAJC3	GSE25906_PEvC
ILMN_1659936	ILMN_1659936	0.00282	PPP1R15A	GSE25906_PEvC
ILMN_1659990	ILMN_1659990	0.03208	HILPDA	GSE25906_PEvC
ILMN_1660079	ILMN_1660079	0.00149	RNF44	GSE25906_PEvC
ILMN_1660114	ILMN_1660114	0.02352	MMRN1	GSE25906_PEvC
ILMN_1660125	ILMN_1660125	0.01378	SFMBT2	GSE25906_PEvC
ILMN_1660193	ILMN_1660193	0.00243	ZNF529	GSE25906_PEvC
ILMN_1660261	ILMN_1660261	0.03228	TDRD6	GSE25906_PEvC
ILMN_1660332	ILMN_1660332	0.02638	PLIN2	GSE25906_PEvC
ILMN_1660341	ILMN_1660341	3e-05	LRPAP1	GSE25906_PEvC
ILMN_1660368	ILMN_1660368	0.00174	TRRAP	GSE25906_PEvC
ILMN_1660519	ILMN_1660519	0.00265	C3orf70	GSE25906_PEvC
ILMN_1660525	ILMN_1660525	0.01625	FGF22	GSE25906_PEvC
ILMN_1660551	ILMN_1660551	0.04718	CRAMP1	GSE25906_PEvC
ILMN_1660552	ILMN_1660552	0.01717	BMP5	GSE25906_PEvC
ILMN_1660579	ILMN_1660579	0.00161	CRLF3	GSE25906_PEvC
ILMN_1660622	ILMN_1660622	0.00125	SEC11A	GSE25906_PEvC
ILMN_1660663	ILMN_1660663	0	DYRK1A	GSE25906_PEvC
ILMN_1660723	ILMN_1660723	0	RDH13	GSE25906_PEvC
ILMN_1660729	ILMN_1660729	0.0082	ATP6V1C2	GSE25906_PEvC
ILMN_1660787	ILMN_1660787	0.04429	SUCLA2	GSE25906_PEvC
ILMN_1660810	ILMN_1660810	0.00241	TTC17	GSE25906_PEvC
ILMN_1660856	ILMN_1660856	0.03333	ALG11	GSE25906_PEvC
ILMN_1660864	ILMN_1660864	0.0112	RHBDL1	GSE25906_PEvC
ILMN_1660868	ILMN_1660868	6e-05	ZBTB8OS	GSE25906_PEvC
ILMN_1660871	ILMN_1660871	0.03415	NEK6	GSE25906_PEvC
ILMN_1660894	ILMN_1660894	0.03023	MAPK1IP1L	GSE25906_PEvC
ILMN_1660980	ILMN_1660980	0.04533	NA	GSE25906_PEvC
ILMN_1661293	ILMN_1661293	0.03229	ZNF224	GSE25906_PEvC
ILMN_1661299	ILMN_1661299	0.02452	TLE6	GSE25906_PEvC
ILMN_1661366	ILMN_1661366	1e-05	PGAM1	GSE25906_PEvC
ILMN_1661409	ILMN_1661409	0.01002	FAM208A	GSE25906_PEvC
ILMN_1661466	ILMN_1661466	0.00374	SPINK8	GSE25906_PEvC
ILMN_1661490	ILMN_1661490	0	PFDN6	GSE25906_PEvC
ILMN_1661585	ILMN_1661585	0.02745	RASGEF1A	GSE25906_PEvC
ILMN_1661595	ILMN_1661595	0.03093	C1orf53	GSE25906_PEvC
ILMN_1661611	ILMN_1661611	0.01802	NA	GSE25906_PEvC
ILMN_1661653	ILMN_1661653	0.01253	DET1	GSE25906_PEvC
ILMN_1661664	ILMN_1661664	0.03598	SRRM1	GSE25906_PEvC
ILMN_1661717	ILMN_1661717	0.00025	TFDP1	GSE25906_PEvC
ILMN_1661781	ILMN_1661781	0.04591	NA	GSE25906_PEvC
ILMN_1661809	ILMN_1661809	0.00136	PRRG4	GSE25906_PEvC
ILMN_1661839	ILMN_1661839	0.04735	OR52A5	GSE25906_PEvC
ILMN_1661917	ILMN_1661917	0.04253	RPL10	GSE25906_PEvC
ILMN_1662052	ILMN_1662052	0.01774	NA	GSE25906_PEvC
ILMN_1662165	ILMN_1662165	0.00415	ZNF862	GSE25906_PEvC
ILMN_1662174	ILMN_1662174	0.00025	ORMDL3	GSE25906_PEvC
ILMN_1662214	ILMN_1662214	0.03477	PAH	GSE25906_PEvC
ILMN_1662263	ILMN_1662263	0.02617	NA	GSE25906_PEvC
ILMN_1662331	ILMN_1662331	6e-05	PDSS2	GSE25906_PEvC
ILMN_1662417	ILMN_1662417	0.01224	LRPPRC	GSE25906_PEvC
ILMN_1662438	ILMN_1662438	0.00025	SOD1	GSE25906_PEvC
ILMN_1662617	ILMN_1662617	0.00634	PPP2R3C	GSE25906_PEvC
ILMN_1662799	ILMN_1662799	0.00843	GPSM3	GSE25906_PEvC
ILMN_1662807	ILMN_1662807	0.00438	NA	GSE25906_PEvC
ILMN_1662843	ILMN_1662843	0.00228	CD53	GSE25906_PEvC
ILMN_1662852	ILMN_1662852	0.00398	IQCK	GSE25906_PEvC
ILMN_1662897	ILMN_1662897	0.04923	ERCC4	GSE25906_PEvC
ILMN_1662932	ILMN_1662932	4e-05	LCP1	GSE25906_PEvC
ILMN_1663002	ILMN_1663002	0.0362	STOML2	GSE25906_PEvC
ILMN_1663062	ILMN_1663062	0.0409	DEUP1	GSE25906_PEvC
ILMN_1663080	ILMN_1663080	0.01806	LFNG	GSE25906_PEvC
ILMN_1663173	ILMN_1663173	2e-05	STAG3L2	GSE25906_PEvC
ILMN_1663437	ILMN_1663437	0.04094	NECAB2	GSE25906_PEvC
ILMN_1663511	ILMN_1663511	0.0341	NA	GSE25906_PEvC
ILMN_1663541	ILMN_1663541	0.0036	B4GALT7	GSE25906_PEvC
ILMN_1663551	ILMN_1663551	0.03468	FLJ37453	GSE25906_PEvC
ILMN_1663559	ILMN_1663559	0.04016	NA	GSE25906_PEvC
ILMN_1663562	ILMN_1663562	0.02726	NA	GSE25906_PEvC
ILMN_1663605	ILMN_1663605	0.00159	RNF123	GSE25906_PEvC
ILMN_1663616	ILMN_1663616	0.01668	DNAJC7	GSE25906_PEvC
ILMN_1663696	ILMN_1663696	0.03572	C5orf60	GSE25906_PEvC
ILMN_1663727	ILMN_1663727	0.01765	MKRN2	GSE25906_PEvC
ILMN_1663767	ILMN_1663767	0.01872	NA	GSE25906_PEvC
ILMN_1663866	ILMN_1663866	0.01445	TGFBI	GSE25906_PEvC
ILMN_1663916	ILMN_1663916	0.02353	ARHGAP9	GSE25906_PEvC
ILMN_1663921	ILMN_1663921	0.00379	TMEM141	GSE25906_PEvC
ILMN_1664026	ILMN_1664026	0.02012	NA	GSE25906_PEvC
ILMN_1664138	ILMN_1664138	7e-04	LIMCH1	GSE25906_PEvC
ILMN_1664167	ILMN_1664167	0	RPF2	GSE25906_PEvC
ILMN_1664176	ILMN_1664176	0.00247	FBLN5	GSE25906_PEvC
ILMN_1664177	ILMN_1664177	0.03357	ATXN7L2	GSE25906_PEvC
ILMN_1664233	ILMN_1664233	0.04705	TMC6	GSE25906_PEvC
ILMN_1664265	ILMN_1664265	0.01982	EPHA1	GSE25906_PEvC
ILMN_1664323	ILMN_1664323	0.027	MBIP	GSE25906_PEvC
ILMN_1664366	ILMN_1664366	0.03056	LUZP1	GSE25906_PEvC
ILMN_1664429	ILMN_1664429	0.01016	ROMO1	GSE25906_PEvC
ILMN_1664464	ILMN_1664464	0.0021	PTGDS	GSE25906_PEvC
ILMN_1664516	ILMN_1664516	0.00239	CENPF	GSE25906_PEvC
ILMN_1664537	ILMN_1664537	3e-05	USP11	GSE25906_PEvC
ILMN_1664644	ILMN_1664644	0.01596	ATG16L2	GSE25906_PEvC
ILMN_1664646	ILMN_1664646	0.01319	NSUN6	GSE25906_PEvC
ILMN_1664706	ILMN_1664706	0.00684	HIST2H3D	GSE25906_PEvC
ILMN_1664723	ILMN_1664723	0.00183	SLC52A2	GSE25906_PEvC
ILMN_1665205	ILMN_1665205	0.00527	ZNF260	GSE25906_PEvC
ILMN_1665212	ILMN_1665212	0.00024	EDC4	GSE25906_PEvC
ILMN_1665265	ILMN_1665265	0.0084	NA	GSE25906_PEvC
ILMN_1665280	ILMN_1665280	0.02025	SPCS1	GSE25906_PEvC
ILMN_1665331	ILMN_1665331	0.00136	AMT	GSE25906_PEvC
ILMN_1665332	ILMN_1665332	1e-05	NA	GSE25906_PEvC
ILMN_1665384	ILMN_1665384	0.02702	SH3BP5L	GSE25906_PEvC
ILMN_1665428	ILMN_1665428	0.03059	GSDMD	GSE25906_PEvC
ILMN_1665437	ILMN_1665437	0.02721	CYP2E1	GSE25906_PEvC
ILMN_1665510	ILMN_1665510	0.00135	ERRFI1	GSE25906_PEvC
ILMN_1665543	ILMN_1665543	0.01236	NA	GSE25906_PEvC
ILMN_1665572	ILMN_1665572	0.00621	TSPAN12	GSE25906_PEvC
ILMN_1665647	ILMN_1665647	0.01309	CD180	GSE25906_PEvC
ILMN_1665781	ILMN_1665781	0.00322	SUMO2	GSE25906_PEvC
ILMN_1665877	ILMN_1665877	0.00674	RNF149	GSE25906_PEvC
ILMN_1665887	ILMN_1665887	0.00032	WDR61	GSE25906_PEvC
ILMN_1665909	ILMN_1665909	0.00101	LASP1	GSE25906_PEvC
ILMN_1665994	ILMN_1665994	2e-05	PMEL	GSE25906_PEvC
ILMN_1666004	ILMN_1666004	0.02901	WASL	GSE25906_PEvC
ILMN_1666089	ILMN_1666089	0.04323	OLIG1	GSE25906_PEvC
ILMN_1666121	ILMN_1666121	0.0189	FKBP9	GSE25906_PEvC
ILMN_1666178	ILMN_1666178	0.02297	TP53I13	GSE25906_PEvC
ILMN_1666179	ILMN_1666179	0.03292	NA	GSE25906_PEvC
ILMN_1666181	ILMN_1666181	0.0049	SDC4	GSE25906_PEvC
ILMN_1666192	ILMN_1666192	0.02183	DCTN5	GSE25906_PEvC
ILMN_1666208	ILMN_1666208	0.01842	MIS18BP1	GSE25906_PEvC
ILMN_1666220	ILMN_1666220	0.00275	ARHGAP42	GSE25906_PEvC
ILMN_1666269	ILMN_1666269	0.00054	CTSZ	GSE25906_PEvC
ILMN_1666280	ILMN_1666280	0.04825	COX11	GSE25906_PEvC
ILMN_1666323	ILMN_1666323	0.02044	MEG3	GSE25906_PEvC
ILMN_1666420	ILMN_1666420	0.00404	ZNF679	GSE25906_PEvC
ILMN_1666512	ILMN_1666512	0.0179	SKIV2L	GSE25906_PEvC
ILMN_1666522	ILMN_1666522	0.02142	ZDHHC14	GSE25906_PEvC
ILMN_1666536	ILMN_1666536	0.01586	VSIG2	GSE25906_PEvC
ILMN_1666546	ILMN_1666546	0.0345	DUSP14	GSE25906_PEvC
ILMN_1666553	ILMN_1666553	0.00896	SLC25A19	GSE25906_PEvC
ILMN_1666564	ILMN_1666564	0.00182	SUMO2	GSE25906_PEvC
ILMN_1666602	ILMN_1666602	0.00057	AKIRIN2	GSE25906_PEvC
ILMN_1666632	ILMN_1666632	0.01868	VPS52	GSE25906_PEvC
ILMN_1666665	ILMN_1666665	0.00148	COL23A1	GSE25906_PEvC
ILMN_1666713	ILMN_1666713	0.02774	LYPLA1	GSE25906_PEvC
ILMN_1666893	ILMN_1666893	0.00172	TRIML2	GSE25906_PEvC
ILMN_1667018	ILMN_1667018	1e-05	ACE2	GSE25906_PEvC
ILMN_1667022	ILMN_1667022	0.02734	PASK	GSE25906_PEvC
ILMN_1667050	ILMN_1667050	0.00064	PRPS1	GSE25906_PEvC
ILMN_1667162	ILMN_1667162	0.03887	NKX3-1	GSE25906_PEvC
ILMN_1667194	ILMN_1667194	0.00034	ZNF480	GSE25906_PEvC
ILMN_1667295	ILMN_1667295	0.00835	VASN	GSE25906_PEvC
ILMN_1667309	ILMN_1667309	0.00777	NA	GSE25906_PEvC
ILMN_1667452	ILMN_1667452	0.01326	ZNRF2P1	GSE25906_PEvC
ILMN_1667510	ILMN_1667510	0.00197	C12orf65	GSE25906_PEvC
ILMN_1667519	ILMN_1667519	4e-05	RRAS2	GSE25906_PEvC
ILMN_1667711	ILMN_1667711	5e-05	PLA2G16	GSE25906_PEvC
ILMN_1667716	ILMN_1667716	0.01611	TMEM101	GSE25906_PEvC
ILMN_1667893	ILMN_1667893	0.00443	TNS3	GSE25906_PEvC
ILMN_1667903	ILMN_1667903	0.03536	NA	GSE25906_PEvC
ILMN_1667970	ILMN_1667970	0.01918	SUMO2	GSE25906_PEvC
ILMN_1668069	ILMN_1668069	0.02868	NA	GSE25906_PEvC
ILMN_1668139	ILMN_1668139	0.00069	ESF1	GSE25906_PEvC
ILMN_1668270	ILMN_1668270	0.02313	ZDHHC18	GSE25906_PEvC
ILMN_1668425	ILMN_1668425	0.0257	PDCD5	GSE25906_PEvC
ILMN_1668436	ILMN_1668436	0.03841	ZAR1L	GSE25906_PEvC
ILMN_1668437	ILMN_1668437	0.01533	CHMP7	GSE25906_PEvC
ILMN_1668484	ILMN_1668484	0.01162	LRRC47	GSE25906_PEvC
ILMN_1668498	ILMN_1668498	0.00066	CWF19L2	GSE25906_PEvC
ILMN_1668672	ILMN_1668672	0.03138	LOC401068	GSE25906_PEvC
ILMN_1668699	ILMN_1668699	0.03451	CASD1	GSE25906_PEvC
ILMN_1668721	ILMN_1668721	0.01767	CCND3	GSE25906_PEvC
ILMN_1668825	ILMN_1668825	0.02337	LINC01011	GSE25906_PEvC
ILMN_1668855	ILMN_1668855	0.00844	HPGDS	GSE25906_PEvC
ILMN_1668863	ILMN_1668863	0.01791	LYPD1	GSE25906_PEvC
ILMN_1668910	ILMN_1668910	0.00409	CIDEB	GSE25906_PEvC
ILMN_1668943	ILMN_1668943	0.01487	TMEM106B	GSE25906_PEvC
ILMN_1668960	ILMN_1668960	0.00913	MID1IP1	GSE25906_PEvC
ILMN_1669032	ILMN_1669032	0.02775	PPIC	GSE25906_PEvC
ILMN_1669146	ILMN_1669146	0	SIAE	GSE25906_PEvC
ILMN_1669210	ILMN_1669210	0.04408	SNORD16	GSE25906_PEvC
ILMN_1669252	ILMN_1669252	0.03556	CUL2	GSE25906_PEvC
ILMN_1669281	ILMN_1669281	0.00143	CLN3	GSE25906_PEvC
ILMN_1669310	ILMN_1669310	0.00018	RHOT2	GSE25906_PEvC
ILMN_1669317	ILMN_1669317	0.03716	C5AR2	GSE25906_PEvC
ILMN_1669352	ILMN_1669352	0.0333	LY6G6C	GSE25906_PEvC
ILMN_1669377	ILMN_1669377	0.00279	AP4B1	GSE25906_PEvC
ILMN_1669404	ILMN_1669404	0.01692	KISS1	GSE25906_PEvC
ILMN_1669409	ILMN_1669409	0.0036	VSIG4	GSE25906_PEvC
ILMN_1669456	ILMN_1669456	0.01686	NME3	GSE25906_PEvC
ILMN_1669458	ILMN_1669458	0.04965	ARPP19	GSE25906_PEvC
ILMN_1669599	ILMN_1669599	6e-05	DENND4C	GSE25906_PEvC
ILMN_1669607	ILMN_1669607	0.01161	PHKG2	GSE25906_PEvC
ILMN_1669615	ILMN_1669615	0.00351	SREBF2	GSE25906_PEvC
ILMN_1669635	ILMN_1669635	0.02234	NUP85	GSE25906_PEvC
ILMN_1669768	ILMN_1669768	0.04905	JUN	GSE25906_PEvC
ILMN_1669772	ILMN_1669772	0.01519	LRP1	GSE25906_PEvC
ILMN_1669833	ILMN_1669833	0.01176	SH2B2	GSE25906_PEvC
ILMN_1669905	ILMN_1669905	0.00452	DCP2	GSE25906_PEvC
ILMN_1669928	ILMN_1669928	0.00149	ARHGEF16	GSE25906_PEvC
ILMN_1670019	ILMN_1670019	0.02124	PEG10	GSE25906_PEvC
ILMN_1670079	ILMN_1670079	0.03757	OMA1	GSE25906_PEvC
