probe	id	pvalue	symbol	group
201169_s_at	201169_s_at	0.01676	BHLHE40	GSE14722_PEvC
201170_s_at	201170_s_at	0.02297	BHLHE40	GSE14722_PEvC
201185_at	201185_at	3e-05	HTRA1	GSE14722_PEvC
201193_at	201193_at	0.00201	IDH1	GSE14722_PEvC
201236_s_at	201236_s_at	0.00015	BTG2	GSE14722_PEvC
201249_at	201249_at	0.04652	SLC2A1	GSE14722_PEvC
201250_s_at	201250_s_at	0.00335	SLC2A1	GSE14722_PEvC
201251_at	201251_at	0.04732	PKM	GSE14722_PEvC
201266_at	201266_at	0.00315	TXNRD1	GSE14722_PEvC
201288_at	201288_at	0.01392	ARHGDIB	GSE14722_PEvC
201301_s_at	201301_s_at	0.02388	ANXA4	GSE14722_PEvC
201309_x_at	201309_x_at	0.00652	NREP	GSE14722_PEvC
201310_s_at	201310_s_at	0.00258	NREP	GSE14722_PEvC
201311_s_at	201311_s_at	0.03219	SH3BGRL	GSE14722_PEvC
201387_s_at	201387_s_at	0.02732	UCHL1	GSE14722_PEvC
201427_s_at	201427_s_at	0.0381	SEPP1	GSE14722_PEvC
201432_at	201432_at	0.00908	CAT	GSE14722_PEvC
201438_at	201438_at	0.00627	COL6A3	GSE14722_PEvC
201454_s_at	201454_s_at	0.01026	NPEPPS	GSE14722_PEvC
201455_s_at	201455_s_at	0.03037	NPEPPS	GSE14722_PEvC
201473_at	201473_at	0.002	JUNB	GSE14722_PEvC
201487_at	201487_at	0.00561	CTSC	GSE14722_PEvC
201494_at	201494_at	0.02351	PRCP	GSE14722_PEvC
201501_s_at	201501_s_at	0.04565	GRSF1	GSE14722_PEvC
201505_at	201505_at	0.02005	LAMB1	GSE14722_PEvC
201516_at	201516_at	0.02228	SRM	GSE14722_PEvC
201569_s_at	201569_s_at	0.04462	SAMM50	GSE14722_PEvC
201576_s_at	201576_s_at	0.02336	GLB1	GSE14722_PEvC
201579_at	201579_at	0.04444	FAT1	GSE14722_PEvC
201584_s_at	201584_s_at	0.02761	DDX39A	GSE14722_PEvC
201591_s_at	201591_s_at	0.01647	NISCH	GSE14722_PEvC
201599_at	201599_at	0.02442	OAT	GSE14722_PEvC
201631_s_at	201631_s_at	0.02807	IER3	GSE14722_PEvC
201650_at	201650_at	0.01642	KRT19	GSE14722_PEvC
201653_at	201653_at	0.04571	CNIH1	GSE14722_PEvC
201656_at	201656_at	0.03147	ITGA6	GSE14722_PEvC
201753_s_at	201753_s_at	0.00429	ADD3	GSE14722_PEvC
201764_at	201764_at	0.02363	TMEM106C	GSE14722_PEvC
201809_s_at	201809_s_at	1e-05	ENG	GSE14722_PEvC
201810_s_at	201810_s_at	0.00247	SH3BP5	GSE14722_PEvC
201811_x_at	201811_x_at	0.00323	SH3BP5	GSE14722_PEvC
201819_at	201819_at	0.00022	SCARB1	GSE14722_PEvC
201836_s_at	201836_s_at	0.00158	SUPT7L	GSE14722_PEvC
201841_s_at	201841_s_at	0.01845	HSPB1	GSE14722_PEvC
201842_s_at	201842_s_at	0.03521	EFEMP1	GSE14722_PEvC
201843_s_at	201843_s_at	0.0127	EFEMP1	GSE14722_PEvC
201844_s_at	201844_s_at	0.00727	RYBP	GSE14722_PEvC
201846_s_at	201846_s_at	0.03764	RYBP	GSE14722_PEvC
201852_x_at	201852_x_at	0.02173	COL3A1	GSE14722_PEvC
201869_s_at	201869_s_at	0.04242	TBL1X	GSE14722_PEvC
201874_at	201874_at	0.03328	MPZL1	GSE14722_PEvC
201875_s_at	201875_s_at	0.0136	MPZL1	GSE14722_PEvC
201881_s_at	201881_s_at	0.02299	ARIH1	GSE14722_PEvC
201899_s_at	201899_s_at	0.0153	UBE2A	GSE14722_PEvC
201900_s_at	201900_s_at	0.01557	AKR1A1	GSE14722_PEvC
201910_at	201910_at	0.01351	FARP1	GSE14722_PEvC
201911_s_at	201911_s_at	0.00821	FARP1	GSE14722_PEvC
201920_at	201920_at	0.00967	SLC20A1	GSE14722_PEvC
201921_at	201921_at	0.02727	GNG10	GSE14722_PEvC
201923_at	201923_at	0.01196	PRDX4	GSE14722_PEvC
201984_s_at	201984_s_at	0.01278	EGFR	GSE14722_PEvC
201986_at	201986_at	0.01442	MED13	GSE14722_PEvC
202018_s_at	202018_s_at	0.00172	LTF	GSE14722_PEvC
202079_s_at	202079_s_at	0.04478	TRAK1	GSE14722_PEvC
202081_at	202081_at	0.01658	IER2	GSE14722_PEvC
202112_at	202112_at	0.02598	VWF	GSE14722_PEvC
202114_at	202114_at	0.02412	SNX2	GSE14722_PEvC
202125_s_at	202125_s_at	0.01971	TRAK2	GSE14722_PEvC
202132_at	202132_at	0.0316	WWTR1	GSE14722_PEvC
202148_s_at	202148_s_at	0.00927	PYCR1	GSE14722_PEvC
202150_s_at	202150_s_at	0.04069	NEDD9	GSE14722_PEvC
202179_at	202179_at	0.03038	BLMH	GSE14722_PEvC
202195_s_at	202195_s_at	0.03794	TMED5	GSE14722_PEvC
202204_s_at	202204_s_at	0.03881	AMFR	GSE14722_PEvC
202218_s_at	202218_s_at	0.00282	FADS2	GSE14722_PEvC
202219_at	202219_at	0.01216	SLC6A8	GSE14722_PEvC
202253_s_at	202253_s_at	0.03002	DNM2	GSE14722_PEvC
202255_s_at	202255_s_at	0.00101	SIPA1L1	GSE14722_PEvC
202266_at	202266_at	0.01686	TDP2	GSE14722_PEvC
202305_s_at	202305_s_at	0.00179	FEZ2	GSE14722_PEvC
202308_at	202308_at	0.00131	SREBF1	GSE14722_PEvC
202350_s_at	202350_s_at	0.04381	LOC100506558	GSE14722_PEvC
202364_at	202364_at	0.03734	MXI1	GSE14722_PEvC
202391_at	202391_at	0.02844	BASP1	GSE14722_PEvC
202392_s_at	202392_s_at	0.00338	MIR7109	GSE14722_PEvC
202403_s_at	202403_s_at	0.01656	COL1A2	GSE14722_PEvC
202427_s_at	202427_s_at	0.01676	MPC2	GSE14722_PEvC
202443_x_at	202443_x_at	0.0157	NOTCH2	GSE14722_PEvC
202449_s_at	202449_s_at	0.04135	RXRA	GSE14722_PEvC
202484_s_at	202484_s_at	0.03099	MBD2	GSE14722_PEvC
202489_s_at	202489_s_at	0.0412	FXYD3	GSE14722_PEvC
202500_at	202500_at	0.04094	DNAJB2	GSE14722_PEvC
202506_at	202506_at	0.01247	SSFA2	GSE14722_PEvC
202528_at	202528_at	0.04334	GALE	GSE14722_PEvC
202575_at	202575_at	0.01628	CRABP2	GSE14722_PEvC
202613_at	202613_at	0.04841	CTPS1	GSE14722_PEvC
202626_s_at	202626_s_at	0.01777	LYN	GSE14722_PEvC
202660_at	202660_at	0.02947	ITPR2	GSE14722_PEvC
202669_s_at	202669_s_at	0.02499	EFNB2	GSE14722_PEvC
202679_at	202679_at	0.0271	NPC1	GSE14722_PEvC
202734_at	202734_at	2e-05	TRIP10	GSE14722_PEvC
202739_s_at	202739_s_at	0.02763	PHKB	GSE14722_PEvC
202744_at	202744_at	0.0036	SLC20A2	GSE14722_PEvC
202750_s_at	202750_s_at	0.04283	TFIP11	GSE14722_PEvC
202765_s_at	202765_s_at	0.01683	FBN1	GSE14722_PEvC
202766_s_at	202766_s_at	0.03366	FBN1	GSE14722_PEvC
202774_s_at	202774_s_at	0.04663	SFSWAP	GSE14722_PEvC
202814_s_at	202814_s_at	0.03949	HEXIM1	GSE14722_PEvC
202856_s_at	202856_s_at	0.03594	MIR6787	GSE14722_PEvC
202912_at	202912_at	0.0396	ADM	GSE14722_PEvC
202934_at	202934_at	0.02247	HK2	GSE14722_PEvC
202952_s_at	202952_s_at	0.00214	ADAM12	GSE14722_PEvC
202957_at	202957_at	0.02055	HCLS1	GSE14722_PEvC
202965_s_at	202965_s_at	0.00893	CAPN6	GSE14722_PEvC
202967_at	202967_at	0.00183	GSTA4	GSE14722_PEvC
202974_at	202974_at	0.01138	MPP1	GSE14722_PEvC
202986_at	202986_at	0.04876	ARNT2	GSE14722_PEvC
202993_at	202993_at	0.01808	ILVBL	GSE14722_PEvC
203007_x_at	203007_x_at	0.04668	LYPLA1	GSE14722_PEvC
203020_at	203020_at	0.01729	RABGAP1L	GSE14722_PEvC
203021_at	203021_at	0.02142	SLPI	GSE14722_PEvC
203031_s_at	203031_s_at	0.0025	UROS	GSE14722_PEvC
203037_s_at	203037_s_at	0.03773	MTSS1	GSE14722_PEvC
203072_at	203072_at	0.04235	MYO1E	GSE14722_PEvC
203085_s_at	203085_s_at	0.00902	TGFB1	GSE14722_PEvC
203086_at	203086_at	0.0013	KIF2A	GSE14722_PEvC
203087_s_at	203087_s_at	2e-05	KIF2A	GSE14722_PEvC
203123_s_at	203123_s_at	0.00228	SLC11A2	GSE14722_PEvC
203124_s_at	203124_s_at	0.00949	SLC11A2	GSE14722_PEvC
203125_x_at	203125_x_at	0.00981	SLC11A2	GSE14722_PEvC
203140_at	203140_at	0	BCL6	GSE14722_PEvC
203144_s_at	203144_s_at	0.0201	KIAA0040	GSE14722_PEvC
203160_s_at	203160_s_at	0.04899	RNF8	GSE14722_PEvC
203178_at	203178_at	0.01022	GATM	GSE14722_PEvC
203184_at	203184_at	0.00019	FBN2	GSE14722_PEvC
203225_s_at	203225_s_at	0.00608	RFK	GSE14722_PEvC
203253_s_at	203253_s_at	0.01325	PPIP5K2	GSE14722_PEvC
203287_at	203287_at	0.0067	LAD1	GSE14722_PEvC
203288_at	203288_at	0.04975	KIAA0355	GSE14722_PEvC
203298_s_at	203298_s_at	0.01068	JARID2	GSE14722_PEvC
203305_at	203305_at	0.00703	F13A1	GSE14722_PEvC
203374_s_at	203374_s_at	0.02995	TPP2	GSE14722_PEvC
203391_at	203391_at	0.00304	FKBP2	GSE14722_PEvC
203394_s_at	203394_s_at	0.00339	HES1	GSE14722_PEvC
203395_s_at	203395_s_at	0.01904	HES1	GSE14722_PEvC
203399_x_at	203399_x_at	0.04759	PSG11	GSE14722_PEvC
203404_at	203404_at	0.00691	ARMCX2	GSE14722_PEvC
203407_at	203407_at	0.00037	PPL	GSE14722_PEvC
203420_at	203420_at	0.03452	FAM8A1	GSE14722_PEvC
203421_at	203421_at	0.02455	TP53I11	GSE14722_PEvC
203426_s_at	203426_s_at	0.03796	IGFBP5	GSE14722_PEvC
203434_s_at	203434_s_at	0.00039	MME	GSE14722_PEvC
203435_s_at	203435_s_at	0.0227	MME	GSE14722_PEvC
203446_s_at	203446_s_at	0.00177	OCRL	GSE14722_PEvC
203476_at	203476_at	0.00039	TPBG	GSE14722_PEvC
203518_at	203518_at	0.0064	LYST	GSE14722_PEvC
203530_s_at	203530_s_at	0.02758	STX4	GSE14722_PEvC
203548_s_at	203548_s_at	0.00191	LPL	GSE14722_PEvC
203549_s_at	203549_s_at	0.00224	LPL	GSE14722_PEvC
203566_s_at	203566_s_at	0.02005	AGL	GSE14722_PEvC
203575_at	203575_at	0.00145	CSNK2A2	GSE14722_PEvC
203588_s_at	203588_s_at	0.01016	TFDP2	GSE14722_PEvC
203592_s_at	203592_s_at	0.00162	FSTL3	GSE14722_PEvC
203617_x_at	203617_x_at	0.03817	ELK1	GSE14722_PEvC
203625_x_at	203625_x_at	0.01363	SKP2	GSE14722_PEvC
203641_s_at	203641_s_at	0.01951	COBLL1	GSE14722_PEvC
203650_at	203650_at	0.0302	PROCR	GSE14722_PEvC
203657_s_at	203657_s_at	0.01377	CTSF	GSE14722_PEvC
203659_s_at	203659_s_at	0.02934	TRIM13	GSE14722_PEvC
203663_s_at	203663_s_at	0.03997	COX5A	GSE14722_PEvC
203688_at	203688_at	0.01468	PKD2	GSE14722_PEvC
203695_s_at	203695_s_at	0.00388	DFNA5	GSE14722_PEvC
203697_at	203697_at	0.03034	FRZB	GSE14722_PEvC
203698_s_at	203698_s_at	0.02651	FRZB	GSE14722_PEvC
203722_at	203722_at	0.00067	ALDH4A1	GSE14722_PEvC
203734_at	203734_at	0.04463	FOXJ2	GSE14722_PEvC
203741_s_at	203741_s_at	0.00247	ADCY7	GSE14722_PEvC
203767_s_at	203767_s_at	0.02681	STS	GSE14722_PEvC
203768_s_at	203768_s_at	0.03555	STS	GSE14722_PEvC
203770_s_at	203770_s_at	0.01802	STS	GSE14722_PEvC
203786_s_at	203786_s_at	0.00277	TPD52L1	GSE14722_PEvC
203810_at	203810_at	0.02691	DNAJB4	GSE14722_PEvC
203814_s_at	203814_s_at	0.04433	NQO2	GSE14722_PEvC
203833_s_at	203833_s_at	0.00047	TGOLN2	GSE14722_PEvC
203835_at	203835_at	0.038	LRRC32	GSE14722_PEvC
203878_s_at	203878_s_at	0.01315	MMP11	GSE14722_PEvC
203881_s_at	203881_s_at	0.0469	DMD	GSE14722_PEvC
203925_at	203925_at	0.0018	GCLM	GSE14722_PEvC
203961_at	203961_at	0.03728	NEBL	GSE14722_PEvC
203980_at	203980_at	0.00062	FABP4	GSE14722_PEvC
204021_s_at	204021_s_at	0.00562	PURA	GSE14722_PEvC
204031_s_at	204031_s_at	0.03494	PCBP2	GSE14722_PEvC
204032_at	204032_at	0.00662	BCAR3	GSE14722_PEvC
204047_s_at	204047_s_at	0.01168	PHACTR2	GSE14722_PEvC
204048_s_at	204048_s_at	0.01907	PHACTR2	GSE14722_PEvC
204073_s_at	204073_s_at	0.02254	MYRF	GSE14722_PEvC
204105_s_at	204105_s_at	0.00227	NRCAM	GSE14722_PEvC
204112_s_at	204112_s_at	0.02319	HNMT	GSE14722_PEvC
204114_at	204114_at	0.03835	NID2	GSE14722_PEvC
204116_at	204116_at	0.04109	IL2RG	GSE14722_PEvC
204121_at	204121_at	0.01851	GADD45G	GSE14722_PEvC
204150_at	204150_at	0.02411	STAB1	GSE14722_PEvC
204154_at	204154_at	0.02378	CDO1	GSE14722_PEvC
204194_at	204194_at	0.02299	BACH1	GSE14722_PEvC
204206_at	204206_at	0.03477	MNT	GSE14722_PEvC
204215_at	204215_at	0.03165	TMEM243	GSE14722_PEvC
204254_s_at	204254_s_at	4e-05	VDR	GSE14722_PEvC
204255_s_at	204255_s_at	0.02429	VDR	GSE14722_PEvC
204271_s_at	204271_s_at	0.04076	EDNRB	GSE14722_PEvC
204285_s_at	204285_s_at	0.00572	PMAIP1	GSE14722_PEvC
204304_s_at	204304_s_at	0.00228	PROM1	GSE14722_PEvC
204309_at	204309_at	0.00208	CYP11A1	GSE14722_PEvC
204328_at	204328_at	0.00115	TMC6	GSE14722_PEvC
204360_s_at	204360_s_at	0.0387	NAGLU	GSE14722_PEvC
204364_s_at	204364_s_at	0.00905	REEP1	GSE14722_PEvC
204368_at	204368_at	0.00026	SLCO2A1	GSE14722_PEvC
204391_x_at	204391_x_at	0.00084	TRIM24	GSE14722_PEvC
204438_at	204438_at	0.03119	MRC1	GSE14722_PEvC
204470_at	204470_at	0.01991	CXCL1	GSE14722_PEvC
204482_at	204482_at	0.00358	CLDN5	GSE14722_PEvC
204515_at	204515_at	0.04348	HSD3B1	GSE14722_PEvC
204544_at	204544_at	0.01839	HPS5	GSE14722_PEvC
204580_at	204580_at	0.03401	MMP12	GSE14722_PEvC
204633_s_at	204633_s_at	0.02031	RPS6KA5	GSE14722_PEvC
204635_at	204635_at	0.0344	RPS6KA5	GSE14722_PEvC
204637_at	204637_at	0.00106	CGA	GSE14722_PEvC
204653_at	204653_at	0.04001	TFAP2A	GSE14722_PEvC
204671_s_at	204671_s_at	0.0245	ANKRD6	GSE14722_PEvC
204702_s_at	204702_s_at	0.0419	NFE2L3	GSE14722_PEvC
204714_s_at	204714_s_at	0.03155	F5	GSE14722_PEvC
204718_at	204718_at	0.00856	EPHB6	GSE14722_PEvC
204729_s_at	204729_s_at	0.02455	STX1A	GSE14722_PEvC
204740_at	204740_at	0.03499	CNKSR1	GSE14722_PEvC
204753_s_at	204753_s_at	0.00546	HLF	GSE14722_PEvC
204755_x_at	204755_x_at	0.00185	HLF	GSE14722_PEvC
204765_at	204765_at	0.01324	ARHGEF5	GSE14722_PEvC
204793_at	204793_at	0.02519	GPRASP1	GSE14722_PEvC
204829_s_at	204829_s_at	0.04372	FOLR2	GSE14722_PEvC
204841_s_at	204841_s_at	0.03046	EEA1	GSE14722_PEvC
204844_at	204844_at	0.04264	ENPEP	GSE14722_PEvC
204872_at	204872_at	0.00733	TLE4	GSE14722_PEvC
204879_at	204879_at	0.02386	PDPN	GSE14722_PEvC
204883_s_at	204883_s_at	0.02114	HUS1	GSE14722_PEvC
204926_at	204926_at	4e-05	INHBA	GSE14722_PEvC
204927_at	204927_at	0.03824	RASSF7	GSE14722_PEvC
204943_at	204943_at	0.02163	ADAM12	GSE14722_PEvC
204944_at	204944_at	0.0211	PTPRG	GSE14722_PEvC
204955_at	204955_at	0.00571	SRPX	GSE14722_PEvC
204981_at	204981_at	0.0013	SLC22A18	GSE14722_PEvC
204984_at	204984_at	0.0264	GPC4	GSE14722_PEvC
204990_s_at	204990_s_at	0.03379	ITGB4	GSE14722_PEvC
205026_at	205026_at	0.02457	STAT5B	GSE14722_PEvC
205051_s_at	205051_s_at	0.0436	KIT	GSE14722_PEvC
205073_at	205073_at	0.01502	CYP2J2	GSE14722_PEvC
205093_at	205093_at	0.00546	PLEKHA6	GSE14722_PEvC
205097_at	205097_at	0.03205	SLC26A2	GSE14722_PEvC
205109_s_at	205109_s_at	0.00465	ARHGEF4	GSE14722_PEvC
205116_at	205116_at	0.01274	LAMA2	GSE14722_PEvC
205126_at	205126_at	0.03901	VRK2	GSE14722_PEvC
205141_at	205141_at	0.00894	ANG	GSE14722_PEvC
205174_s_at	205174_s_at	0.01619	QPCT	GSE14722_PEvC
205193_at	205193_at	0.04022	MAFF	GSE14722_PEvC
205234_at	205234_at	0.00887	SLC16A4	GSE14722_PEvC
205236_x_at	205236_x_at	0.00871	SOD3	GSE14722_PEvC
205291_at	205291_at	0.04519	IL2RB	GSE14722_PEvC
205308_at	205308_at	0.00078	ZC2HC1A	GSE14722_PEvC
205311_at	205311_at	0.03116	DDC	GSE14722_PEvC
205325_at	205325_at	0.00015	PHYHIP	GSE14722_PEvC
205387_s_at	205387_s_at	8e-05	CGB	GSE14722_PEvC
205395_s_at	205395_s_at	0.03679	MRE11A	GSE14722_PEvC
205398_s_at	205398_s_at	0.01519	SMAD3	GSE14722_PEvC
205407_at	205407_at	0.0212	RECK	GSE14722_PEvC
205481_at	205481_at	0.0298	ADORA1	GSE14722_PEvC
205486_at	205486_at	0.01542	TESK2	GSE14722_PEvC
205498_at	205498_at	0.00358	GHR	GSE14722_PEvC
205501_at	205501_at	0.0153	PDE10A	GSE14722_PEvC
205524_s_at	205524_s_at	0.01325	HAPLN1	GSE14722_PEvC
205548_s_at	205548_s_at	0.02172	BTG3	GSE14722_PEvC
205564_at	205564_at	0.01255	PAGE4	GSE14722_PEvC
205574_x_at	205574_x_at	0.03285	BMP1	GSE14722_PEvC
205614_x_at	205614_x_at	0.03854	MST1	GSE14722_PEvC
205618_at	205618_at	0.00218	PRRG1	GSE14722_PEvC
205629_s_at	205629_s_at	0	CRH	GSE14722_PEvC
205630_at	205630_at	1e-05	CRH	GSE14722_PEvC
205692_s_at	205692_s_at	0.04299	CD38	GSE14722_PEvC
205729_at	205729_at	0.04933	OSMR	GSE14722_PEvC
205768_s_at	205768_s_at	0.00389	SLC27A2	GSE14722_PEvC
205769_at	205769_at	0.00093	SLC27A2	GSE14722_PEvC
205770_at	205770_at	0.02104	GSR	GSE14722_PEvC
205777_at	205777_at	0.03917	DUSP9	GSE14722_PEvC
205829_at	205829_at	0	HSD17B1	GSE14722_PEvC
205865_at	205865_at	0.01366	ARID3A	GSE14722_PEvC
205866_at	205866_at	0.01319	FCN3	GSE14722_PEvC
205882_x_at	205882_x_at	0.04775	ADD3	GSE14722_PEvC
205891_at	205891_at	0.00139	ADORA2B	GSE14722_PEvC
205911_at	205911_at	0.00323	PTH1R	GSE14722_PEvC
205920_at	205920_at	0.04833	SLC6A6	GSE14722_PEvC
205952_at	205952_at	4e-04	KCNK3	GSE14722_PEvC
205977_s_at	205977_s_at	0.00052	EPHA1	GSE14722_PEvC
205978_at	205978_at	0.01861	KL	GSE14722_PEvC
205990_s_at	205990_s_at	0.00929	WNT5A	GSE14722_PEvC
205997_at	205997_at	0.04369	ADAM28	GSE14722_PEvC
206000_at	206000_at	0.01252	MEP1A	GSE14722_PEvC
206087_x_at	206087_x_at	0.0466	HFE	GSE14722_PEvC
206118_at	206118_at	0.04253	STAT4	GSE14722_PEvC
206170_at	206170_at	0.01434	ADRB2	GSE14722_PEvC
206181_at	206181_at	0.01328	SLAMF1	GSE14722_PEvC
206204_at	206204_at	0.01835	GRB14	GSE14722_PEvC
206209_s_at	206209_s_at	0.04444	CA4	GSE14722_PEvC
206210_s_at	206210_s_at	0.00813	CETP	GSE14722_PEvC
206214_at	206214_at	0.01402	PLA2G7	GSE14722_PEvC
206342_x_at	206342_x_at	0.04472	IDS	GSE14722_PEvC
206363_at	206363_at	0.00605	MAF	GSE14722_PEvC
206391_at	206391_at	0.01982	RARRES1	GSE14722_PEvC
206392_s_at	206392_s_at	0.04339	RARRES1	GSE14722_PEvC
206413_s_at	206413_s_at	0.00446	TCL1B	GSE14722_PEvC
206453_s_at	206453_s_at	0.00908	NDRG2	GSE14722_PEvC
206463_s_at	206463_s_at	0.0193	DHRS2	GSE14722_PEvC
206519_x_at	206519_x_at	0.00055	SIGLEC6	GSE14722_PEvC
206520_x_at	206520_x_at	1e-05	SIGLEC6	GSE14722_PEvC
206549_at	206549_at	0.01514	INSL4	GSE14722_PEvC
206557_at	206557_at	0.00108	ZNF702P	GSE14722_PEvC
206570_s_at	206570_s_at	0.00045	PSG11	GSE14722_PEvC
206656_s_at	206656_s_at	0.02892	APMAP	GSE14722_PEvC
206662_at	206662_at	0.00027	GLRX	GSE14722_PEvC
206701_x_at	206701_x_at	0.03356	EDNRB	GSE14722_PEvC
206725_x_at	206725_x_at	0.02739	BMP1	GSE14722_PEvC
206726_at	206726_at	0.03155	HPGDS	GSE14722_PEvC
206861_s_at	206861_s_at	0.03274	CGGBP1	GSE14722_PEvC
206877_at	206877_at	0.03657	MXD1	GSE14722_PEvC
206997_s_at	206997_s_at	0.0064	HS6ST1	GSE14722_PEvC
207007_at	207007_at	0.00903	NR1I3	GSE14722_PEvC
207069_s_at	207069_s_at	0.03203	SMAD6	GSE14722_PEvC
207076_s_at	207076_s_at	0.00388	ASS1	GSE14722_PEvC
207092_at	207092_at	0	LEP	GSE14722_PEvC
207163_s_at	207163_s_at	0.04023	AKT1	GSE14722_PEvC
207169_x_at	207169_x_at	0.00037	DDR1	GSE14722_PEvC
207198_s_at	207198_s_at	0.02059	LIMS1	GSE14722_PEvC
207223_s_at	207223_s_at	0.00559	PTBP3	GSE14722_PEvC
207279_s_at	207279_s_at	0.0086	NEBL	GSE14722_PEvC
207440_at	207440_at	0.03812	SLC35A2	GSE14722_PEvC
207524_at	207524_at	0.0447	MIR6132	GSE14722_PEvC
207556_s_at	207556_s_at	0.04301	DGKZ	GSE14722_PEvC
207563_s_at	207563_s_at	0.02932	OGT	GSE14722_PEvC
207626_s_at	207626_s_at	0.01576	SLC7A2	GSE14722_PEvC
207661_s_at	207661_s_at	0.00556	SH3PXD2A	GSE14722_PEvC
207675_x_at	207675_x_at	0.0218	ARTN	GSE14722_PEvC
207691_x_at	207691_x_at	0.02377	ENTPD1	GSE14722_PEvC
207761_s_at	207761_s_at	0.00673	METTL7A	GSE14722_PEvC
207790_at	207790_at	0.00067	LRRC1	GSE14722_PEvC
207847_s_at	207847_s_at	0.03226	MUC1	GSE14722_PEvC
207904_s_at	207904_s_at	0.02706	LNPEP	GSE14722_PEvC
208016_s_at	208016_s_at	0.0304	AGTR1	GSE14722_PEvC
208033_s_at	208033_s_at	0.02228	ZFHX3	GSE14722_PEvC
208096_s_at	208096_s_at	0.00207	COL21A1	GSE14722_PEvC
208106_x_at	208106_x_at	0.00261	PSG6	GSE14722_PEvC
208180_s_at	208180_s_at	0.02048	HIST1H4H	GSE14722_PEvC
208189_s_at	208189_s_at	0.04439	MYO7A	GSE14722_PEvC
208200_at	208200_at	0.00021	IL1A	GSE14722_PEvC
208216_at	208216_at	0.04683	DLX4	GSE14722_PEvC
208316_s_at	208316_s_at	0.02252	OCRL	GSE14722_PEvC
208336_s_at	208336_s_at	0.0052	TECR	GSE14722_PEvC
208433_s_at	208433_s_at	0.01438	LRP8	GSE14722_PEvC
208475_at	208475_at	0.03171	FRMD4A	GSE14722_PEvC
208490_x_at	208490_x_at	0.028	HIST1H2BC	GSE14722_PEvC
208595_s_at	208595_s_at	0.03349	MBD1	GSE14722_PEvC
208621_s_at	208621_s_at	0.01011	EZR	GSE14722_PEvC
208622_s_at	208622_s_at	0.01641	EZR	GSE14722_PEvC
208623_s_at	208623_s_at	0.03793	EZR	GSE14722_PEvC
208644_at	208644_at	0.01848	PARP1	GSE14722_PEvC
208650_s_at	208650_s_at	0.02221	CD24	GSE14722_PEvC
208745_at	208745_at	0.02569	ATP5L	GSE14722_PEvC
208779_x_at	208779_x_at	0.00116	DDR1	GSE14722_PEvC
208782_at	208782_at	0.01428	FSTL1	GSE14722_PEvC
208804_s_at	208804_s_at	0.03296	SRSF6	GSE14722_PEvC
208813_at	208813_at	0.00715	GOT1	GSE14722_PEvC
208824_x_at	208824_x_at	0.00413	CDK16	GSE14722_PEvC
208832_at	208832_at	0.03896	ATXN10	GSE14722_PEvC
208847_s_at	208847_s_at	0.04342	ADH5	GSE14722_PEvC
208850_s_at	208850_s_at	0.0331	THY1	GSE14722_PEvC
208854_s_at	208854_s_at	0.02692	STK24	GSE14722_PEvC
208855_s_at	208855_s_at	0.04233	STK24	GSE14722_PEvC
208869_s_at	208869_s_at	0.02856	GABARAPL1	GSE14722_PEvC
208877_at	208877_at	0.03075	PAK2	GSE14722_PEvC
