probe	pvalue	adj.pvalue	symbol	entrez	group
A_19_P00808320	0	0.000744	NA	NA	GSE74341_PEvC
A_23_P369746	0	0.000785	NA	NA	GSE74341_PEvC
A_32_P212802	0	0.000785	NA	NA	GSE74341_PEvC
A_33_P3218531	0	0.000551	NA	NA	GSE74341_PEvC
A_33_P3229958	0	0.000272	NA	NA	GSE74341_PEvC
A_33_P3236986	0	0.000953	NA	NA	GSE74341_PEvC
A_33_P3237413	0	0.000612	NA	NA	GSE74341_PEvC
A_33_P3248787	0	0.000776	NA	NA	GSE74341_PEvC
A_33_P3344521	0	0.000984	NA	NA	GSE74341_PEvC
A_33_P3353330	0	0.000475	NA	NA	GSE74341_PEvC
A_33_P3379535	0	0.00049	NA	NA	GSE74341_PEvC
A_33_P3395314	0	0.000755	NA	NA	GSE74341_PEvC
A_33_P3535175	0	0.000556	NA	NA	GSE74341_PEvC
ens|ENST00000390376|tc|THC2589734	0	0.000668	NA	NA	GSE74341_PEvC
ens|ENST00000391684	0	0.000197	NA	NA	GSE74341_PEvC
ens|ENST00000433105|ens|ENST00000444085|tc|THC2707829	0	0.000314	NA	NA	GSE74341_PEvC
A_23_P256148	1.00E-05	0.001626	AKIRIN1	79647	GSE74341_PEvC
A_33_P3294404	1.00E-05	0.001541	AKIRIN1	79647	GSE74341_PEvC
A_33_P3239854	1.00E-05	0.001624	ALKBH5	54890	GSE74341_PEvC
A_33_P3313245	1.00E-05	0.001328	AMACR	23600	GSE74341_PEvC
A_33_P3319401	1.00E-05	0.001326	ARHGAP21	57584	GSE74341_PEvC
A_23_P146325	1.00E-05	0.001142	ASAP1-IT1	29065	GSE74341_PEvC
A_23_P212522	1.00E-05	0.001185	ATP11B	23200	GSE74341_PEvC
A_33_P3275310	1.00E-05	0.001354	ATXN3	4287	GSE74341_PEvC
A_23_P106835	1.00E-05	0.001215	BBS2	583	GSE74341_PEvC
A_23_P310086	1.00E-05	0.001577	BEND6	221336	GSE74341_PEvC
A_19_P00804767	1.00E-05	0.001626	BMPR1A	657	GSE74341_PEvC
A_33_P3407195	1.00E-05	0.001159	BOD1L	NA	GSE74341_PEvC
A_23_P252855	1.00E-05	0.001417	BRIX1	55299	GSE74341_PEvC
A_23_P202773	1.00E-05	0.00162	C11orf20	NA	GSE74341_PEvC
A_23_P74668	1.00E-05	0.001516	C1orf158	93190	GSE74341_PEvC
A_24_P195037	1.00E-05	0.001192	C1orf52	148423	GSE74341_PEvC
A_24_P118938	1.00E-05	0.001417	C20orf112	NA	GSE74341_PEvC
A_33_P3294881	1.00E-05	0.001452	C3orf19	NA	GSE74341_PEvC
A_32_P193583	1.00E-05	0.001258	C4orf39	NA	GSE74341_PEvC
A_33_P3215023	1.00E-05	0.001577	C6orf89	221477	GSE74341_PEvC
A_24_P169343	1.00E-05	0.001323	C9orf21	NA	GSE74341_PEvC
A_33_P3745146	1.00E-05	0.001295	CADM1	23705	GSE74341_PEvC
A_24_P175460	1.00E-05	0.001345	CAMSAP1	157922	GSE74341_PEvC
A_24_P116669	1.00E-05	0.001298	CANT1	124583	GSE74341_PEvC
A_23_P152406	1.00E-05	0.001508	CAPNS2	84290	GSE74341_PEvC
A_21_P0011175	1.00E-05	0.001099	CASC4	113201	GSE74341_PEvC
A_33_P3369696	1.00E-05	0.001647	CCDC94	55702	GSE74341_PEvC
A_23_P343398	1.00E-05	0.001105	CCR7	1236	GSE74341_PEvC
A_24_P377489	1.00E-05	0.001323	CCZ1	51622	GSE74341_PEvC
A_24_P414786	1.00E-05	0.001168	CDC40	51362	GSE74341_PEvC
A_23_P156471	1.00E-05	0.001323	CDC5L	988	GSE74341_PEvC
ens|ENST00000373891|tc|THC2603411	1.00E-05	0.001687	CHPF	79586	GSE74341_PEvC
ens|ENST00000557659|tc|THC2503623	1.00E-05	0.001159	CNIH	NA	GSE74341_PEvC
A_23_P156993	1.00E-05	0.001571	CNOT4	4850	GSE74341_PEvC
A_23_P215875	1.00E-05	0.001541	DCAF13	25879	GSE74341_PEvC
A_33_P3349546	1.00E-05	0.0014	DCAF17	80067	GSE74341_PEvC
A_33_P3384667	1.00E-05	0.001687	DCAF5	8816	GSE74341_PEvC
A_23_P254702	1.00E-05	0.001185	DEK	7913	GSE74341_PEvC
A_23_P14493	1.00E-05	0.001185	DNAAF2	55172	GSE74341_PEvC
A_33_P3292028	1.00E-05	0.001105	DPP9	91039	GSE74341_PEvC
A_23_P394448	1.00E-05	0.001488	DPY19L1	23333	GSE74341_PEvC
A_24_P70117	1.00E-05	0.00165	DTWD1	56986	GSE74341_PEvC
A_23_P502170	1.00E-05	0.001438	DYNC2LI1	51626	GSE74341_PEvC
A_24_P694760	1.00E-05	0.001687	ERC1	23085	GSE74341_PEvC
A_23_P15727	1.00E-05	0.001407	FKBP10	60681	GSE74341_PEvC
A_23_P379020	1.00E-05	0.001162	GNRHR2	114814	GSE74341_PEvC
A_33_P3355743	1.00E-05	0.001099	GPATCH2	55105	GSE74341_PEvC
A_24_P270525	1.00E-05	0.001647	GTF2A2	2958	GSE74341_PEvC
A_23_P34628	1.00E-05	0.001541	GTF2B	2959	GSE74341_PEvC
A_23_P202408	1.00E-05	0.001185	HERC4	26091	GSE74341_PEvC
A_32_P49508	1.00E-05	0.001571	HMGCLL1	54511	GSE74341_PEvC
A_32_P22257	1.00E-05	0.001687	HMGN1	3150	GSE74341_PEvC
A_24_P123245	1.00E-05	0.001687	HNRNPD	3184	GSE74341_PEvC
ens|ENST00000334082	1.00E-05	0.001488	HOMER1	9456	GSE74341_PEvC
A_23_P258964	1.00E-05	0.001266	IARS	3376	GSE74341_PEvC
A_21_P0011816	1.00E-05	0.001686	IGSF3	3321	GSE74341_PEvC
A_23_P104798	1.00E-05	0.001508	IL18	3606	GSE74341_PEvC
A_23_P205007	1.00E-05	0.001608	IPO5	3843	GSE74341_PEvC
A_33_P3449417	1.00E-05	0.001283	KARS	3735	GSE74341_PEvC
A_23_P17190	1.00E-05	0.001323	KBTBD10	NA	GSE74341_PEvC
A_23_P200386	1.00E-05	0.001677	KHDRBS1	10657	GSE74341_PEvC
A_33_P3292287	1.00E-05	0.00121	KIAA0087	9808	GSE74341_PEvC
A_24_P645765	1.00E-05	0.001099	KLHDC5	NA	GSE74341_PEvC
A_23_P361604	1.00E-05	0.001185	LOC100128496	NA	GSE74341_PEvC
A_21_P0000622	1.00E-05	0.001687	LOC100131176	NA	GSE74341_PEvC
A_21_P0014553	1.00E-05	0.001516	LOC100506303	NA	GSE74341_PEvC
A_21_P0014479	1.00E-05	0.001652	LOC100506906	NA	GSE74341_PEvC
A_19_P00319990	1.00E-05	0.001098	LOC100506948	NA	GSE74341_PEvC
A_21_P0000748	1.00E-05	0.00122	LOC100506963	NA	GSE74341_PEvC
A_19_P00331618	1.00E-05	0.001266	LOC100507645	NA	GSE74341_PEvC
A_21_P0014749	1.00E-05	0.001215	LOC100509213	NA	GSE74341_PEvC
A_21_P0014799	1.00E-05	0.001328	LOC100652876	NA	GSE74341_PEvC
A_21_P0014862	1.00E-05	0.001185	LOC100652987	NA	GSE74341_PEvC
A_21_P0014874	1.00E-05	0.001105	LOC100653008	NA	GSE74341_PEvC
A_33_P3253634	1.00E-05	0.001541	LOC390660	NA	GSE74341_PEvC
A_33_P3344648	1.00E-05	0.001551	LOC440461	440461	GSE74341_PEvC
A_19_P00321263	1.00E-05	0.001185	LOC550112	NA	GSE74341_PEvC
A_21_P0004385	1.00E-05	0.00121	LOC642366	642366	GSE74341_PEvC
A_33_P3692756	1.00E-05	0.001687	LOC723809	NA	GSE74341_PEvC
A_33_P3304865	1.00E-05	0.001323	LTN1	26046	GSE74341_PEvC
A_33_P3418194	1.00E-05	0.001162	LYNX1	66004	GSE74341_PEvC
A_33_P3278573	1.00E-05	0.001471	MAGIX	79917	GSE74341_PEvC
A_33_P3275381	1.00E-05	0.001323	MAP9	79884	GSE74341_PEvC
A_33_P3288569	1.00E-05	0.001508	MBIP	51562	GSE74341_PEvC
A_32_P701268	1.00E-05	0.001527	MED12L	116931	GSE74341_PEvC
A_23_P150510	1.00E-05	0.001376	MED19	219541	GSE74341_PEvC
A_24_P86868	1.00E-05	0.001652	METTL10	NA	GSE74341_PEvC
A_23_P97932	1.00E-05	0.001363	MSRB2	22921	GSE74341_PEvC
A_23_P43071	1.00E-05	0.001478	MTERFD1	NA	GSE74341_PEvC
A_33_P3361811	1.00E-05	0.001534	NAA16	79612	GSE74341_PEvC
A_21_P0011142	1.00E-05	0.001192	NAP1L1	4673	GSE74341_PEvC
A_24_P109432	1.00E-05	0.001115	NBEAL1	65065	GSE74341_PEvC
A_23_P140960	1.00E-05	0.001185	NDUFAB1	4706	GSE74341_PEvC
A_33_P3363674	1.00E-05	0.001099	NFYC	4802	GSE74341_PEvC
A_23_P146111	1.00E-05	0.001687	NIPAL2	79815	GSE74341_PEvC
A_23_P382043	1.00E-05	0.001099	NT5DC1	221294	GSE74341_PEvC
tc|THC2648133	1.00E-05	0.001624	P39195	NA	GSE74341_PEvC
A_23_P213754	1.00E-05	0.001622	PAIP2	51247	GSE74341_PEvC
A_23_P206830	1.00E-05	0.00138	PAM16	51025	GSE74341_PEvC
A_33_P3313302	1.00E-05	0.001577	PARP6	56965	GSE74341_PEvC
A_23_P158851	1.00E-05	0.001115	PCDH10	57575	GSE74341_PEvC
A_24_P924202	1.00E-05	0.001123	PCNXL3	NA	GSE74341_PEvC
A_33_P3413048	1.00E-05	0.001359	PLXNA3	55558	GSE74341_PEvC
A_23_P105535	1.00E-05	0.0013	POC1B	282809	GSE74341_PEvC
A_23_P500734	1.00E-05	0.001539	POGZ	23126	GSE74341_PEvC
A_33_P3372501	1.00E-05	0.001687	PPP1R13B	23368	GSE74341_PEvC
A_33_P3306964	1.00E-05	0.001684	PPP1R2	5504	GSE74341_PEvC
A_23_P107661	1.00E-05	0.001323	PPP2R1A	5518	GSE74341_PEvC
A_33_P3235925	1.00E-05	0.001647	PRKRIP1	79706	GSE74341_PEvC
A_24_P20746	1.00E-05	0.001417	PRR16	51334	GSE74341_PEvC
A_21_P0012240	1.00E-05	0.001629	psiTPTE22	NA	GSE74341_PEvC
A_23_P20876	1.00E-05	0.001185	PTPDC1	138639	GSE74341_PEvC
A_32_P124746	1.00E-05	0.001687	RHEB	6009	GSE74341_PEvC
A_23_P14559	1.00E-05	0.001433	RIPK3	11035	GSE74341_PEvC
A_33_P3283626	1.00E-05	0.001159	RNPC3	55599	GSE74341_PEvC
A_32_P857658	1.00E-05	0.001461	RPLP1	6176	GSE74341_PEvC
A_32_P84605	1.00E-05	0.001571	RPS23	6228	GSE74341_PEvC
A_32_P22078	1.00E-05	0.001624	RPS9	6203	GSE74341_PEvC
A_24_P242036	1.00E-05	0.001577	RRP7B	NA	GSE74341_PEvC
A_24_P381555	1.00E-05	0.001624	SAP18	10284	GSE74341_PEvC
A_33_P3284715	1.00E-05	0.001681	SCARNA7	677767	GSE74341_PEvC
A_23_P148297	1.00E-05	0.001569	SH3BGRL	6451	GSE74341_PEvC
A_33_P3222892	1.00E-05	0.001215	SLC10A3	8273	GSE74341_PEvC
A_23_P213255	1.00E-05	0.001286	SMARCAD1	56916	GSE74341_PEvC
A_33_P3232508	1.00E-05	0.001433	SMARCB1	6598	GSE74341_PEvC
A_33_P3650353	1.00E-05	0.001652	SNORA33	594839	GSE74341_PEvC
A_21_P0000341	1.00E-05	0.001192	SNORA61	677838	GSE74341_PEvC
A_21_P0000270	1.00E-05	0.001687	SNORA63	6043	GSE74341_PEvC
A_21_P0000212	1.00E-05	0.001321	SNORA68	26780	GSE74341_PEvC
A_21_P0000358	1.00E-05	0.00162	SNORA71C	677839	GSE74341_PEvC
A_21_P0000360	1.00E-05	0.001687	SNORA77	677843	GSE74341_PEvC
A_21_P0000278	1.00E-05	0.001687	SNORD10	652966	GSE74341_PEvC
A_21_P0000257	1.00E-05	0.001516	SNORD27	9301	GSE74341_PEvC
A_21_P0000377	1.00E-05	0.001198	SNORD65	692106	GSE74341_PEvC
A_33_P3298105	1.00E-05	0.001417	SPATA13	221178	GSE74341_PEvC
A_33_P3228807	1.00E-05	0.001354	SPEG	10290	GSE74341_PEvC
A_23_P308603	1.00E-05	0.001627	SRC	6714	GSE74341_PEvC
A_23_P321320	1.00E-05	0.00162	STK11IP	114790	GSE74341_PEvC
A_33_P3332860	1.00E-05	0.001115	STX16	8675	GSE74341_PEvC
A_23_P150857	1.00E-05	0.001323	SUOX	6821	GSE74341_PEvC
A_33_P3336282	1.00E-05	0.001687	TAF4B	6875	GSE74341_PEvC
A_23_P120557	1.00E-05	0.001687	TASP1	55617	GSE74341_PEvC
A_33_P3344991	1.00E-05	0.001609	TBC1D3	729873	GSE74341_PEvC
